window_low,window_high,worker_outcome,ppo_dg_gradient,goal_conditioning,coverage_auc_mean,coverage_auc_std,dg_density_mean,dg_density_std,silent_fraction_mean,silent_fraction_std,usage_entropy_mean,usage_entropy_std,option_success_mean,option_success_std,action_tv_mean,action_tv_std,action_sensitivity_mean,action_sensitivity_std,target_rate_mean,target_rate_std,shuffle_rate_mean,shuffle_rate_std,target_advantage_mean,target_advantage_std,correct_mean,correct_std,wrong_mean,wrong_std,timeout_mean,timeout_std,command_entropy_mean,command_entropy_std,pair_coverage_mean,pair_coverage_std,candidate_pairs_mean,candidate_pairs_std,candidate_sources_mean,candidate_sources_std,candidate_count_mean,candidate_count_std,behavior_candidate_count_mean,behavior_candidate_count_std,first_commanded_rate_mean,first_commanded_rate_std,first_shuffle_rate_mean,first_shuffle_rate_std,first_advantage_mean,first_advantage_std,largest_scc_mean,largest_scc_std,reachable_pairs_mean,reachable_pairs_std,top3_incoming_mean,top3_incoming_std,ppo_dg_norm_mean,ppo_dg_norm_std,encoder_dg_norm_mean,encoder_dg_norm_std,gradient_ratio_mean,gradient_ratio_std,gradient_cosine_mean,gradient_cosine_std,row_conflict_mean,row_conflict_std
10000000,15000000,HIT,JOINT,FILM,57.87528560087719,11.46851007598645,0.03534992960964912,0.001136437885050426,0.0,0.0,0.9915790156798246,0.003860719011977004,0.5148926611622807,0.014399541722580797,0.0006099101965153508,0.00018761596717513322,0.004956777799561403,0.0013692218237505592,0.024173117247549322,0.0022161201406803777,0.024109210959649244,0.002249841694341407,0.0027561143367568577,0.0018309389609282164,18.984649122807017,0.6431685185902917,0.0,0.0,18.399122807017545,0.5108896111971543,0.9954905560307017,0.00046238500806094286,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.973684210526315,0.023720732075420425,0.9983552631578947,0.0014825457547137765,0.2767404286842105,0.019981554025433255,0.2092513766995614,0.0614982630691727,0.13380097616447367,0.010281095415399361,1.560598066381579,0.36076014091671715,-0.00718169123059649,0.0006364326421201046,0.4932839912280702,0.003348901239821971
10000000,15000000,HIT,JOINT,LEG,44.76477537719298,10.40350489089818,0.034412852464912276,0.0033657821987184244,0.0,0.0,0.9915224054605263,0.003700361012728176,0.4908439973903509,0.05954485110376037,0.00017460713746315793,7.161066468782831e-05,0.0012067040720833333,0.0004717525602089027,0.02130433445962211,0.0070275497943636245,0.021261385500209746,0.007100745168948886,0.0030438943143763497,0.005284096702162716,17.79385964912281,3.1088038281500805,0.0,0.0,18.732456140350877,1.060013861213575,0.9951476332456141,0.0002929804315303476,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.333333333333334,1.1547005383792517,0.9611476604385963,0.06729422611326925,0.2990745330701754,0.04969189071398734,0.14317638263157895,0.03378438557072951,0.12811501406578948,0.007210237147787454,1.136276440877193,0.32321086937186655,-0.010806797544605264,0.005631921697669012,0.5001370614035088,0.004939918117034027
10000000,15000000,HIT,STOP,FILM,45.69615166447369,9.510619688457869,0.03281810827850878,0.00033713595143126154,0.0,0.0,0.9948122981578948,0.00026382887332995243,0.49137621914473684,0.013019472596249314,0.0003609418405175439,7.588536105118299e-05,0.004359650300219298,0.0007826728533489666,0.02027822186206643,0.0014473098743508128,0.02006493468626677,0.0015172542374912788,0.010837970197022853,0.004347082506397294,17.74780701754386,0.8923229176083135,0.0,0.0,18.894736842105264,0.3049822891184005,0.9949160467763157,0.00042497483784105836,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.664473684210526,0.2765506520655751,0.9792489031798245,0.01694883875770018,0.29837719355263154,0.013554193679356482,0.0,0.0,0.12627045887938596,0.010173032000459298,0.0,0.0,0.0,0.0,0.0,0.0
10000000,15000000,HIT,STOP,LEG,60.412007320175434,9.60650296563086,0.032465951528508764,0.0020807928422658744,0.0,0.0,0.9926655440789474,0.002403101762966343,0.5101492281140351,0.01951126647711624,0.00019384724077192985,1.7110925915179178e-05,0.0009134649062719299,0.00021783096165553696,0.022321508988219257,0.0030223574309603783,0.022185853055623785,0.0028922861976060647,0.005629719254268954,0.0074016939286781986,18.63157894736842,1.0505118459608875,0.0,0.0,18.37280701754386,0.23559001392880277,0.9948852446491229,0.00010414233049713775,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.30921052631579,0.6014971510445255,0.9568256578947368,0.037593571940282844,0.2884376485745614,0.023431663630270227,0.0,0.0,0.12808386653508771,0.009176964885431672,0.0,0.0,0.0,0.0,0.0,0.0
15000000,20000000,FIRST,JOINT,FILM,41.08169296949891,12.237330471392541,0.03382650804139434,0.0012264380623756884,0.0,0.0,0.9915109331372548,0.004766566640318842,0.06464745454030502,0.002026498190174323,0.0013767928669281046,0.0006584779298575981,0.016061398529411765,0.002848870977272855,0.026975312437475085,0.001581470100886998,0.02827501943271817,0.0016862960628980695,-0.0459168295953332,0.0041613846219040376,20.135076252723312,0.4057730549339624,319.4117647058824,9.927020211255796,0.17864923747276693,0.20254408788455713,0.9637846204575164,0.003995493572446955,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.059352137250436386,0.0028037303061445814,0.06784196259994738,0.0008561454286742611,-0.12483163043243828,0.048927413134771315,1.026143790849673,0.045282374054088186,0.015159768019607845,0.012854098104887435,0.6558430409586057,0.3629578983979634,0.20368363803485837,0.08345335285222412,0.12173079044008715,0.014619439510191073,1.6634866684967318,0.5563387567793994,-0.00781205235528976,0.014246844194715948,0.5174291938997821,0.006514637099077209
15000000,20000000,FIRST,JOINT,LEG,47.73474105882352,8.17091473618653,0.03315917699782135,0.0006006234115843472,0.0,0.0,0.9939003992810457,0.0020152097441582524,0.067988283,0.0010164149110874448,0.0005046560023572985,0.0001660546264117588,0.004709762345533768,0.0008546211781820832,0.027842513146699045,0.0003876462133459428,0.028713633389252775,0.0008483091321456827,-0.02999195717150645,0.019281525674803485,20.546840958605664,0.2992531559338701,307.7647058823529,8.708063182462833,0.11546840958605664,0.01644844103544826,0.9665284493681918,0.0019572111057776843,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.06259831970105233,0.0008403201808520745,0.06613320404086857,0.0013792612366059628,-0.05329873781833272,0.014381453746464075,1.0,0.0,0.017892157474945533,0.010149625528033467,0.8950929110893245,0.05975364659677283,0.13842461273856208,0.01918837160833503,0.1265697251633987,0.005552960475179574,1.107527614684096,0.18822255677764926,-0.018929355335294117,0.014476796340602022,0.508850762527233,0.01781688986602278
15000000,20000000,FIRST,STOP,FILM,42.842410413943355,1.117566508547461,0.03066225403050109,0.0004552829167261453,0.0,0.0,0.9932188087363834,0.0023599540832464207,0.06954761230065358,0.0031481254498726837,0.0009197036214379084,0.00023915507422603033,0.013780828328976036,0.0012749651279764828,0.02570781700816294,0.001447143989871681,0.02641019477589161,0.0008285070048025892,-0.027083320189282722,0.026212180650511903,19.88888888888889,0.5008003334507327,301.42047930283223,5.016808576316023,0.1328976034858388,0.06579376414179304,0.9665670147930284,0.0003198415455748301,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.061916464870994094,0.002185396785614605,0.06589693331676409,0.0006846590802833505,-0.060129504378474384,0.042137536142998776,1.0,0.0,0.01717501871023965,0.00839280843745748,0.9455114506971678,0.07813035455720482,0.0,0.0,0.13286901244662308,0.008596480607474847,0.0,0.0,0.0,0.0,0.0,0.0
15000000,20000000,FIRST,STOP,LEG,42.07388638779956,5.248617674183709,0.030800347779956428,0.0016662395822053594,0.0,0.0,0.9952270511764706,0.0007337888579737764,0.06737949651851852,0.004429654263861662,0.0003712807438257081,2.2280079786121042e-05,0.00446378045577342,0.001137934040342577,0.025217480397423792,0.002930135656727504,0.026669730306216,0.002615979267417148,-0.05564089750832146,0.01817475246052504,19.703703703703706,1.0513399161777717,307.4488017429194,10.6396161818682,0.16122004357298475,0.16147009990141856,0.9642026536165577,0.0026806236339899556,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.060316168758320556,0.004798688046524402,0.06687482438126506,0.0013041135687135203,-0.09751803624197337,0.07884832556700744,1.0,0.0,0.024228395790849677,0.012204153349096306,0.8362871397385621,0.1519960930711719,0.0,0.0,0.12475337844880174,0.015064779617043422,0.0,0.0,0.0,0.0,0.0,0.0
15000000,20000000,HIT,JOINT,FILM,50.353175204793025,5.5621032204778444,0.03280772616775599,0.0011577226550129054,0.0,0.0,0.9920332629847494,0.004077836436941808,0.4996811896078432,0.009133473497453195,0.0004279659033420479,3.780781958317179e-05,0.006760031254030501,0.002390961194263447,0.02106042793797508,0.0009919723200125228,0.020929609382710896,0.0009771430399510624,0.006237045937814119,0.0006363430987149927,18.119825708061004,0.56195215377606,0.0,0.0,18.474945533769063,0.17747635602977366,0.9948792022440088,0.0004324165865758313,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.856209150326798,0.11149491574661417,0.9910675380392157,0.006877480694639739,0.29673596729847496,0.008787586566476326,0.17685597383224402,0.017924524500707164,0.13471477012636165,0.008673219418605554,1.3218493670370368,0.10323147701603068,-0.018232671738278864,0.0045604124356137254,0.5188634713725491,0.005466761165006608
15000000,20000000,HIT,JOINT,LEG,40.646493734204796,2.3209400379414427,0.03183435510239652,0.002367670712965481,0.0,0.0,0.9916098944444446,0.004499405876383624,0.4930580754901961,0.045190145823671424,0.0001760831291459695,6.116215750597764e-05,0.0017001831415032677,0.0005964683291942511,0.019898061022795892,0.004539331655509934,0.01977096365943305,0.0044519112327975575,0.0058936882953486425,0.003640965280368144,17.4880174291939,2.2639520322763995,0.0,0.0,18.43137254901961,0.7614589466643971,0.9949751743572985,0.00048618607369647687,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.70152505446623,0.4507593155831176,0.9822167755991286,0.02666909117144845,0.3090356534640523,0.04146317159778158,0.14507380796296296,0.009346763470396844,0.12715090880827887,0.014606127889836394,1.1620715920261437,0.19752927177573765,-0.010675585000871459,0.003011907286610879,0.5125272331154683,0.0006239890652172812
15000000,20000000,HIT,STOP,FILM,45.6406005795207,2.598181757316426,0.03125013299128541,0.0009827044340702793,0.0,0.0,0.9944483910675382,0.0017146399628894342,0.5052397236165577,0.010073114273680886,0.00039547268094553375,0.00010788064181641156,0.006016062401307189,0.0009337785926060847,0.020953792168894994,0.0016422259593493257,0.02079680062989329,0.0015658766179829032,0.007389081825981858,0.00325801983229698,18.154684095860567,0.47395010714176683,0.0,0.0,18.254901960784313,0.42814199307613826,0.9947368737908496,0.00045778792740004426,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.671023965141613,0.40047460701085114,0.9794662308932462,0.025055250609797183,0.3009958569934641,0.00916525035077255,0.0,0.0,0.13227258240087147,0.006251353264161212,0.0,0.0,0.0,0.0,0.0,0.0
15000000,20000000,HIT,STOP,LEG,54.2493801198257,8.694095768732083,0.030357144762527228,0.0007927748796995597,0.0,0.0,0.992463204509804,0.003407484406546093,0.5045103023965142,0.017283945928272294,0.00021473533111982567,5.94927396187252e-05,0.0012293522626797386,0.0003308134069073742,0.02098873614988896,0.0019211572999259282,0.020825136028395808,0.001949846235527198,0.00799519583780084,0.00383923674619318,18.206971677559913,0.9000247606329372,0.0,0.0,18.36165577342048,0.2658398476745292,0.9948072549237473,0.0003552149469226043,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.546840958605666,0.6327504056754887,0.9719317352505447,0.039107136966442614,0.2871452400217865,0.015991213572452277,0.0,0.0,0.13809825523747277,0.009586403314465376,0.0,0.0,0.0,0.0,0.0,0.0
20000000,23000000,FIRST,JOINT,FILM,41.9357867985348,14.448215198379089,0.03290029667765568,0.0018218128619832783,0.0,0.0,0.9929091463736263,0.002076672127196113,0.06657727393772894,0.00357870520393181,0.0013201699636996335,0.0005895163737675498,0.019270823663003662,0.004298343694342453,0.027177570794351857,0.00321088443184395,0.028687390165366117,0.0029258906907300413,-0.05359435420869781,0.02027368684975604,20.424908424908423,0.9091262210777694,319.3846153846154,15.280606030578626,0.2600732600732601,0.34266219685521904,0.9637793871794872,0.005756865651250228,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.060244215733063294,0.005019635999184264,0.06648138862811363,0.0018600520126016307,-0.09250324132306391,0.09392495897202348,1.0586080586080586,0.1015121352421321,0.023763736787545786,0.02598990826860373,0.5235220352747253,0.4581642424179408,0.2666678753040293,0.12387861962680953,0.1338184571135531,0.019819563955989525,1.969788044285714,0.7057358502112657,-0.010914234352380954,0.0009693110566414052,0.49954212454212454,0.017161169717866426
20000000,23000000,FIRST,JOINT,LEG,43.63657894505494,5.507627889979425,0.031771817025641025,0.0006822903348791816,0.0,0.0,0.9941821347252747,0.0019908641980381685,0.06834942693772893,0.00282999081515415,0.0004948543274542125,0.00015520934828680064,0.005196625308791209,0.0012667841188724158,0.027062932765971034,0.0006650593365878,0.027622657194619055,0.00044948252005938755,-0.02034990590067276,0.008220015699867625,20.28205128205128,0.4810543372315863,304.6483516483516,10.89120762700113,0.08058608058608059,0.022875450543583878,0.9666884132967034,0.0015190593732796428,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.06249185595546312,0.0034152924478437303,0.06781494855923965,0.0019443924508795619,-0.07895090865006056,0.024219759775834716,1.0,0.0,0.019398657410256412,0.010042549404562211,0.9376595565567767,0.05590837137690589,0.1608737230989011,0.02689912391439018,0.13649601786080587,0.006250097403550566,1.1894954793040293,0.21670363052740876,-0.02282779375450549,0.02003018484093285,0.5222069597069597,0.007719649862677414
20000000,23000000,FIRST,STOP,FILM,39.82543008058608,1.1169161246546335,0.029465336505494502,0.00016982707317782217,0.0,0.0,0.9942044563003662,0.001604598253876856,0.06654417856630036,0.0012283475074575253,0.0009458261688278388,0.000317128441516849,0.015147320102564104,0.0015932453149653531,0.02411973521865383,0.0009428829362883012,0.025178333336018283,0.0009928592334729777,-0.04203566101521583,0.0011739643540894088,19.355311355311354,0.20685432825634417,303.6373626373626,5.0482995017088905,0.08791208791208792,0.06684354428899142,0.9676074904029304,0.0012922492119163843,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.0599401577414403,0.0015348803086421218,0.06713440899115983,0.003541944879994049,-0.10504871586259142,0.06288419029786357,1.0,0.0,0.01616300405860806,0.009525130172223206,0.9459571552747251,0.07702032685540443,0.0,0.0,0.13888912117948718,0.008683732424601381,0.0,0.0,0.0,0.0,0.0,0.0
20000000,23000000,FIRST,STOP,LEG,43.24479028205128,8.658482193059,0.029783591212454216,0.0012598732170014816,0.0,0.0,0.99478376996337,0.00021022024611684617,0.06905077046153846,0.003948992166403889,0.00041012070182783883,0.00013296323948224192,0.005129167291941392,0.0012192648989109449,0.024355848903703927,0.00337531093404991,0.024945237621076335,0.0029655588184792333,-0.02502645924536151,0.03878717164127571,19.53113553113553,1.2593010241223306,308.12820512820514,16.0315522326657,0.21611721611721613,0.1979039217471077,0.9630153826007325,0.003954663503705398,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.059800076348246356,0.006392280654808431,0.06793242714386712,0.003103937776112005,-0.11951080940723491,0.09061002414577358,1.0,0.0,0.032554945567765566,0.021754577919979482,0.7843626200366302,0.2065216360838505,0.0,0.0,0.12804075854945055,0.01065363860964481,0.0,0.0,0.0,0.0,0.0,0.0
20000000,23000000,HIT,JOINT,FILM,51.80017468864469,4.546413522480802,0.031053033098901093,0.0018995867125039475,0.0,0.0,0.9936530063003662,0.0022792183406946044,0.5132982112454213,0.01448893554134737,0.0004362001582637362,1.7260920771370026e-05,0.007188250378388278,0.002174956797373879,0.021406837420396892,0.0016435455314228722,0.021323689521513266,0.0014831209103371517,0.0035519447135001028,0.00819896079048374,18.23076923076923,0.4671299188314781,0.0,0.0,17.776556776556777,0.6354968269338788,0.9949034141391939,0.00032733601353820843,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.655677655677655,0.19544793512020717,0.9785561659340659,0.012166771418810925,0.29504328630036625,0.004854587500843613,0.1937300889010989,0.010320692194201531,0.14074187375824176,0.005864590545979071,1.3888941831501829,0.07686389850916095,-0.024298383986849817,0.008306298073966495,0.5327380952380952,0.004968528940982287
20000000,23000000,HIT,JOINT,LEG,38.51415092307692,0.2920363764877434,0.02973865326373627,0.002460285751014113,0.0,0.0,0.9912068402564103,0.005979980894534948,0.48273507560439555,0.03573699868090554,0.00019650288210256413,4.557268448558273e-05,0.0022561307384615383,0.0007202197449480368,0.01882820338889645,0.00443146388035432,0.018808554638207863,0.004463241105509477,0.0013270272532324527,0.004315277157962917,17.047619047619047,2.035796466829965,0.0,0.0,18.626373626373624,0.7736919302893148,0.9946155949084249,0.00034564942790321905,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,14.82051282051282,1.9391894341591707,0.9416208787545788,0.09464824048470544,0.32314877267399267,0.05897880679008793,0.18134978579487182,0.020949973147963756,0.13924986083150184,0.022414357785720512,1.3148926877655678,0.17115706410462142,-0.02012738344835165,0.02269502872032024,0.5183150183150184,0.021339157871302316
20000000,23000000,HIT,STOP,FILM,43.92230054578755,3.5281689575424067,0.030183785091575096,0.001334544363687355,0.0,0.0,0.9938117001465202,0.0017180565543853117,0.48366274816849814,0.004658408134474678,0.0002954493275201465,7.845113410772967e-05,0.0062578513637362625,0.0006818189217301958,0.019098250467871284,0.00105978450255466,0.01887561706550421,0.0009605650775235684,0.011642079219731816,0.008019888576524803,17.490842490842493,0.3838820848356485,0.0,0.0,19.216117216117215,0.20888758138290406,0.994040773150183,0.000644399561699005,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,14.79120879120879,1.1734596745422656,0.9290292982417583,0.067332985388535,0.3101074305860806,0.011688998339259727,0.0,0.0,0.13928742983882783,0.005181388179501416,0.0,0.0,0.0,0.0,0.0,0.0
20000000,23000000,HIT,STOP,LEG,48.107976952380945,11.084668801117358,0.02947550902930403,0.0002623276588176002,0.0,0.0,0.9935571108791207,0.0008937156101344637,0.49982977183150185,0.010282668204516444,0.00022733321736080584,0.00011298462020797101,0.001581914804871795,0.0004487919455726628,0.020481701258648496,0.0002763471611528627,0.020331450428418964,0.00044453688864235733,0.007517664109801703,0.009281293632601384,18.10989010989011,0.2973131705157942,0.0,0.0,18.61172161172161,0.5526645923089306,0.9947813035164835,0.0007046502658940592,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.794871794871796,0.2912260690153989,0.9872710621245422,0.018044418347800663,0.292503501978022,0.01893612431464832,0.0,0.0,0.14303610123443222,0.01565020425724604,0.0,0.0,0.0,0.0,0.0,0.0
