run_name,worker_outcome,ppo_dg_gradient,goal_conditioning,seed,window_low,window_high,samples,run_state,max_env_steps,coverage_auc,dg_density,silent_fraction,usage_entropy,option_success,action_tv,action_sensitivity,target_num,target_count,shuffle_num,shuffle_count,correct,wrong,timeout,command_entropy,pair_coverage,candidate_pairs,candidate_sources,candidate_count,behavior_candidate_count,commanded_num,commanded_count,first_shuffle_num,first_shuffle_count,largest_scc,reachable_pairs,top3_incoming,ppo_dg_norm,encoder_dg_norm,gradient_ratio,gradient_cosine,row_conflict,target_rate,shuffle_rate,target_advantage,first_commanded_rate,first_shuffle_rate,first_advantage
DGP_C15_FIRST_JOINT_LEG_S8,FIRST,JOINT,LEG,8,10000000,15000000,152,running,30769152.0,52.19011704605263,0.035909552375,0.0,0.9938420903947369,0.06804986028289474,0.0006477934986842106,0.0048293096447368416,22.05263157894737,746.8092105263158,22.342105263157894,718.078947368421,20.875,313.79605263157896,0.09210526315789473,0.9655323211184211,1.0,240.0,1.0,15.0,15.0,20.875,334.67105263157896,22.644736842105264,334.67105263157896,1.0,0.008196272394736841,0.992126361644737,0.19243744796052634,0.13144182156578949,1.4757939102631579,-0.02441363582078947,0.5287828947368421,0.029529137118442496,0.031113717154689045,-0.05092866366202542,0.06237468055828583,0.06766266954983291,-0.07815223707147012
DGP_C15_FIRST_JOINT_LEG_S99,FIRST,JOINT,LEG,99,10000000,15000000,152,running,30670848.0,54.63235108552632,0.036042866006578946,0.0,0.9916948615789475,0.06677254803289473,0.0005367227670394737,0.003736185443421053,21.70394736842105,753.6644736842105,21.625,724.9473684210526,20.592105263157894,312.4736842105263,0.17105263157894737,0.9661681156578947,1.0,240.0,1.0,15.0,15.0,20.592105263157894,333.0657894736842,22.81578947368421,333.0657894736842,1.0,0.011348684815789475,0.9729743559868421,0.1553932145855263,0.12442263588815788,1.2585838832894736,-0.02790226657236842,0.5337171052631579,0.028797891006223975,0.029829751706112965,-0.03459166237972844,0.061825939240706354,0.06850235057085292,-0.09746251441753184
DGP_C15_FIRST_JOINT_LEG_S123,FIRST,JOINT,LEG,123,10000000,15000000,152,running,29818880.0,41.424565822368415,0.03382793225657895,0.0,0.9912986781578946,0.07069006173684211,0.0004138756529868422,0.003855185151973684,22.18421052631579,785.6907894736842,22.54605263157895,757.3947368421053,20.69078947368421,306.30263157894734,0.2565789473684211,0.9630107554605264,1.0,240.0,1.0,15.0,15.0,20.69078947368421,326.99342105263156,21.907894736842106,326.99342105263156,1.0,0.024917763657894734,0.9219792017763158,0.12349236694736844,0.124844742375,0.9953902578947369,-0.012733801134407896,0.5226151315789473,0.02823529411764706,0.02976790243563462,-0.05148526407936971,0.0632758586000845,0.06699796792950123,-0.05555555555555547
DGP_C15_FIRST_STOP_FILM_S8,FIRST,STOP,FILM,8,10000000,15000000,152,running,30736384.0,49.41197842763159,0.032756002335526314,0.0,0.9912838532236842,0.0643419922763158,0.0007513275764473683,0.009868027818421051,20.42105263157895,833.5855263157895,21.69078947368421,805.6842105263158,19.55263157894737,319.32236842105266,0.17105263157894737,0.9644290349342106,1.0,240.0,1.0,15.0,15.0,19.55263157894737,338.875,22.888157894736842,338.875,1.0,0.023793860473684213,0.9050001867763159,0.0,0.11974239599342107,0.0,0.0,0.0,0.02449784933506965,0.026922197543767963,-0.09005016045800118,0.05769865460404978,0.06754159467277564,-0.14573153204943956
DGP_C15_FIRST_STOP_FILM_S99,FIRST,STOP,FILM,99,10000000,15000000,152,running,30834688.0,52.70366971710526,0.031952707434210526,0.0,0.9956053030263156,0.06675918417763158,0.0011624089276973686,0.01003242476513158,20.592105263157894,811.0657894736842,21.00657894736842,783.0855263157895,19.592105263157894,292.7894736842105,0.05921052631578947,0.9708009946710526,1.0,240.0,1.0,15.0,15.0,19.592105263157894,312.38157894736844,21.480263157894736,312.38157894736844,1.0,0.007538377703947368,0.8537430825,0.0,0.12677979901973685,0.0,0.0,0.0,0.025388945669278566,0.026825395491854927,-0.05354813214263754,0.06271850385409208,0.0687628996251211,-0.08790199081163841
DGP_C15_FIRST_STOP_FILM_S123,FIRST,STOP,FILM,123,10000000,15000000,152,running,29884416.0,42.98425884210526,0.032402640828947366,0.0,0.9920770044736842,0.06853323121710526,0.0009615868999342105,0.012373422605263158,21.717105263157894,791.4473684210526,21.519736842105264,763.2565789473684,20.539473684210527,304.38157894736844,0.07236842105263158,0.9659216441447369,1.0,240.0,1.0,15.0,15.0,20.539473684210527,324.92105263157896,22.263157894736842,324.92105263157896,1.0,0.009457237361842105,0.9979054831578946,0.0,0.12874057702631578,0.0,0.0,0.0,0.02743973399833749,0.028194630004740765,-0.026774460465568972,0.06321373613023407,0.06851866850247024,-0.07742316784869974
DGP_C15_FIRST_STOP_LEG_S8,FIRST,STOP,LEG,8,10000000,15000000,152,running,30244864.0,44.03460280263158,0.03197499324999999,0.0,0.9951368006578949,0.071360167875,0.0003642807753947369,0.004298783269078947,21.54605263157895,792.4144736842105,20.94078947368421,764.078947368421,20.486842105263158,297.5131578947368,0.07236842105263158,0.967396580986842,1.0,240.0,1.0,15.0,15.0,20.486842105263158,318.0,21.31578947368421,318.0,1.0,0.012554825361842105,0.9943649671710526,0.0,0.12069597096710527,0.0,0.0,0.0,0.027190382491884397,0.027406578267608058,-0.007888462894296566,0.0644240317775571,0.06703078450844091,-0.03888888888888897
DGP_C15_FIRST_STOP_LEG_S99,FIRST,STOP,LEG,99,10000000,15000000,152,running,29753344.0,55.47351828947369,0.03427385028289474,0.0,0.9926680184868422,0.06715123821052632,0.0004390033753289473,0.002453692835526316,21.19078947368421,811.9671052631579,20.56578947368421,784.1315789473684,19.93421052631579,304.79605263157896,0.11842105263157894,0.9672025138157894,1.0,240.0,1.0,15.0,15.0,19.93421052631579,324.73026315789474,21.269736842105264,324.73026315789474,1.0,0.01570723740131579,0.9318640736842106,0.0,0.11022263294736842,0.0,0.0,0.0,0.02609808862492809,0.026227472564352115,-0.0049331455444884265,0.061386981097672155,0.06549970623391883,-0.06278997834828326
DGP_C15_FIRST_STOP_LEG_S123,FIRST,STOP,LEG,123,10000000,15000000,152,running,30867456.0,43.65935528289473,0.03056937779605263,0.0,0.995319096513158,0.06619001699999999,0.0003532435146710526,0.0038519186092105264,20.289473684210527,856.5131578947369,20.907894736842106,829.3421052631579,19.164473684210527,308.05263157894734,0.34868421052631576,0.962853640986842,1.0,240.0,1.0,15.0,15.0,19.164473684210527,327.2171052631579,22.625,327.2171052631579,1.0,0.037088816236842105,0.7221929218421053,0.0,0.12832884258552632,0.0,0.0,0.0,0.0236884553345111,0.025210217356814217,-0.060362907656240083,0.05856806803787924,0.06914369584011902,-0.15295143937191036
DGP_C15_HIT_JOINT_FILM_S8,HIT,JOINT,FILM,8,10000000,15000000,152,running,30081024.0,44.73938969078947,0.036016564743421055,0.0,0.9942843520394736,0.498282120986842,0.00039362091961184215,0.005115302350657895,19.901315789473685,905.8684210526316,19.217105263157894,878.9671052631579,18.282894736842106,0.0,18.92763157894737,0.9949687696710526,1.0,240.0,1.0,15.0,15.0,18.282894736842106,18.282894736842106,0.0,18.282894736842106,15.967105263157896,0.9979440789473685,0.29906066460526315,0.13968896249999999,0.1223739434473684,1.1491076592105265,-0.006601138144078945,0.4917763157894737,0.021969322836475614,0.021863281513139675,0.004850201616450445,1.0,0.0,
DGP_C15_HIT_JOINT_FILM_S99,HIT,JOINT,FILM,99,10000000,15000000,152,running,29884416.0,65.89681614473683,0.03403774061842105,0.0,0.9871577944736843,0.5238415678947369,0.0007073795053947368,0.006239837394078947,20.86842105263158,864.1644736842105,20.164473684210527,836.6513157894736,19.125,0.0,17.907894736842106,0.9956534484868421,1.0,240.0,1.0,15.0,15.0,19.125,19.125,0.0,19.125,15.953947368421053,0.9971217105263158,0.2706417139473684,0.23166976621710528,0.13672735861842106,1.7101773294078948,-0.0070817561732368405,0.49712171052631576,0.02414866809284904,0.02410140676726612,0.0019609363901158527,1.0,0.0,
DGP_C15_HIT_JOINT_FILM_S123,HIT,JOINT,FILM,123,10000000,15000000,152,running,29786112.0,62.98965096710526,0.03599548346710526,0.0,0.9932949005263157,0.5225542946052633,0.0007287301645394735,0.0035151936539473683,21.95394736842105,831.546052631579,21.19736842105263,804.0592105263158,19.54605263157895,0.0,18.361842105263158,0.9958494499342104,1.0,240.0,1.0,15.0,15.0,19.54605263157895,19.54605263157895,0.0,19.54605263157895,16.0,1.0,0.2605189075,0.25639540138157896,0.14230162642763156,1.8225092105263156,-0.007862179374473685,0.4909539473684211,0.02640136081332331,0.026362944598541938,0.001457205003704276,1.0,0.0,
DGP_C15_HIT_JOINT_LEG_S8,HIT,JOINT,LEG,8,10000000,15000000,152,running,26345472.0,40.666232230263155,0.03578928894736842,0.0,0.9933755476973684,0.5096788850657895,0.00022677916384868422,0.001735604322368421,20.401315789473685,883.5723684210526,19.67763157894737,856.3815789473684,18.789473684210527,0.0,18.55921052631579,0.9954770378289474,1.0,240.0,1.0,15.0,15.0,18.789473684210527,18.789473684210527,0.0,18.789473684210527,16.0,1.0,0.28228269506578946,0.14056561796710526,0.12583901025,1.123039920263158,-0.01163495948230263,0.5004111842105263,0.02308958102201738,0.02297764461857571,0.004871535150786421,1.0,0.0,
DGP_C15_HIT_JOINT_LEG_S99,HIT,JOINT,LEG,99,10000000,15000000,152,running,30670848.0,56.593329749999995,0.03687226138815789,0.0,0.9939300613157895,0.5386936867763158,0.00020407872540789476,0.0010551648498684212,21.67105263157895,794.7697368421053,20.960526315789473,766.4736842105264,20.282894736842106,0.0,17.769736842105264,0.9949161701973686,1.0,240.0,1.0,15.0,15.0,20.282894736842106,20.282894736842106,0.0,20.282894736842106,16.0,1.0,0.2599540376973684,0.17819040835526315,0.12231742842105264,1.465902227368421,-0.004806648829802633,0.49506578947368424,0.02726708331608791,0.027346700542470646,-0.002911401551316417,1.0,0.0,
DGP_C15_HIT_JOINT_LEG_S123,HIT,JOINT,LEG,123,10000000,15000000,152,running,29655040.0,37.03476415131579,0.030577007059210525,0.0,0.9872616073684212,0.4241594203289473,9.296352313289475e-05,0.0008293430440131578,15.506578947368421,1143.8618421052631,15.085526315789474,1120.782894736842,14.30921052631579,0.0,19.86842105263158,0.9950496917105262,1.0,240.0,1.0,15.0,15.0,14.30921052631579,14.30921052631579,0.0,14.30921052631579,14.0,0.8834429813157894,0.3549868664473684,0.11077312157236842,0.1361886035263158,0.819887175,-0.015978784321710526,0.5049342105263158,0.013556339040761041,0.013459811339582881,0.007171549343659045,1.0,0.0,
DGP_C15_HIT_STOP_FILM_S8,HIT,STOP,FILM,8,10000000,15000000,152,running,25427968.0,47.33633364473684,0.03320734128289474,0.0,0.9949207281578949,0.5031579553289474,0.00029464417253947375,0.0050124428276315785,19.67763157894737,897.0328947368421,18.973684210526315,870.0723684210526,18.717105263157894,0.0,19.026315789473685,0.9947501316447369,1.0,240.0,1.0,15.0,15.0,18.717105263157894,18.717105263157894,0.0,18.717105263157894,15.677631578947368,0.9798519736842105,0.2869272539473684,0.0,0.11987708781578947,0.0,0.0,0.0,0.021936354502049886,0.021807018472450115,0.005930935939874926,1.0,0.0,
DGP_C15_HIT_STOP_FILM_S99,HIT,STOP,FILM,99,10000000,15000000,152,running,23330816.0,54.280008736842106,0.03262931423026316,0.0,0.9945115311842107,0.49357235828947366,0.00044370974782894745,0.0034919840184210525,18.519736842105264,943.4473684210526,17.75657894736842,917.421052631579,17.56578947368421,0.0,18.54605263157895,0.9953989515131577,1.0,240.0,1.0,15.0,15.0,17.56578947368421,17.56578947368421,0.0,17.56578947368421,15.381578947368421,0.9620065779605262,0.29486147460526313,0.0,0.12093284977631577,0.0,0.0,0.0,0.019629856907757107,0.01935488497504446,0.01420684923042348,1.0,0.0,
DGP_C15_HIT_STOP_FILM_S123,HIT,STOP,FILM,123,10000000,15000000,152,running,24543232.0,35.47211261184211,0.03261766932236842,0.0,0.9950046351315789,0.47739834381578955,0.0003444716011842105,0.004574524054605264,18.95394736842105,983.6776315789474,18.230263157894736,957.828947368421,16.960526315789473,0.0,19.111842105263158,0.9945990571710527,1.0,240.0,1.0,15.0,15.0,16.960526315789473,16.960526315789473,0.0,16.960526315789473,15.93421052631579,0.9958881578947368,0.31334285210526314,0.0,0.13800143904605264,0.0,0.0,0.0,0.019268454176392297,0.019032900611305723,0.012376125420770157,1.0,0.0,
DGP_C15_HIT_STOP_LEG_S8,HIT,STOP,LEG,8,10000000,15000000,152,running,24248320.0,58.91284140789473,0.03188886144736842,0.0,0.9950727520394737,0.5240899826315789,0.00020492377414473684,0.0011543411659210526,20.50657894736842,839.6907894736842,19.730263157894736,812.2105263157895,19.361842105263158,0.0,18.230263157894736,0.9947865147368422,1.0,240.0,1.0,15.0,15.0,19.361842105263158,19.361842105263158,0.0,19.361842105263158,16.0,1.0,0.2706859695394737,0.0,0.12481209179605263,0.0,0.0,0.0,0.024421583759685974,0.024292055469155003,0.005332125587126146,1.0,0.0,
DGP_C15_HIT_STOP_LEG_S99,HIT,STOP,LEG,99,10000000,15000000,152,running,23986176.0,70.67995544078947,0.034774378776315784,0.0,0.9926573105263158,0.51850631125,0.00020247818690789473,0.0007303027897368421,20.5,865.5131578947369,19.598684210526315,838.3618421052631,19.105263157894736,0.0,18.24342105263158,0.994994064868421,1.0,240.0,1.0,15.0,15.0,19.105263157894736,19.105263157894736,0.0,19.105263157894736,15.026315789473685,0.9391447368421053,0.2796301264473684,0.0,0.12099116283552633,0.0,0.0,0.0,0.023685370711017194,0.023377357157991385,0.013175721744085767,1.0,0.0,
