run_name,policy_id,target_env_steps,actual_env_steps,snapshot_path,unit_id,active_fraction,spatial_information,active_observation_count,active_bin_count,field_eligible,mono_field_score,mono_field,dominant_peak_x,dominant_peak_y,secondary_peak_x,secondary_peak_y,primary_secondary_peak_distance,dominant_peak_nearest_neighbor_distance
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,12,0.02387000061571598,0.10032026469707489,2387,84,1,0.3557218909263611,0,1950.0,1950.0,450.0,150.0,2343.074951171875,300.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,13,0.018769999966025352,0.14427173137664795,1877,102,1,0.28513216972351074,0,150.0,1850.0,1850.0,1950.0,1702.9385986328125,0.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,14,0.016620000824332237,0.11646215617656708,1662,70,1,0.8745082020759583,1,150.0,150.0,nan,nan,nan,0.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,15,0.018710000440478325,0.16424599289894104,1871,110,1,0.13334932923316956,0,150.0,1850.0,1950.0,250.0,2408.31884765625,0.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,0,0.020519999787211418,0.1368441879749298,2052,96,1,0.2964593470096588,0,950.0,150.0,1950.0,150.0,1000.0,223.60679626464844
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,1,0.028109999373555183,0.07358919829130173,2811,71,1,0.2106243371963501,0,1950.0,1950.0,1250.0,1950.0,700.0,0.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,2,0.02672000043094158,0.08844047784805298,2672,93,1,0.6673595905303955,0,1650.0,1950.0,150.0,1650.0,1529.705810546875,0.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,3,0.022210000082850456,0.05290863290429115,2221,78,1,0.421229749917984,0,850.0,1950.0,1750.0,1750.0,921.9544677734375,300.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,4,0.03751000016927719,0.07359039038419724,3751,111,1,0.38018056750297546,0,1650.0,1950.0,1250.0,150.0,1843.908935546875,0.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,5,0.032499998807907104,0.11393624544143677,3250,78,1,0.2504982650279999,0,1150.0,1950.0,150.0,1050.0,1345.3624267578125,300.0
