family,run,condition,seed,window_low_m,window_high_m,n_behavior,n_spatial,train/env_steps,coverage_auc,dg_density,silent_fraction,usage_entropy,option_success,action_tv,action_sensitivity,target_num,target_count,shuffle_num,shuffle_count,correct,wrong,timeout,command_entropy,pair_coverage,candidate_pairs,candidate_sources,candidate_count,behavior_candidate_count,commanded_num,commanded_count,first_shuffle_num,first_shuffle_count,largest_scc,reachable_pairs,top3_incoming,ppo_dg_norm,encoder_dg_norm,gradient_ratio,gradient_cosine,row_conflict,env_steps,grounded_controllability,in_bounds_fraction,valid_sample_count,active_unit_fraction,silent_unit_fraction,visited_cell_fraction,active_only_map_cosine,unique_active_peak_bins,mono_field_unit_fraction,active_unit_mean_spatial_information,mean_primary_secondary_peak_distance,median_dominant_peak_nearest_neighbor_distance,hit_lift,first_lift
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_FILM_S8,DGP_C15_FIRST_JOINT_FILM,8,20,25,152,5,22495232.0,29.01374540789474,0.03084905516447368,0.0,0.9901573602631579,0.06282494884868421,0.0013815531694736842,0.02292697552631579,19.888157894736842,857.5197368421053,21.348684210526315,829.875,19.361842105263158,338.82236842105266,0.5592105263157895,0.9571247283552631,1.0,240.0,1.0,15.0,15.0,19.361842105263158,358.1842105263158,24.217105263157894,358.1842105263158,1.105263157894737,0.053865131875,0.6111722563815789,0.24699727618421055,0.12461760789473686,2.004223367763158,-0.015021920019078948,0.5135690789473685,22976921.6,0.0,1.0,10000.0,1.0,0.0,0.610526314,0.14843438599999997,13.8,0.025,0.13698062,1399.81932,176.502816,0.9015545365566047,0.7995110024449879
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_FILM_S8,DGP_C15_FIRST_JOINT_FILM,8,45,55,305,10,50003968.0,28.221201032786883,0.02725049629508197,0.0,0.987182789147541,0.05973866838852459,0.00235445737652459,0.03788558692459016,19.39016393442623,881.7377049180328,19.970491803278687,854.5934426229509,18.75409836065574,331.0983606557377,0.380327868852459,0.9610245880327869,1.0,240.0,1.0,15.0,15.0,18.75409836065574,349.8524590163934,22.59344262295082,349.8524590163934,1.0,0.025642077055737705,0.8455877844590165,0.19241479759016392,0.1688897731147541,1.1530688336393444,0.000871195289311475,0.5028688524590164,50479104.0,0.0,1.0,10000.0,1.0,0.0,0.600277021,0.12523213500000002,15.2,0.0,0.14320028599999998,1313.6862800000001,229.38527400000004,0.9410503580706072,0.8300682049049484
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_FILM_S8,DGP_C15_FIRST_JOINT_FILM,8,55,65,305,10,59998208.0,25.054472875409836,0.026573306219672136,0.0,0.9865916784262295,0.0570662523114754,0.0020366869829836066,0.04187941243934426,18.8,893.8327868852459,19.43606557377049,866.8163934426229,18.360655737704917,335.9213114754098,0.31475409836065577,0.9605432363278686,1.0,240.0,1.0,15.0,15.0,18.360655737704917,354.28196721311474,25.20983606557377,354.28196721311474,1.0,0.017636612744262297,0.9666308539344263,0.18250861762295081,0.16674002198360657,1.1078069914426227,-0.008158223095114756,0.5063524590163935,60486451.4,0.0,1.0,10000.0,1.0,0.0,0.49279779600000007,0.13276051100000003,14.8,0.01875,0.145650385,1331.2914,202.63667999999998,0.9380377769533659,0.728313174665106
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_FILM_S8,DGP_C15_FIRST_JOINT_FILM,8,65,75,305,10,69992448.0,25.57838137377049,0.025429747554098363,0.0,0.9846260243934427,0.056330903100983605,0.0022186893457377048,0.04608474420983607,18.108196721311476,933.2229508196722,19.367213114754097,906.655737704918,17.76065573770492,338.5704918032787,0.3180327868852459,0.9580246705901639,1.0,240.0,1.0,15.0,15.0,17.76065573770492,356.3311475409836,23.744262295081967,356.3311475409836,1.0,0.021475410472131147,0.8556458993770492,0.19011013915081967,0.18337855655737703,1.0453190360655737,-0.0013571989980327873,0.49118852459016393,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.524376725,0.1220576699,15.1,0.00625,0.153858098,1332.1444999999999,190.09455400000002,0.9083747962192374,0.7479977906655619
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_FILM_S8,DGP_C15_FIRST_JOINT_FILM,8,70,75,152,5,72499200.0,25.904423013157892,0.025213342013157898,0.0,0.9842678918421053,0.056269002,0.0022901090175657893,0.045754797875,17.842105263157894,938.0197368421053,18.973684210526315,911.5,17.57894736842105,336.3092105263158,0.3684210526315789,0.9581795249999999,1.0,240.0,1.0,15.0,15.0,17.57894736842105,353.8881578947368,23.82894736842105,353.8881578947368,1.0,0.02203947435526316,0.8422156206578948,0.19738683167763157,0.18597604730263156,1.0705683342105263,-0.0020439129210526328,0.49629934210526316,72980890.0,0.0,1.0,10000.0,1.0,0.0,0.542936276,0.1164255998,15.2,0.0125,0.157248998,1320.67056,207.183476,0.9137746921411326,0.7377139701822198
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S123,DGP_C15_FIRST_JOINT_LEG,123,5,15,305,10,9994240.0,43.005015039344265,0.035909784032786884,0.0,0.9908797262622951,0.06783268915081968,0.00042337808798032785,0.0035879087131147546,22.24590163934426,788.2852459016393,22.459016393442624,759.8688524590164,20.61639344262295,320.8098360655738,0.33114754098360655,0.960421083770492,1.0,240.0,1.0,15.0,15.0,20.61639344262295,341.42622950819674,22.498360655737706,341.42622950819674,1.0,0.026038251767213114,0.8936725739344261,0.1624818828295082,0.12871313647540986,1.2374959279672133,-0.00862139266862295,0.5096311475409836,10485760.0,0.0,1.0,10000.0,1.0,0.0,0.824099721,0.13139233200000003,15.4,0.00625,0.10641254690000002,1084.981047,236.678338,0.9548046497200737,0.9163509180996794
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S123,DGP_C15_FIRST_JOINT_LEG,123,20,25,152,5,22495232.0,38.389017730263156,0.031063280585526314,0.0,0.9923134950657895,0.07012471854605262,0.0003237069352960526,0.0046847162125000005,21.44078947368421,779.5,21.092105263157894,751.0986842105264,20.63157894736842,298.23026315789474,0.06578947368421052,0.9669205101315789,1.0,240.0,1.0,15.0,15.0,20.63157894736842,318.8618421052632,21.94736842105263,318.8618421052632,1.0,0.019544956809210527,0.9215691644078946,0.13445545107894738,0.1440610009013158,0.9425088819078947,-0.006134642748421052,0.5160361842105263,22976921.6,0.0,1.0,10000.0,1.0,0.0,0.63324099,0.12384023200000001,15.2,0.025,0.130146708,1157.3363000000002,242.36068,0.9794938738750768,0.9400479616306954
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S123,DGP_C15_FIRST_JOINT_LEG,123,45,55,305,10,50003968.0,34.224746481967216,0.025283963580327865,0.0,0.9859114265901641,0.06605638359016393,0.00036759431968721307,0.008627755000327869,19.39344262295082,858.8622950819672,19.18360655737705,831.6065573770492,19.095081967213115,300.0065573770492,0.2098360655737705,0.9672466864590165,1.0,240.0,1.0,15.0,15.0,19.095081967213115,319.1016393442623,21.540983606557376,319.1016393442623,1.0,0.025655738439344263,0.8404559187213115,0.18881344413442622,0.1853227713442623,1.0001863719344264,-0.007052644209836066,0.5118852459016393,50479104.0,0.0229749936,1.0,10000.0,1.0,0.0,0.5360110889999999,0.0781095388,15.5,0.11875,0.174563548,995.744873,138.573883,0.9788564769345801,0.8864535768645357
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S123,DGP_C15_FIRST_JOINT_LEG,123,55,65,305,10,59998208.0,36.24748430491803,0.025080846560655738,0.0,0.988185311409836,0.0670758990262295,0.00043869544777049176,0.010681003236721312,19.560655737704916,870.0950819672131,19.311475409836067,842.583606557377,19.20327868852459,296.3049180327869,0.2360655737704918,0.96659169147541,1.0,240.0,1.0,15.0,15.0,19.20327868852459,315.5081967213115,20.472131147540985,315.5081967213115,1.0,0.02510929021639344,0.8669642891803278,0.22871050156065573,0.1988575204590164,1.1501777867213114,-0.03074252584908196,0.5194672131147541,60486451.4,0.018295918,1.0,10000.0,1.0,0.0,0.5407202170000001,0.0765844626,15.8,0.1,0.171046449,1030.880291,159.142136,0.9808763097063008,0.9380204996796926
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S123,DGP_C15_FIRST_JOINT_LEG,123,65,75,305,10,69992448.0,31.86379843934426,0.02464049291147541,0.0,0.9849748977377051,0.06776032016721312,0.00035916611094655734,0.012723561242622953,19.442622950819672,850.1770491803279,18.996721311475408,822.6524590163934,19.22622950819672,291.71147540983605,0.26885245901639343,0.9674006015081966,1.0,240.0,1.0,15.0,15.0,19.22622950819672,310.9377049180328,21.449180327868852,310.9377049180328,1.0,0.03232240493114755,0.795969424852459,0.20018577449180328,0.2107737962622951,0.9655237274426229,-0.013477309491901637,0.5301229508196721,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.5614958329999999,0.0697609706,15.8,0.04375,0.16922627199999998,1070.4283830000002,144.497476,0.9903375035081032,0.8963619688168756
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S123,DGP_C15_FIRST_JOINT_LEG,123,70,75,152,5,72499200.0,30.547862065789474,0.024497182750000002,0.0,0.9836110685526317,0.06680897949342104,0.0003197958154144737,0.013116531996710526,19.20394736842105,859.5328947368421,18.94078947368421,831.9802631578947,18.986842105263158,295.38157894736844,0.24342105263157895,0.967060912236842,1.0,240.0,1.0,15.0,15.0,18.986842105263158,314.36842105263156,20.80921052631579,314.36842105263156,1.0,0.03223684277631579,0.7931463003289473,0.22146134787499996,0.22857756769736842,0.9988618494736844,-0.009563264747368417,0.5275493421052632,72980890.0,0.0,1.0,10000.0,1.0,0.0,0.53739611,0.071746696,15.8,0.025,0.169371014,1113.900206,138.28427200000002,0.9813929907744002,0.9124249130572241
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S8,DGP_C15_FIRST_JOINT_LEG,8,5,15,305,10,9994240.0,62.60129701967213,0.035932096901639336,0.0,0.9930213697704919,0.06711285415409837,0.0008044955876393442,0.004123484601311475,22.285245901639342,771.911475409836,22.337704918032788,743.3770491803278,20.613114754098362,309.6983606557377,0.14754098360655737,0.967368300262295,1.0,240.0,1.0,15.0,15.0,20.613114754098362,330.3114754098361,22.331147540983608,330.3114754098361,1.0,0.008101093396721312,0.9864953698688524,0.17890588863934426,0.1387822124852459,1.3130529598032787,-0.006997328113186886,0.5038934426229508,10485760.0,0.0,1.0,10000.0,1.0,0.0,0.8313019349999999,0.155392427,15.1,0.0625,0.1030844504,1113.41167,212.65616099999997,0.9607724303462891,0.9230656291293496
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S8,DGP_C15_FIRST_JOINT_LEG,8,20,25,152,5,22495232.0,39.51732921710527,0.03248375342763158,0.0,0.9956927413157894,0.0657158168881579,0.0006311477546710526,0.006878008542105264,20.651315789473685,775.078947368421,21.164473684210527,746.8223684210526,20.00657894736842,317.94736842105266,0.10526315789473684,0.9647394501315789,1.0,240.0,1.0,15.0,15.0,20.00657894736842,337.95394736842104,22.61842105263158,337.95394736842104,1.0,0.02494517570394737,0.9244224435526314,0.1908391210131579,0.1376354342368421,1.4005394504605262,-0.016267921904736846,0.5098684210526315,22976921.6,0.0,1.0,10000.0,1.0,0.0,0.7745152319999999,0.122399923,15.0,0.075,0.13438059399999996,1186.09845,280.0,0.9401813483421018,0.8845258871436882
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S8,DGP_C15_FIRST_JOINT_LEG,8,45,55,305,10,50003968.0,37.255698059016396,0.028837810583606554,0.0,0.9933981240327869,0.06985012717704918,0.0007735157887868852,0.013739499913114756,20.57049180327869,787.5704918032787,20.19016393442623,759.2918032786886,20.101639344262296,298.25573770491803,0.18032786885245902,0.9676671172131148,1.0,240.0,1.0,15.0,15.0,20.101639344262296,318.35737704918034,21.21639344262295,318.35737704918034,1.0,0.033442623383606554,0.7938834264262294,0.2536094329508197,0.18264146465573772,1.406070569442623,-0.04228030255738689,0.5102459016393442,50479104.0,0.0,1.0,10000.0,1.0,0.0,0.672022158,0.116932499,15.0,0.06875,0.14936454800000004,1124.1567499999999,178.237796,0.9822546772631533,0.9474578890434247
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S8,DGP_C15_FIRST_JOINT_LEG,8,55,65,305,10,59998208.0,45.39513259344262,0.0284004586557377,0.0,0.992086035409836,0.06787952332950818,0.0012466048397704918,0.015001755737704918,20.01967213114754,831.2131147540983,20.00655737704918,803.1901639344262,19.537704918032787,301.27213114754096,0.2754098360655738,0.9676722546229507,1.0,240.0,1.0,15.0,15.0,19.537704918032787,320.8098360655738,21.62295081967213,320.8098360655738,1.0,0.02464480933442623,0.8733995743278687,0.3293515220655738,0.20113513390163934,1.6509555926885249,-0.02439117477114754,0.5194672131147541,60486451.4,0.0,1.0,10000.0,1.0,0.0,0.792520778,0.1172083196,14.9,0.0625,0.153670741,1309.851,167.683156,0.9669201064288498,0.9035633055344958
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S8,DGP_C15_FIRST_JOINT_LEG,8,65,75,305,10,69992448.0,53.4561179114754,0.0294008348852459,0.0,0.9901639484918032,0.0710865102295082,0.0017658814967213116,0.016655431085245902,20.681967213114753,792.3868852459017,20.537704918032787,764.2983606557377,20.229508196721312,291.4065573770492,0.2721311475409836,0.9671156905901637,1.0,240.0,1.0,15.0,15.0,20.229508196721312,311.6360655737705,20.645901639344263,311.6360655737705,1.0,0.029836066347540983,0.8062951717377049,0.39941142495081966,0.20794411039344263,1.948664337672131,-0.04747938721639345,0.5264344262295082,70483968.0,0.143391873,1.0,10000.0,1.0,0.0,0.821606654,0.11088864250000001,14.0,0.18125,0.154851051,1175.9859359999998,63.57388400000001,0.9713272767432749,0.9798316658726376
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S8,DGP_C15_FIRST_JOINT_LEG,8,70,75,152,5,72499200.0,54.07411174342105,0.029004548763157893,0.0,0.9912873760526316,0.07068697418421052,0.001741792588486842,0.01681610397039474,20.24342105263158,809.296052631579,20.32236842105263,781.4736842105264,19.94078947368421,290.1578947368421,0.3618421052631579,0.9665553386842105,1.0,240.0,1.0,15.0,15.0,19.94078947368421,310.0986842105263,20.585526315789473,310.0986842105263,1.0,0.03360745698684211,0.7550063884868422,0.42552538473684215,0.20679348434210526,2.079723747039474,-0.02603468156842105,0.5209703947368421,72980890.0,0.095061574,1.0,10000.0,1.0,0.0,0.8304709359999999,0.10944788619999998,14.2,0.2,0.15766002,1167.399972,24.142136,0.9618703192118675,0.9686800894854586
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,99,5,15,305,10,9994240.0,67.56070257049181,0.03604706313114754,0.0,0.9906182969180329,0.06762432669508196,0.0005807824917377049,0.0029710482911475405,22.075409836065575,778.3901639344263,21.41967213114754,749.944262295082,20.39016393442623,303.15081967213115,0.14098360655737704,0.9687233469180329,1.0,240.0,1.0,15.0,15.0,20.39016393442623,323.5409836065574,21.567213114754097,323.5409836065574,1.0,0.007349727186885246,0.8062036134754098,0.19424174235081967,0.1309784718819672,1.4831311315081968,-0.01279293818186885,0.5180327868852459,10485760.0,0.0,1.0,10000.0,1.0,0.0,0.8504155149999999,0.1556567946,16.0,0.025,0.09783072340000001,1249.8276529999998,200.72164999999998,0.9929505110460534,0.9454241410763149
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,99,20,25,152,5,22495232.0,49.27626201315789,0.03151321401973684,0.0,0.9949174572368421,0.0683487802368421,0.0004971893424342105,0.00479499677631579,21.30263157894737,781.8947368421053,20.907894736842106,753.4473684210526,20.49342105263158,302.1578947368421,0.046052631578947366,0.9681574645394736,1.0,240.0,1.0,15.0,15.0,20.49342105263158,322.6513157894737,21.480263157894736,322.6513157894737,1.0,0.006606360151315788,0.9999999994736843,0.14132825448026315,0.12832337257236842,1.1027265684868421,-0.033398936527631574,0.5230263157894737,22976921.6,0.0,1.0,10000.0,1.0,0.0,0.81828254,0.11972674180000001,15.2,0.0625,0.131473742,1257.2658999999999,216.25118200000003,0.9818102959800703,0.9540581929555896
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,99,45,55,305,10,50003968.0,49.49699817377049,0.02860857853442623,0.0,0.9877397665245904,0.07116552651803278,0.0007033779087704917,0.010999497900983608,20.43606557377049,829.3737704918033,20.2327868852459,801.583606557377,19.685245901639345,299.327868852459,0.2098360655737705,0.964090012557377,1.0,240.0,1.0,15.0,15.0,19.685245901639345,319.01311475409835,21.095081967213115,319.01311475409835,1.0327868852459017,0.041256830940983605,0.7271403608196721,0.2975235742754099,0.18757065763934425,1.5916860949836065,-0.01745535945518033,0.5099316939999999,50479104.0,0.08928036000000002,1.0,10000.0,1.0,0.0,0.7753462680000001,0.09963764119999999,13.6,0.20446428700000002,0.164354135,1158.670421,119.208096,0.9762029389550563,0.9331675474044141
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,99,55,65,305,10,59998208.0,43.994894101639346,0.026464143318032787,0.0,0.9844338021639344,0.07078955663934426,0.0006264473172918032,0.011235730226229508,19.613114754098362,892.6360655737705,19.478688524590165,865.6262295081967,18.924590163934425,283.1377049180328,0.2786885245901639,0.9658505140000001,1.0,240.0,1.0,15.0,15.0,18.924590163934425,302.0622950819672,19.76065573770492,302.0622950819672,1.0,0.05612021929508197,0.600891491147541,0.294043578557377,0.1829042087672131,1.5785591539344261,-0.04242961399921311,0.5170081967213115,60486451.4,0.088337672,1.0,10000.0,1.0,0.0,0.676731301,0.08850443179999999,12.7,0.25666667200000004,0.18164303200000004,1188.5427399999999,62.36068,0.9764338666155944,0.957690393230463
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,99,65,75,305,10,69992448.0,39.36473559344262,0.025935238721311475,0.0,0.9846059846557378,0.07197834994098361,0.000663641472442623,0.013251470803278688,19.078688524590163,892.7770491803278,18.652459016393443,865.6491803278689,18.544262295081968,277.88196721311476,0.2459016393442623,0.9657268844262296,1.0,240.0,1.0,15.0,15.0,18.544262295081968,296.42622950819674,19.96065573770492,296.42622950819674,1.0,0.06140710420983607,0.5838198345901641,0.252646248504918,0.16496261308852458,1.5406009194754098,-0.015879921914491807,0.5095765027868853,70483968.0,0.0724567542,1.0,10000.0,1.0,0.0,0.652077578,0.09024043199999998,12.6,0.280000008,0.179923373,1120.581367,110.64495,0.9917708246862965,0.9290407358738503
dg_policy_gradient_first_outcome,DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,99,70,75,152,5,72499200.0,37.59781430263158,0.02588432717105263,0.0,0.9841360084210528,0.07136346240789475,0.0006554475862171052,0.013982983888157897,18.93421052631579,899.9078947368421,18.63157894736842,872.828947368421,18.49342105263158,282.0131578947368,0.3026315789473684,0.9663145300657896,1.0,240.0,1.0,15.0,15.0,18.49342105263158,300.50657894736844,20.230263157894736,300.50657894736844,1.0,0.06217105315789473,0.5768678643421052,0.26746474644736845,0.16947071642105263,1.578830311381579,0.0010504740233552607,0.5028782894736842,72980890.0,0.05787959039999999,1.0,10000.0,1.0,0.0,0.638781174,0.089089614,12.8,0.25333333999999996,0.17874241000000002,1196.9846400000001,144.72136,0.985663376112846,0.9141463414634146
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,123,5,15,305,10,9994240.0,54.644521134426235,0.03408443260983607,0.0,0.9931473251475411,0.06698962061311475,0.001332730349147541,0.010328626653770491,21.675409836065572,780.927868852459,21.41967213114754,752.5868852459016,20.442622950819672,306.65245901639344,0.09836065573770492,0.9669470558032788,1.0,240.0,1.0,15.0,15.0,20.442622950819672,327.0950819672131,22.131147540983605,327.0950819672131,1.0,0.007513661613114754,0.848759637442623,0.0,0.12705556780327867,0.0,0.0,0.0,10485760.0,0.0,1.0,10000.0,1.0,0.0,0.818559557,0.13253828199999998,15.6,0.025,0.1255843205,1096.588997,235.27335700000003,0.9752146644220689,0.9237037037037036
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,123,20,25,152,5,22495232.0,38.97798022368421,0.029140271631578944,0.0,0.9921131665789474,0.06822548543421053,0.0011810694214473684,0.015873139559210526,20.32894736842105,821.7236842105264,20.36842105263158,793.7368421052631,19.45394736842105,298.0657894736842,0.06578947368421052,0.9688900317763158,1.0,240.0,1.0,15.0,15.0,19.45394736842105,317.51973684210526,21.05263157894737,317.51973684210526,1.0,0.007017544407894737,1.0,0.0,0.15092355329605264,0.0,0.0,0.0,22976921.6,0.0,1.0,10000.0,1.0,0.0,0.683656502,0.10397638179999999,15.6,0.0375,0.141714006,1065.01466,236.07698799999997,0.964069318717968,0.9240625
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,123,45,55,305,10,50003968.0,40.98677992786885,0.027287717704918033,0.0,0.9901479039672131,0.06848753041967215,0.0016275103964262295,0.02561897090819672,20.255737704918033,850.255737704918,20.2327868852459,822.6918032786886,19.275409836065574,283.34754098360656,0.10819672131147541,0.9710183710163934,1.0,240.0,1.0,15.0,15.0,19.275409836065574,302.62295081967216,20.249180327868853,302.62295081967216,1.0,0.00920765082295082,0.9824713273770493,0.0,0.21022950573770494,0.0,0.0,0.0,50479104.0,0.0,1.0,10000.0,1.0,0.0,0.723822721,0.1052926005,15.4,0.0125,0.13457441539999998,1174.09097,207.35804199999998,0.9686791601119492,0.9519106217616582
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,123,55,65,305,10,59998208.0,44.65903906557377,0.02659752015409836,0.0,0.9898181526557377,0.06672615223278688,0.0015000731362295081,0.02738150215081967,20.01967213114754,862.3770491803278,19.681967213114753,835.0524590163934,18.83606557377049,286.2327868852459,0.05245901639344262,0.9712177503606557,1.0,240.0,1.0,15.0,15.0,18.83606557377049,305.0688524590164,20.249180327868853,305.0688524590164,1.0,0.007663934813114754,0.9756719091803279,0.0,0.21618607521311478,0.0,0.0,0.0,60486451.4,0.0,1.0,10000.0,1.0,0.0,0.782548475,0.1098609296,15.2,0.00625,0.14374186900000002,1160.2043700000002,202.11490400000002,0.9849292291407761,0.9302137305699482
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,123,65,75,305,10,69992448.0,44.80995678032787,0.025939641245901642,0.0,0.9920724650819671,0.06490992687868852,0.0014504501282950819,0.031513098593442625,19.354098360655737,873.0065573770491,19.059016393442622,845.8098360655738,18.63606557377049,290.44262295081967,0.08524590163934426,0.9696620693770492,1.0,240.0,1.0,15.0,15.0,18.63606557377049,309.0786885245902,20.57049180327869,309.0786885245902,1.0,0.009972678206557376,0.9618254115737704,0.0,0.22052896304918035,0.0,0.0,0.0,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.787257632,0.108310387,15.7,0.01875,0.14899694000000002,1132.85538,222.68051599999998,0.9838472720468557,0.905961109340134
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,123,70,75,152,5,72499200.0,44.233411921052635,0.026005594394736847,0.0,0.9918885251973685,0.06411612273684211,0.0014305005305263157,0.03322277407894737,19.217105263157894,873.9342105263158,19.230263157894736,846.6118421052631,18.61842105263158,292.6578947368421,0.09868421052631579,0.9689589392763157,1.0,240.0,1.0,15.0,15.0,18.61842105263158,311.2763157894737,20.223684210526315,311.2763157894737,1.0,0.010773027026315787,0.9879338474999999,0.0,0.21919039453947373,0.0,0.0,0.0,72980890.0,0.0,1.0,10000.0,1.0,0.0,0.796675928,0.10697290799999999,16.0,0.025,0.150214576,1207.6966799999998,229.574172,0.9680735185061289,0.9206245933636955
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S99,DGP_C15_FIRST_STOP_FILM,99,5,15,305,10,9994240.0,61.854764268852456,0.033309686409836066,0.0,0.9955255515737705,0.0670983835442623,0.0011942693073114755,0.007623459056721311,21.068852459016394,798.4032786885246,20.82950819672131,770.2950819672132,19.82295081967213,292.5704918032787,0.05573770491803279,0.9713614922622952,1.0,240.0,1.0,15.0,15.0,19.82295081967213,312.39344262295083,21.21311475409836,312.39344262295083,1.0,0.005150273590163934,0.7205539296393443,0.0,0.12427150050819673,0.0,0.0,0.0,10485760.0,0.0,1.0,10000.0,1.0,0.0,0.8382271570000001,0.1360169196,15.3,0.0,0.11830039249999999,1097.104092,214.77371000000002,0.9758805880312104,0.934466769706337
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S99,DGP_C15_FIRST_STOP_FILM,99,20,25,152,5,22495232.0,39.039426611842096,0.02918383948026316,0.0,0.9958562010526314,0.06597668980657895,0.0011160888274999998,0.017045971375,19.907894736842106,850.5657894736842,20.164473684210527,823.1118421052631,19.32236842105263,305.1381578947368,0.046052631578947366,0.9668846505263157,1.0,240.0,1.0,15.0,15.0,19.32236842105263,324.4605263157895,21.32894736842105,324.4605263157895,1.0,0.014528509039473683,0.9834962696052633,0.0,0.13796213251973685,0.0,0.0,0.0,22976921.6,0.0,1.0,10000.0,1.0,0.0,0.7451523879999999,0.10746465679999999,15.6,0.0,0.14797616200000002,1170.90234,208.92922400000003,0.9554091225445291,0.9059222702035781
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S99,DGP_C15_FIRST_STOP_FILM,99,45,55,305,10,50003968.0,36.19618647540984,0.02652387775081968,0.0,0.9908691844262294,0.06898243075409836,0.0007117411681639344,0.02380687117377049,20.068852459016394,842.4393442622951,20.0,814.7475409836065,19.41639344262295,292.0786885245902,0.22950819672131148,0.9669706600983606,1.0,240.0,1.0,15.0,15.0,19.41639344262295,311.49508196721314,20.042622950819673,311.49508196721314,1.0,0.023251366747540986,0.8770178607213114,0.0,0.19156891396721312,0.0,0.0,0.0,50479104.0,0.0,1.0,10000.0,1.0,0.0,0.6146814380000001,0.09460155960000001,14.8,0.075,0.147224982,1138.3762900000002,150.322476,0.9704584847983715,0.9687551120562734
dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_FILM_S99,DGP_C15_FIRST_STOP_FILM,99,55,65,305,10,59998208.0,34.13731266885246,0.026517774255737703,0.0,0.990141435442623,0.06869217958360656,0.0006674157453163934,0.028532320383606556,19.84918032786885,855.5442622950819,20.367213114754097,828.1901639344262,19.19016393442623,293.7737704918033,0.19672131147540983,0.9680353224590164,1.0,240.0,1.0,15.0,15.0,19.19016393442623,312.9639344262295,20.862295081967215,312.9639344262295,1.0,0.021174863914754097,0.8975340757377049,0.0,0.1998640733770492,0.0,0.0,0.0,60486451.4,0.010140605,1.0,10000.0,1.0,0.0,0.560664818,0.1081395185,14.5,0.09375,0.14456224099999998,1060.81903,152.393544,0.9434058279138247,0.9198491277699198
