frame_bin,mean,count,base,openness,map_seed,run_name
28,0.0807340860508064,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
30,0.06963196281935563,214,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
32,0.07414409493524313,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
34,0.08379136700342048,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
36,0.0789713267026082,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
38,0.06454115489251766,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
40,0.06987975498935053,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
42,0.06858296629111717,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
44,0.06740470290607746,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
46,0.07663318779654973,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
48,0.11643676874491399,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
50,0.08623413362030707,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
52,0.07373162088388537,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
54,0.07403552816864452,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
56,0.06977422853474904,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
58,0.06512578158801145,213,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
60,0.08158160138751654,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
62,0.12396812038320412,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
64,0.09117830973469981,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
66,0.08100500646627169,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
68,0.08814338813602071,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
70,0.08551036352115977,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
72,0.0711337095653673,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
74,0.07500765804572124,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
76,0.07700661496030829,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
78,0.08199633556013956,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
80,0.06829825975883624,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
82,0.06982027781459517,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
84,0.071618228144414,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
86,0.06816702701573096,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
88,0.07448948012285318,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
90,0.07476375470935445,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
92,0.07167011923134606,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
94,0.07336721594017259,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
96,0.06925889941908059,210,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
98,0.07174154757676528,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
100,0.08570083684247469,207,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
2,0.1151585366044725,119,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
4,0.08583705277587261,223,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
6,0.059463395707612623,221,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
8,0.059355091135781045,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
10,0.05453351722308639,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
12,0.05425497370998598,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
14,0.05291218855963631,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
16,0.052427022584846994,224,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
18,0.04907186930109784,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
20,0.052249719732784965,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
22,0.05787900924615187,221,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
24,0.06380266679434085,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
26,0.06152694400500603,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
28,0.06165846789608126,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
30,0.05596718337436958,223,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
32,0.05027778153014072,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
34,0.051335804466460154,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
36,0.05108903210845075,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
38,0.05372807974213949,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
40,0.04843410988850096,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
42,0.051244624710804626,223,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
44,0.05421473948402444,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
46,0.056193616056630154,222,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
48,0.05378272349480534,224,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
50,0.05152158487388594,224,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
52,0.05107467579801516,223,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
54,0.050630161573213504,216,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
56,0.05851987527929383,212,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
58,0.05468500906298323,215,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
60,0.07992333004102457,213,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
62,0.0627401940559557,213,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
64,0.053597422202987806,213,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
66,0.06639512136858389,213,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
68,0.06947556893590466,213,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
70,0.05521763355102175,212,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
72,0.08481462057328444,212,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
74,0.06480229391729657,211,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
76,0.05124577650385441,211,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
78,0.07398122446655658,211,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
80,0.07390368270789274,211,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
82,0.05492277258901659,212,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
84,0.0634332112616525,212,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
86,0.07542782280350395,214,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
88,0.07033313793417445,214,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
90,0.08504330615202581,213,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
92,0.06344611986906604,211,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
94,0.06477889945765708,212,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
96,0.0778222047502086,210,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
98,0.0782805584156169,208,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
100,0.06221872373767517,207,DGP,0.35,1003,COR_DGP_Q035_M1003_S99
2,0.1327034843728897,47,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
4,0.1676138785847446,114,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
6,0.17224281913829295,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
8,0.13721717243463216,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
10,0.11727319822980545,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
12,0.14284170499430013,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
14,0.15469059341077532,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
16,0.14899583048943618,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
18,0.1295247397652254,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
20,0.11706580924735939,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
22,0.10419543786852986,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
24,0.0813481098504413,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
26,0.07731458938346714,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
28,0.07139952662685103,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
30,0.0686846112606124,214,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
32,0.058579717077455386,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
34,0.052745015641568915,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
36,0.05381525798156009,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
38,0.05277148398085374,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
40,0.052772371502557966,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
42,0.05987357369290204,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
44,0.058371963822897825,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
46,0.0658315685841272,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
48,0.06021036482263055,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
50,0.05918682447441339,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
52,0.06573640413477382,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
54,0.06752294362914335,214,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
56,0.05665225296023302,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
58,0.056093806912039544,215,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
60,0.059992115189022574,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
62,0.06479414841421294,214,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
64,0.056842550461258794,214,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
66,0.05904356208345694,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
68,0.054547615732266484,214,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
70,0.05277957090721373,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
72,0.05959035047094951,214,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
74,0.06851948579808446,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
76,0.06804950765492215,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
78,0.0761099867522716,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
80,0.06927233330587636,211,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
82,0.06645678600542383,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
84,0.05888930099058485,211,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
86,0.050516006980683155,214,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
88,0.052436795331678256,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
90,0.054562640896705344,213,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
92,0.047650477422453485,214,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
94,0.05116716210042758,214,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
96,0.04654030825169577,212,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
98,0.054542980134769596,211,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
100,0.05720574643586479,211,DGP,0.75,1001,COR_DGP_Q075_M1001_S99
2,0.13458205872223153,119,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
4,0.09586629577262218,212,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
6,0.13317198369284747,213,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
8,0.16636140546146425,212,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
10,0.22786494192636406,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
12,0.1951014445651145,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
14,0.216920449974991,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
16,0.2419729952422363,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
18,0.2223404120121683,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
20,0.22008115329912728,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
22,0.21912349329740513,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
24,0.22473769798165272,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
26,0.22269350226739004,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
28,0.2272764901273058,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
30,0.22102728952592776,214,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
32,0.22090386684451782,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
34,0.21847981519642326,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
36,0.22348827384941947,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
38,0.22214071119115464,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
40,0.21751617803460072,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
42,0.21928077173459018,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
44,0.22306146479788277,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
46,0.2260397287765385,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
48,0.22334832463945659,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
50,0.22476977018100952,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
52,0.22129237117632378,212,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
54,0.2289193347806022,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
56,0.21974074247324069,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
58,0.22472849193046673,212,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
60,0.22016147188665738,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
62,0.21936320976058452,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
64,0.21910315928583457,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
66,0.21680409902644945,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
68,0.22111697236137207,213,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
70,0.22097478786180183,215,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
72,0.22396069465675084,214,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
74,0.2208397492485226,212,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
76,0.22069545012144812,210,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
78,0.221190243747562,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
80,0.22010454082878944,214,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
82,0.2182988882624487,213,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
84,0.21891618459993062,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
86,0.2185168620286413,213,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
88,0.21809119529916204,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
90,0.2201236565158052,212,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
92,0.2202778431885647,212,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
94,0.2183637567464774,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
96,0.22160204556190738,212,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
98,0.2177547200172433,211,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
100,0.22217945311710516,212,DGP,0.75,1002,COR_DGP_Q075_M1002_S99
2,0.11858602631683188,121,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
4,0.10019075952596579,236,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
6,0.10694549461721853,231,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
8,0.09115588399818383,236,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
10,0.08508411082378117,229,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
12,0.09994785747934112,229,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
14,0.09349205698175671,232,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
16,0.09003410201806286,234,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
18,0.08071913425555205,237,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
20,0.0843383953103731,232,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
22,0.08893695164036436,231,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
24,0.10466899620047929,232,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
26,0.10293509095386642,229,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
28,0.10111146575057657,231,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
30,0.09457915279432687,237,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
32,0.09728576489144636,233,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
34,0.08702423753256489,235,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
36,0.09450674066641203,232,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
38,0.07521259042879806,230,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
40,0.07612688891950678,227,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
42,0.08944925047615736,235,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
44,0.07322720814010367,230,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
46,0.07259694439299559,235,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
48,0.07229543934049809,230,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
50,0.06840017024013727,225,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
52,0.059806572688198466,229,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
54,0.06076686784625049,225,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
56,0.05982331435979721,227,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
58,0.06379951587167831,236,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
60,0.06435827753162593,222,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
62,0.05596046772361357,213,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
64,0.05081031685608008,214,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
66,0.05301230836589376,212,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
68,0.04961769727054331,213,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
70,0.05176548955013163,212,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
72,0.04880776660333212,213,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
74,0.05332808101655173,212,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
76,0.05414025026883152,212,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
78,0.054996722576459954,211,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
80,0.05232963958198986,211,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
82,0.05349402022963394,213,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
84,0.05031578223540184,213,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
86,0.039975755020629486,215,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
88,0.0481528156384263,212,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
90,0.050690673697757434,211,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
92,0.042946273970575786,212,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
94,0.0470904447138309,211,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
96,0.046932996978974406,211,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
98,0.04414944948539842,210,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
100,0.04636642602937556,210,DGP,0.75,1003,COR_DGP_Q075_M1003_S99
2,0.07243906439114833,156,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
4,0.07405694676698114,138,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
6,0.07320383134933689,252,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
8,0.06679398242670752,260,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
10,0.07070279581926935,254,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
12,0.08095951686266159,271,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
14,0.06851356591169647,260,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
16,0.06828022445109402,263,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
18,0.07323356090256795,260,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
20,0.07462582394424042,263,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
22,0.07653564537279446,261,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
24,0.07178882558185316,260,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
26,0.0782127680618371,268,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
28,0.07297858397543652,263,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
30,0.07074388254885416,264,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
32,0.06891139737305005,257,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
34,0.06795512649573773,266,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
36,0.06337133918232951,257,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
38,0.06556942114945158,264,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
40,0.06353697522717988,256,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
42,0.06316821343463022,264,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
44,0.06033999346310395,262,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
46,0.06398261374570137,258,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
48,0.06551318151403714,268,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
50,0.06661116309238198,264,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
52,0.06853527411092976,267,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
54,0.06228689193555604,263,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
56,0.06049330917590141,268,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
58,0.06121528673902776,261,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
60,0.06541121108247368,266,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
62,0.06665568705294064,263,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
64,0.06615695619786321,264,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
66,0.06093180277861474,254,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
68,0.06452780345884648,260,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
70,0.06598683238087008,259,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
72,0.062012244991603294,252,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
74,0.06533663168154427,264,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
76,0.06334751141521162,265,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
78,0.06622297670620285,259,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
80,0.0676063693099422,256,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
82,0.06727693110531816,259,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
84,0.0644250060376442,253,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
86,0.061287338353269424,246,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
88,0.06152230077981945,250,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
90,0.06259968245942742,248,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
92,0.06489991025626655,250,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
94,0.06607997658764299,247,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
96,0.06347991167226938,246,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
98,0.0633876526438857,251,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
100,0.06811948847841927,251,WAYPOINT_HER,0.0,1001,COR_WAYPOINT_HER_Q000_M1001_S99
2,0.08036977668603257,150,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
4,0.07829159571870647,263,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
6,0.07543016510317097,256,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
8,0.07641530819526009,258,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
10,0.0744737613053829,263,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
12,0.07396665813885331,254,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
14,0.0785999490497669,261,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
16,0.07934390378156392,264,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
18,0.07037031905582315,260,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
20,0.07899732286520442,259,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
22,0.07347564201118345,267,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
24,0.07713133578961207,258,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
26,0.06865132041983728,263,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
28,0.07760866011940791,262,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
30,0.0725358706254225,260,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
32,0.07653105932633991,261,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
34,0.07638903466554785,260,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
36,0.076451480136554,266,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
38,0.07452858195585359,255,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
40,0.07068252309604924,270,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
42,0.0696017307862916,269,WAYPOINT_HER,0.0,1002,COR_WAYPOINT_HER_Q000_M1002_S99
