run_name,condition,base,seed,capacity,project,training_steps,preflight_steps,design_cells,physical_training_signal,action_set,action_repeat,action_vectors,reference_checkpoint_frames,goal_detector,discrete_replacement,family,mechanism,control,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count,in_bounds_fraction,visited_cell_fraction,active_unit_fraction,silent_unit_fraction,active_unit_mean_spatial_information,active_only_map_cosine,unique_active_peak_bins,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction,mean_primary_secondary_peak_distance,median_dominant_peak_nearest_neighbor_distance,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability
DGC_DIRECT_DG_F64_S8,DGC_DIRECT_DG_F64,DIRECT_DG,8,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S8/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.07676634192466736,0.1616054353734118,46.0,11.70186996459961,0.2764207808577034,0.3445231720212186,7.284945011138916,0.046875,1198.2200927734375,0.0,1,17.0,0.004216270055621862,8.0,1.0,0.004216270055621862,1.0,1.0,0.004216270055621862,0.0,0.0,0.5103082656860352,0.20588235557079315,0.08477509021759033,0.0,0.0,0.0,0.0,1158.0,166.0,0.14335060119628906,0.0
DGC_DIRECT_DG_F64_S99,DGC_DIRECT_DG_F64,DIRECT_DG,99,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.022174401208758354,0.15750427863444635,52.0,11.485135078430176,0.04177171437865973,0.4902241989759905,4.042108535766602,0.15873015873015872,1148.6197509765625,100.0,1,4.0,0.0009920635493472219,3.0,1.0,0.0012400794075801969,1.2000000476837158,1.0,0.0011160714784637094,0.0,0.0,0.8772735595703125,0.25,0.15625,0.0,0.0,0.0,0.0,160.0,12.0,0.07500000298023224,0.0
DGC_DIRECT_DG_F64_S99,DGC_DIRECT_DG_F64,DIRECT_DG,99,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.04739873483777046,0.11010873082998833,45.0,16.09442138671875,0.14538080765985995,0.3157542625970333,5.817330837249756,0.2698412698412698,1125.677978515625,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,14.0,0.06086956337094307,0.0
DGC_DIRECT_DG_F64_S99,DGC_DIRECT_DG_F64,DIRECT_DG,99,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.05011601001024246,0.17869113721392668,40.0,14.540079116821289,0.12333516338274467,0.4048563620270547,6.3780412673950195,0.078125,1220.862548828125,0.0,1,2.0,0.0004960317746736109,3.0,1.0,0.0004960317746736109,1.0,1.0,0.0004960317746736109,0.0,0.0,0.2928932309150696,0.5,0.375,0.0,0.0,0.0,0.0,284.0,16.0,0.056338027119636536,0.0
DGC_DIRECT_DG_F64_S99,DGC_DIRECT_DG_F64,DIRECT_DG,99,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S99/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8642659279778393,1.0,0.0,0.0379791334271431,0.15903225948267602,37.0,5.054879665374756,0.6486373847545667,0.8390695400014728,0.8340053558349609,0.14285714285714285,1151.2447509765625,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,16.0,0.04923076927661896,0.0
DGC_DIRECT_WORKER_F16_S123,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,123,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8614958448753463,1.0,0.0,0.12903015315532684,0.10891405232390212,14.0,19.17499542236328,0.010002134601896747,0.2159881701076135,8.029717445373535,0.1875,1288.7589111328125,100.0,1,55.0,0.2291666716337204,16.0,10.0,0.6333333253860474,1.875,2.0,0.40812501311302185,0.461557537317276,0.2545454502105713,0.5220089554786682,0.11818181723356247,0.07735536992549896,0.0,0.0,0.0,0.0,1921.0,686.0,0.35710567235946655,0.0
DGC_DIRECT_WORKER_F16_S123,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,123,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.10388016700744629,0.23411985115418868,13.0,17.506122589111328,0.047224565718990454,0.28233369000845215,8.2179536819458,0.0,1198.303955078125,200.0,1,63.0,0.26249998807907104,16.0,14.0,0.875,2.309523820877075,2.0,0.5028471946716309,0.4914141297340393,0.3174603283405304,0.4936138391494751,0.1190476194024086,0.0734441950917244,0.0,0.0,0.0,0.0,16638.0,7342.0,0.44127899408340454,0.0
DGC_DIRECT_WORKER_F16_S123,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,123,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.12170223891735077,0.11897140477659256,16.0,19.298885345458984,0.008182723779706845,0.22253931314601655,8.408669471740723,0.125,821.7926635742188,200.0,1,57.0,0.23749999701976776,16.0,12.0,0.762499988079071,2.202185869216919,2.0,0.4471527636051178,0.500595211982727,0.38596490025520325,0.6625328660011292,0.11403508484363556,0.07217605412006378,0.035087719559669495,728.010986328125,0.0,2.0,49875.0,22088.0,0.4428671598434448,0.015539199113845825
DGC_DIRECT_WORKER_F16_S123,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,123,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S123/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.1445181518793106,0.14236766129713008,15.0,17.99187660217285,0.029339405892279853,0.26757387254879145,8.432795524597168,0.25,1114.2845458984375,200.0,1,54.0,0.22499999403953552,16.0,11.0,0.699999988079071,1.9464285373687744,2.0,0.43486112356185913,0.380952388048172,0.29629629850387573,0.30528751015663147,0.12962962687015533,0.07218793034553528,0.0555555559694767,733.3333129882812,0.9490835666656494,3.0,106919.0,48518.0,0.4537827670574188,0.025210153311491013
DGC_DIRECT_WORKER_F16_S8,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,8,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.1021493449807167,0.15939014039511049,13.0,17.897130966186523,0.019323622391412627,0.20126484310729206,7.585657596588135,0.0625,1152.180419921875,141.42135620117188,1,60.0,0.25,16.0,13.0,0.8125,2.0051281452178955,2.0,0.4920139014720917,0.6309031248092651,0.10000000149011612,0.9823301434516907,0.125,0.07319444417953491,0.0,0.0,0.0,0.0,1977.0,791.0,0.4001011550426483,0.0
DGC_DIRECT_WORKER_F16_S8,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,8,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.10251332819461823,0.18745294416423552,15.0,16.819536209106445,0.025576383523766927,0.22528616042610125,8.383590698242188,0.0625,1154.596435546875,223.60679626464844,1,59.0,0.24583333730697632,16.0,16.0,1.0,2.379166603088379,2.0,0.5406249761581421,0.5487103462219238,0.2711864411830902,0.6469030380249023,0.11016949266195297,0.06822752207517624,0.0,0.0,0.0,0.0,18854.0,9013.0,0.47804179787635803,0.0
DGC_DIRECT_WORKER_F16_S8,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,8,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8421052631578947,1.0,0.0,0.10907064378261566,0.16782027933802973,15.0,17.33890724182129,0.02367230777049347,0.2357496367403734,8.417255401611328,0.0,1329.36376953125,200.0,1,87.0,0.36250001192092896,16.0,16.0,1.0,1.8166667222976685,2.0,0.6541666388511658,0.6080207824707031,0.4367816150188446,0.20115427672863007,0.09770114719867706,0.06764433532953262,0.0,0.0,0.0,0.0,69614.0,34338.0,0.4932628571987152,0.0
DGC_DIRECT_WORKER_F16_S8,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,8,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S8/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.13734424114227295,0.230811432513169,11.0,17.18669319152832,0.026715462031107046,0.26331126573081687,8.388489723205566,0.3125,1311.6715087890625,0.0,1,60.0,0.25,16.0,14.0,0.875,2.5523810386657715,2.0,0.478318452835083,0.563740074634552,0.30000001192092896,0.6425427198410034,0.09166666865348816,0.07027778029441833,0.15000000596046448,133.3333282470703,0.26262757182121277,9.0,139610.0,70221.0,0.5029797554016113,0.0754469558596611
DGC_DIRECT_WORKER_F16_S99,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,99,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.09020626544952393,0.27038051877632907,11.0,16.79958724975586,0.03845880140293804,0.3011174913481097,8.209160804748535,0.25,1235.0277099609375,0.0,1,71.0,0.2958333194255829,16.0,14.0,0.875,1.92380952835083,2.0,0.5486111044883728,0.6277337074279785,0.28169015049934387,0.28640273213386536,0.10563380271196365,0.07091847062110901,0.056338027119636536,75.0,-0.4013066589832306,4.0,4364.0,1957.0,0.4484418034553528,0.025264326483011246
DGC_DIRECT_WORKER_F16_S99,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,99,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8698060941828255,1.0,0.0,0.15833929181098938,0.14973338632406802,9.0,16.446805953979492,0.03204163786443297,0.27780062208589734,8.4087495803833,0.6666666666666666,1376.390869140625,0.0,1,77.0,0.32083332538604736,16.0,16.0,1.0,1.9958332777023315,2.0,0.6126388907432556,0.59061598777771,0.3896103799343109,0.6721583604812622,0.09740259498357773,0.07066959142684937,0.5194805264472961,192.5,0.4622240662574768,40.0,24770.0,15178.0,0.6127573847770691,0.3183155059814453
DGC_DIRECT_WORKER_F16_S99,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,99,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8670360110803325,1.0,0.0,0.11298812180757523,0.1901604548336272,11.0,16.756418228149414,0.032731560543221926,0.25280259923897347,8.435118675231934,0.0625,1315.5616455078125,0.0,1,74.0,0.3083333373069763,16.0,13.0,0.8125,1.8666666746139526,2.0,0.5305555462837219,0.605695366859436,0.45945945382118225,0.8686539530754089,0.10135135054588318,0.0735025554895401,0.0,0.0,0.0,0.0,67302.0,37677.0,0.5598199367523193,0.0
DGC_DIRECT_WORKER_F16_S99,DGC_DIRECT_WORKER_F16,DIRECT_WORKER,99,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F16_S99/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.10528456419706345,0.18931088306618235,14.0,17.01911163330078,0.022619144437215355,0.21879825728438404,8.440692901611328,0.0,1036.43212890625,200.0,1,79.0,0.3291666805744171,16.0,16.0,1.0,1.9416667222976685,2.0,0.6237499713897705,0.565692663192749,0.3291139304637909,0.40298980474472046,0.1139240488409996,0.06978048384189606,0.0,0.0,0.0,0.0,146822.0,78947.0,0.5377055406570435,0.0
DGC_DIRECT_WORKER_F32_S123,DGC_DIRECT_WORKER_F32,DIRECT_WORKER,123,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F32_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.03909235820174217,0.2683680930728223,27.0,13.963447570800781,0.02616651418115279,0.34219823784613573,5.145575523376465,0.0,1120.91650390625,100.0,1,195.0,0.19657258689403534,32.0,23.0,0.71875,1.973352074623108,2.0,0.4292674660682678,0.5294266939163208,0.23589743673801422,0.6794306039810181,0.07948718219995499,0.04118343070149422,0.0,0.0,0.0,0.0,1285.0,400.0,0.31128403544425964,0.0
DGC_DIRECT_WORKER_F32_S123,DGC_DIRECT_WORKER_F32,DIRECT_WORKER,123,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F32_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.058458030223846436,0.21889713534311164,30.0,16.42755889892578,0.03227642854964471,0.3401949241623754,4.482972145080566,0.09375,1304.976318359375,100.0,1,180.0,0.18145161867141724,32.0,24.0,0.7510080933570862,2.2026846408843994,2.0,0.4175235331058502,0.4793802499771118,0.20000000298023224,0.5709351897239685,0.0694444477558136,0.041712962090969086,0.0055555556900799274,282.84271240234375,0.0,1.0,6757.0,2488.0,0.36821073293685913,0.002045615343376994
DGC_DIRECT_WORKER_F32_S123,DGC_DIRECT_WORKER_F32,DIRECT_WORKER,123,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,none,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_WORKER_F32_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.04793749004602432,0.33332466672717387,27.0,14.263805389404297,0.061668276317795964,0.4011880254172198,4.165469646453857,0.0,1097.79052734375,200.0,1,228.0,0.22983871400356293,32.0,29.0,0.90625,2.0111234188079834,2.0,0.5297378897666931,0.5190080404281616,0.24561403691768646,0.5769668817520142,0.05921052768826485,0.036857493221759796,0.0,0.0,0.0,0.0,27643.0,10254.0,0.3709438145160675,0.0
