base,treatment,contrast,metric,mean_difference,sd_difference,n,seed_8_difference,seed_99_difference,seed_123_difference
C03,C10,HER64 minus immediate control,dg_multi_fraction,-0.0017403662854030492,0.00917933751286124,3,0.008747574550653597,-0.008311951082516339,-0.005656722324346405
C03,C10,HER64 minus immediate control,dg_usage_entropy,-0.010244060640501318,0.006753240452389077,3,-0.017996574733771586,-0.0070959179619558554,-0.005639689225776512
C03,C10,HER64 minus immediate control,dg_ca3_conflict_fraction,-0.034896850585937465,0.020321567480163883,3,-0.056314804974724186,-0.01588609483506942,-0.03248965194801878
C03,C10,HER64 minus immediate control,intrinsic_reward_mean,-0.03150947141478321,0.04001553990676937,3,-0.012591306065373564,-0.0774763710454435,-0.004460737133532573
C03,C10,HER64 minus immediate control,intrinsic_reward_nonzero_fraction,-0.018074384701797383,0.02419628084920357,3,-0.006310955371732024,-0.04590322457107843,-0.002008974162581695
C03,C10,HER64 minus immediate control,active_target_fraction,5.3189678649312455e-06,4.359282766896491e-05,3,4.148794934644151e-05,1.7552593954195395e-05,-4.308363970584317e-05
C03,C10,HER64 minus immediate control,target_hit_rate,-0.018123319206154682,0.024180787937577514,3,-0.0063428691789215695,-0.045936734068627444,-0.0020903543709150305
C03,C10,HER64 minus immediate control,target_hit_lift,-0.02427091233610849,0.05201931427393832,3,-0.05854342420116743,-0.049855321840523104,0.03558600903336506
C03,C10,HER64 minus immediate control,action_sensitivity,0.007411479288742578,0.005850299272517329,3,0.01326473833980903,0.007405555232586278,0.001564144293832427
C03,C10,HER64 minus immediate control,target_valid_fraction,0.0,0.0,3,0.0,0.0,0.0
C03,C10,HER64 minus immediate control,value_span,0.028589380587584822,0.01853545058983277,3,0.048100294966822846,0.026453378341245174,0.01121446845468645
C03,C10,HER64 minus immediate control,option_success_fraction,-0.20854312136631323,0.23764130258079877,3,-0.13410189270583633,-0.4744934152288277,-0.017034056164275613
C03,C10,HER64 minus immediate control,option_timeout_rate,0.021255659381808286,0.016777902908859835,3,0.03466477736928106,0.026660794526143793,0.00244140625
C03,C10,HER64 minus immediate control,known_edge_fraction,0.004838416089094795,0.03151341291366638,3,-0.0219907440196455,-0.0030364923276542943,0.03954248461458418
C03,C10,HER64 minus immediate control,node_coverage_fraction,0.0,0.0,3,0.0,0.0,0.0
C03,C10,HER64 minus immediate control,learned_deadline_fraction,-0.0005244054955334901,0.0013111304768402415,3,0.00044335609947154797,-0.0020165725860720185,0.0
C03,C10,HER64 minus immediate control,selected_deadline_mean,-0.21345581156495896,2.4712970457333547,3,-2.818922253216014,2.097229568007723,0.0813252505134141
C03,C10,HER64 minus immediate control,exploration_selection_fraction,0.0,0.0,3,0.0,0.0,0.0
C03,C10,HER64 minus immediate control,forced_exploration_fraction,0.0,0.0,3,0.0,0.0,0.0
C03,C10,HER64 minus immediate control,exploration_reward_nonzero_fraction,0.0,0.0,3,0.0,0.0,0.0
C03,C10,HER64 minus immediate control,her_loss,0.0403221288984053,0.006241609567834335,3,0.045445480767418354,0.042150343533946213,0.03337056239385133
C03,C10,HER64 minus immediate control,her_accepted_segments,31.90740740740741,0.01473611030334366,3,31.908496732026144,31.92156862745098,31.892156862745097
C03,C10,HER64 minus immediate control,her_segment_length,21.16829818941669,0.11721417806369555,3,21.036758120543038,21.261673861858892,21.20646258584814
C03,C10,HER64 minus immediate control,passive_updates,,,0,,,
C03,C10,HER64 minus immediate control,passive_known_edge_fraction,,,0,,,
C03,C10,HER64 minus immediate control,frontier_selection_rate,,,0,,,
C03,C10,HER64 minus immediate control,frontier_yield,,,0,,,
C03,C10,HER64 minus immediate control,frontier_reached_fraction,,,0,,,
C03,C10,HER64 minus immediate control,route_available_rate,,,0,,,
C03,C10,HER64 minus immediate control,hop_count_mean,,,0,,,
C03,C10,HER64 minus immediate control,waypoint_success_rate,,,0,,,
C03,C10,HER64 minus immediate control,final_frontier_reach_rate,,,0,,,
C03,C10,HER64 minus immediate control,validation_success_rate,,,0,,,
C03,C10,HER64 minus immediate control,validation_timeout_rate,,,0,,,
C02,C11,delayed HER64 minus delayed control,coverage_auc,-14.365748641383709,2.0675848895519517,3,-14.756264210144131,-12.13075301394122,-16.210228700065773
C02,C11,delayed HER64 minus delayed control,unique_cells,-24.94510042019033,6.745148509885009,3,-17.194399015203537,-28.155620904916994,-29.485281340450463
C02,C11,delayed HER64 minus delayed control,coverage_entropy,-0.6312215095231394,1.2219530779267174,3,-0.07484665920047684,-2.032353543336609,0.2135356739676677
C02,C11,delayed HER64 minus delayed control,dg_density,0.0009220098358353745,0.006406351897460614,3,0.0032129225388071864,-0.0063148448669832526,0.00586795183568219
C02,C11,delayed HER64 minus delayed control,dg_silent_fraction,0.0,0.0,3,0.0,0.0,0.0
C02,C11,delayed HER64 minus delayed control,dg_multi_fraction,-0.00038509327342047965,0.0051680551514947225,3,0.005350349775326797,-0.0018254697712418305,-0.004680159824346405
C02,C11,delayed HER64 minus delayed control,dg_usage_entropy,-0.00403968999588411,0.017144107500083227,3,-0.010636298095478725,-0.016905667345508246,0.01542289545333464
C02,C11,delayed HER64 minus delayed control,dg_ca3_conflict_fraction,-0.0037458166317742014,0.050352112348559706,3,-0.004179312512765487,-0.053879781486162126,0.04682164410360501
C02,C11,delayed HER64 minus delayed control,intrinsic_reward_mean,0.011010715802867686,0.004785288702377853,3,0.012389434318916474,0.014955290014934688,0.005687423074751896
C02,C11,delayed HER64 minus delayed control,intrinsic_reward_nonzero_fraction,0.006419462316176469,0.0038328970704808694,3,0.007758246527777776,0.009403403288398695,0.0020967371323529355
C02,C11,delayed HER64 minus delayed control,active_target_fraction,-2.127587145976199e-05,2.7001293884640705e-05,3,-5.106209150329555e-05,1.595690359401658e-06,-1.4361213235392079e-05
C02,C11,delayed HER64 minus delayed control,target_hit_rate,0.006398718341503268,0.003798299159862669,3,0.0076800577001633966,0.009390637765522878,0.002125459558823529
C02,C11,delayed HER64 minus delayed control,target_hit_lift,0.07269864352440265,0.11505993969638784,3,0.051284831918142926,0.19696115785174906,-0.03015005919668401
C02,C11,delayed HER64 minus delayed control,action_sensitivity,-0.005203881095547008,0.03083626428790855,3,0.009246700682245146,0.015753459367974135,-0.040611803336860305
C02,C11,delayed HER64 minus delayed control,target_valid_fraction,-2.127587145976199e-05,2.7001293884640705e-05,3,-5.106209150329555e-05,1.595690359401658e-06,-1.4361213235392079e-05
C02,C11,delayed HER64 minus delayed control,value_span,0.013101095260523688,0.002714321690330423,3,0.01623183791373485,0.011407739293740246,0.01166370857409597
C02,C11,delayed HER64 minus delayed control,option_success_fraction,0.04930112568543888,0.053326535139055956,3,-0.00056470984142587,0.04294877238815126,0.10551931450959126
C02,C11,delayed HER64 minus delayed control,option_timeout_rate,-0.005398752382897605,0.028421671630619195,3,0.016421249489379078,0.004921109068627458,-0.03753861570669935
C02,C11,delayed HER64 minus delayed control,known_edge_fraction,-0.01965777359269803,0.03652629326947836,3,-0.007312098408446599,-0.06075708149305356,0.009095859123406075
C02,C11,delayed HER64 minus delayed control,node_coverage_fraction,0.0,0.0,3,0.0,0.0,0.0
C02,C11,delayed HER64 minus delayed control,learned_deadline_fraction,-0.0005704805352329719,0.0006005703633815587,3,0.0,-0.0011971863656262682,-0.0005142552400726474
C02,C11,delayed HER64 minus delayed control,selected_deadline_mean,0.15827241961992358,2.5414021026922478,3,-1.4100616087321356,-1.205576145571042,3.0904550131629485
C02,C11,delayed HER64 minus delayed control,exploration_selection_fraction,0.0,0.0,3,0.0,0.0,0.0
C02,C11,delayed HER64 minus delayed control,forced_exploration_fraction,0.0,0.0,3,0.0,0.0,0.0
C02,C11,delayed HER64 minus delayed control,exploration_reward_nonzero_fraction,0.0,0.0,3,0.0,0.0,0.0
C02,C11,delayed HER64 minus delayed control,her_loss,0.05063029259041537,0.009033091344501587,3,0.050247651500493484,0.05984862419027908,0.04179460208047352
C02,C11,delayed HER64 minus delayed control,her_accepted_segments,31.943355119825707,0.044609139933426495,3,31.95098039215686,31.895424836601308,31.983660130718953
C02,C11,delayed HER64 minus delayed control,her_segment_length,21.170862541738938,0.11273762024083864,3,21.30022203532699,21.0935589254292,21.118806664460624
C02,C11,delayed HER64 minus delayed control,passive_updates,,,0,,,
C02,C11,delayed HER64 minus delayed control,passive_known_edge_fraction,,,0,,,
C02,C11,delayed HER64 minus delayed control,frontier_selection_rate,,,0,,,
C02,C11,delayed HER64 minus delayed control,frontier_yield,,,0,,,
C02,C11,delayed HER64 minus delayed control,frontier_reached_fraction,,,0,,,
C02,C11,delayed HER64 minus delayed control,route_available_rate,,,0,,,
C02,C11,delayed HER64 minus delayed control,hop_count_mean,,,0,,,
C02,C11,delayed HER64 minus delayed control,waypoint_success_rate,,,0,,,
C02,C11,delayed HER64 minus delayed control,final_frontier_reach_rate,,,0,,,
C02,C11,delayed HER64 minus delayed control,validation_success_rate,,,0,,,
C02,C11,delayed HER64 minus delayed control,validation_timeout_rate,,,0,,,
C12,C13,recovery minus C12,coverage_auc,-9.569862747215161,20.622339663858074,3,-31.075399929102304,10.038118777384284,-7.672307089927465
C12,C13,recovery minus C12,unique_cells,-18.95123806288056,36.71569507205863,3,-59.06354786578652,12.991641212055704,-10.781807534910868
C12,C13,recovery minus C12,coverage_entropy,-0.34793820963115235,0.6703343240361935,3,-1.111293587252561,0.1447103382976911,-0.07723137993858709
C12,C13,recovery minus C12,dg_density,-0.00214440838184232,0.0032721975401314956,3,-0.005329506070006127,0.0012084362553615204,-0.0023121553308823525
C12,C13,recovery minus C12,dg_silent_fraction,0.0,0.0,3,0.0,0.0,0.0
C12,C13,recovery minus C12,dg_multi_fraction,-0.0020887586805555555,0.0026003570048161117,3,-0.004448784722222222,-0.0025164036968954246,0.0006989123774509805
C12,C13,recovery minus C12,dg_usage_entropy,0.014276309730180717,0.009094009673051419,3,0.0045089176277709475,0.022499100055569876,0.01582091150720133
C12,C13,recovery minus C12,dg_ca3_conflict_fraction,0.0322532570699721,0.0192637768908842,3,0.052816353592218146,0.014625798643024934,0.02931761897467322
C12,C13,recovery minus C12,intrinsic_reward_mean,1.18840807345432,0.07086159832985231,3,1.2600256502460931,1.118327457871702,1.1868711122451654
C12,C13,recovery minus C12,intrinsic_reward_nonzero_fraction,0.15099113647194987,0.024458637119601563,3,0.17650409773284312,0.12774458741830066,0.14872472426470587
C12,C13,recovery minus C12,active_target_fraction,-0.5504169007012528,0.05403872314303751,3,-0.6092425577001634,-0.5029807495915033,-0.5390273948120915
C12,C13,recovery minus C12,target_hit_rate,-0.030548960035403055,0.017853396211372493,3,-0.011693218954248366,-0.04719413807189543,-0.03275952308006536
C12,C13,recovery minus C12,target_hit_lift,0.04058239136645999,0.02705902910920226,3,0.03844141122562439,0.014657452020769846,0.06864831085298573
C12,C13,recovery minus C12,action_sensitivity,-0.06775453846702811,0.060211303507807505,3,-0.002233689993291217,-0.08037383856519667,-0.12065608684259645
C12,C13,recovery minus C12,target_valid_fraction,-0.5504169007012528,0.05403872314303751,3,-0.6092425577001634,-0.5029807495915033,-0.5390273948120915
C12,C13,recovery minus C12,value_span,0.023438858476514095,0.004645715213407032,3,0.018075142007814172,0.026046023494107465,0.026195409927620657
C12,C13,recovery minus C12,option_success_fraction,-0.1181995817713748,0.040042791941888305,3,-0.14862510542464413,-0.13313878205866592,-0.07283485783081434
C12,C13,recovery minus C12,option_timeout_rate,-0.004535483898420479,0.0012473587510475764,3,-0.003162658292483661,-0.00484451593137255,-0.005599277471405228
C12,C13,recovery minus C12,known_edge_fraction,-0.061333517265995084,0.05008283781132584,3,-0.11122004290908769,-0.011056649042110817,-0.061723859846786744
C12,C13,recovery minus C12,node_coverage_fraction,0.0,0.0,3,0.0,0.0,0.0
C12,C13,recovery minus C12,learned_deadline_fraction,2.1359304976635112e-05,3.699540143389078e-05,3,6.407791492990533e-05,0.0,0.0
C12,C13,recovery minus C12,selected_deadline_mean,9.666511460846545,8.364630645731596,3,0.6115387000289587,17.104779019075277,11.283216663435397
C12,C13,recovery minus C12,exploration_selection_fraction,0.3115511099789657,0.06712240154060788,3,0.38901426458086064,0.275058181359877,0.2705808839961594
C12,C13,recovery minus C12,forced_exploration_fraction,0.7316801738083233,0.07202370950038463,3,0.8133759592093673,0.7043142585582982,0.6773503036573042
C12,C13,recovery minus C12,exploration_reward_nonzero_fraction,0.32721841043117,0.019837366590669574,3,0.3051471874799604,0.3435612765013003,0.3329467673122493
C12,C13,recovery minus C12,her_loss,0.0,0.0,3,0.0,0.0,0.0
C12,C13,recovery minus C12,her_accepted_segments,0.0,0.0,3,0.0,0.0,0.0
C12,C13,recovery minus C12,her_segment_length,0.0,0.0,3,0.0,0.0,0.0
C12,C13,recovery minus C12,passive_updates,,,0,,,
C12,C13,recovery minus C12,passive_known_edge_fraction,,,0,,,
C12,C13,recovery minus C12,frontier_selection_rate,,,0,,,
C12,C13,recovery minus C12,frontier_yield,,,0,,,
C12,C13,recovery minus C12,frontier_reached_fraction,,,0,,,
C12,C13,recovery minus C12,route_available_rate,,,0,,,
C12,C13,recovery minus C12,hop_count_mean,,,0,,,
C12,C13,recovery minus C12,waypoint_success_rate,,,0,,,
C12,C13,recovery minus C12,final_frontier_reach_rate,,,0,,,
C12,C13,recovery minus C12,validation_success_rate,,,0,,,
C12,C13,recovery minus C12,validation_timeout_rate,,,0,,,
C14,C15,UCB direct minus topology visit,coverage_auc,30.44174213554773,12.300321745192646,3,32.402645855588105,41.64382110806837,17.27875944298672
C14,C15,UCB direct minus topology visit,unique_cells,60.17096708712905,22.269638868814937,3,64.9695353525722,79.65014547577412,35.89322043304085
C14,C15,UCB direct minus topology visit,coverage_entropy,1.6062683763038563,0.4749887862719613,3,1.9692235212343776,1.7808975563166394,1.0686840513605511
C14,C15,UCB direct minus topology visit,dg_density,0.0009517628123297921,0.00266229807577071,3,-0.0012504228579452645,0.003910438687193627,0.00019527260774101357
C14,C15,UCB direct minus topology visit,dg_silent_fraction,0.0,0.0,3,0.0,0.0,0.0
C14,C15,UCB direct minus topology visit,dg_multi_fraction,0.0008685874523420484,0.002979321556447103,3,0.003674874897875818,0.0011887893178104576,-0.0022579018586601305
C14,C15,UCB direct minus topology visit,dg_usage_entropy,0.0030154990994073114,0.006440539012295724,3,-0.0031299797538059115,0.0024612066792506493,0.009715270372777196
C14,C15,UCB direct minus topology visit,dg_ca3_conflict_fraction,-0.004225720507386972,0.011264569308285177,3,-0.010957206775939476,-0.010498744989532294,0.008778790243310852
C14,C15,UCB direct minus topology visit,intrinsic_reward_mean,8.255543394221122e-05,0.011606864120866854,3,-0.012920417198972182,0.009396748942949992,0.003771334557848824
C14,C15,UCB direct minus topology visit,intrinsic_reward_nonzero_fraction,-0.0010925159994553402,0.0046689412737567606,3,-0.0064785028594771255,0.0013946333741830033,0.0018063214869281016
C14,C15,UCB direct minus topology visit,active_target_fraction,-0.002152586294934681,0.002690602247182066,3,-0.0006111494076798119,-0.005259395424836666,-0.0005872140522875657
C14,C15,UCB direct minus topology visit,target_hit_rate,-0.0015079273897058813,0.0040556846058240545,3,-0.006066814746732027,-0.00015637765522875588,0.001699410232843139
C14,C15,UCB direct minus topology visit,target_hit_lift,-0.029634362861741332,0.018959246380796557,3,-0.03867289657686279,-0.04238303463443427,-0.007847157373926938
C14,C15,UCB direct minus topology visit,action_sensitivity,-0.0011399651734504091,0.0011462914708177728,3,-0.002324180986214463,-0.001059920561661201,-3.579397247556373e-05
C14,C15,UCB direct minus topology visit,target_valid_fraction,-0.002152586294934681,0.002690602247182066,3,-0.0006111494076798119,-0.005259395424836666,-0.0005872140522875657
C14,C15,UCB direct minus topology visit,value_span,6.605206611099562e-06,0.0005180540137225894,3,-0.00046269577899164056,0.0005624992204651243,-7.998782164018504e-05
C14,C15,UCB direct minus topology visit,option_success_fraction,-0.010942785803853569,0.04421426886597299,3,-0.06049909138309412,0.003203762950850453,0.02446697102068296
C14,C15,UCB direct minus topology visit,option_timeout_rate,-0.0002420130378540305,0.0008914131543386347,3,-0.0012701695261437898,0.00022977941176470507,0.0003143510008169932
C14,C15,UCB direct minus topology visit,known_edge_fraction,0.0344271998779447,0.019089932154907546,3,0.056318088684206735,0.025721677378112262,0.0212418335715151
C14,C15,UCB direct minus topology visit,node_coverage_fraction,0.0,0.0,3,0.0,0.0,0.0
C14,C15,UCB direct minus topology visit,learned_deadline_fraction,0.0,0.0,3,0.0,0.0,0.0
C14,C15,UCB direct minus topology visit,selected_deadline_mean,1.44351402191295,2.5212779220107047,3,4.321267040726404,0.3864038442474538,-0.37712881923500774
C14,C15,UCB direct minus topology visit,exploration_selection_fraction,0.01177258233282074,0.01646380399024785,3,0.002247583784552573,0.030783332159949675,0.0022868310539599715
C14,C15,UCB direct minus topology visit,forced_exploration_fraction,-0.013021711211383735,0.20631077026318373,3,-0.21536683955905478,0.1970382751105657,-0.020736569185662135
C14,C15,UCB direct minus topology visit,exploration_reward_nonzero_fraction,-0.0019082211420621785,0.04457640546800304,3,-0.04581990073514139,0.043304428859960775,-0.0032091915510059216
C14,C15,UCB direct minus topology visit,her_loss,0.0,0.0,3,0.0,0.0,0.0
C14,C15,UCB direct minus topology visit,her_accepted_segments,0.0,0.0,3,0.0,0.0,0.0
C14,C15,UCB direct minus topology visit,her_segment_length,0.0,0.0,3,0.0,0.0,0.0
C14,C15,UCB direct minus topology visit,passive_updates,-5.63289760348592,122.41263977142998,3,-144.49673202614395,40.94117647058829,86.6568627450979
C14,C15,UCB direct minus topology visit,passive_known_edge_fraction,0.04896061236042859,0.01722565149146479,3,0.06609476781358903,0.049142169212204156,0.031644900055492586
C14,C15,UCB direct minus topology visit,frontier_selection_rate,-0.0002063759531590418,0.007605208627141126,3,-0.008131638071895427,0.0070322074142156864,0.0004803027982026153
C14,C15,UCB direct minus topology visit,frontier_yield,-0.5541944471945603,0.6547995370085479,3,0.1989007520130257,-0.9890356945180946,-0.8724483990786123
C14,C15,UCB direct minus topology visit,frontier_reached_fraction,0.0007708245596172763,0.0007618198057110395,3,0.0016091707941704714,0.0005824134618141292,0.000120889422867228
C14,C15,UCB direct minus topology visit,route_available_rate,-0.001653667109204792,0.0025396776033042357,3,-0.004455167483660129,-0.0010036892361111119,0.0004978553921568644
C14,C15,UCB direct minus topology visit,hop_count_mean,0.07364076817477187,0.03608436534301455,3,0.10918932023391226,0.07468953007966084,0.03704345421074251
C14,C15,UCB direct minus topology visit,waypoint_success_rate,,,0,,,
C14,C15,UCB direct minus topology visit,final_frontier_reach_rate,2.0743974673202612e-05,1.8812911883667147e-05,3,4.148794934640523e-05,1.5956903594771243e-05,4.787071078431374e-06
C14,C15,UCB direct minus topology visit,validation_success_rate,-0.0013568687023420478,0.0019699954851674266,3,-0.0036078559027777775,-0.000515407986111111,5.265778186274513e-05
C14,C15,UCB direct minus topology visit,validation_timeout_rate,0.0011887893178104576,0.0003830055764559917,3,0.001195172079248366,0.0008026322508169932,0.0015685636233660136
C15,C16,waypoint minus UCB direct,coverage_auc,-36.9623440972415,13.479438839658044,3,-25.564572952355014,-51.840738432612994,-33.48172090675649
C15,C16,waypoint minus UCB direct,unique_cells,-76.62665404840244,19.543946657711455,3,-61.40369689575733,-98.66595410289762,-69.8103111465524
C15,C16,waypoint minus UCB direct,coverage_entropy,-1.9668456294210028,0.2368221586545571,3,-1.6996916604394419,-2.0498627239509313,-2.150982503872636
C15,C16,waypoint minus UCB direct,dg_density,-0.0033328652641612193,0.0019214697930999636,3,-0.0020668179381127423,-0.0055438272314133966,-0.0023879506229575187
C15,C16,waypoint minus UCB direct,dg_silent_fraction,0.0,0.0,3,0.0,0.0,0.0
C15,C16,waypoint minus UCB direct,dg_multi_fraction,-0.0036137067674291944,0.0028840064237792965,3,-0.00680881076388889,-0.002829159007352941,-0.0012031505310457517
C15,C16,waypoint minus UCB direct,dg_usage_entropy,0.0037140313186936336,0.008401443622545152,3,0.013334263383952605,-1.3215284721534992e-05,-0.002178954143150169
C15,C16,waypoint minus UCB direct,dg_ca3_conflict_fraction,0.010966082803564111,0.015511751400083937,3,0.028381946040134776,0.005881714665032622,-0.0013654122944750657
C15,C16,waypoint minus UCB direct,intrinsic_reward_mean,-0.002444576014498804,0.0060831101935641,3,0.0032670808365580714,-0.008841161652669016,-0.0017596472273854677
C15,C16,waypoint minus UCB direct,intrinsic_reward_nonzero_fraction,0.005716826661220044,0.0039418959843208244,3,0.009598077512254902,0.0017169628267973865,0.005835439644607844
C15,C16,waypoint minus UCB direct,active_target_fraction,0.00824440019063181,0.002098007794445776,3,0.010553896037581723,0.007723141339869288,0.00645616319444442
C15,C16,waypoint minus UCB direct,target_hit_rate,0.008255570023148149,0.004102052331467725,3,0.012387344260620915,0.00418390012254902,0.008195465686274508
C15,C16,waypoint minus UCB direct,target_hit_lift,0.10215097081427482,0.031514658258199144,3,0.1372284297070473,0.07622459608744947,0.0929998866483277
C15,C16,waypoint minus UCB direct,action_sensitivity,0.006582169266712973,0.0026313703837572977,3,0.008933493522883414,0.0037399040730259217,0.007073110204229582
C15,C16,waypoint minus UCB direct,target_valid_fraction,0.00824440019063181,0.002098007794445776,3,0.010553896037581723,0.007723141339869288,0.00645616319444442
C15,C16,waypoint minus UCB direct,value_span,0.0003256098704313918,0.00048405899545667964,3,0.0005581768203353255,-0.00023084126739668376,0.0006494940583555338
C15,C16,waypoint minus UCB direct,option_success_fraction,0.0397211914163789,0.015045768980846863,3,0.05462728250844806,0.024539530179858993,0.03999676156082965
C15,C16,waypoint minus UCB direct,option_timeout_rate,0.006874765965413942,0.004033439476578946,3,0.011169832516339868,0.0031674453635620915,0.006287020016339868
C15,C16,waypoint minus UCB direct,known_edge_fraction,-0.12539035075370528,0.08433911009573596,3,-0.10746187633938264,-0.05145698337773097,-0.2172521925440022
C15,C16,waypoint minus UCB direct,node_coverage_fraction,0.0,0.0,3,0.0,0.0,0.0
C15,C16,waypoint minus UCB direct,learned_deadline_fraction,0.0,0.0,3,0.0,0.0,0.0
C15,C16,waypoint minus UCB direct,selected_deadline_mean,-8.282136960746415,3.545168412752653,3,-12.03959526111877,-4.996514276741372,-7.810301344379102
C15,C16,waypoint minus UCB direct,exploration_selection_fraction,-0.05801844479483684,0.00925700982874263,3,-0.06742739526469724,-0.057706687313327995,-0.0489212518064853
C15,C16,waypoint minus UCB direct,forced_exploration_fraction,-0.44814522503540405,0.010784299402156614,3,-0.45206542968068253,-0.43594915132506995,-0.4564210941004597
C15,C16,waypoint minus UCB direct,exploration_reward_nonzero_fraction,-0.11456971751903396,0.011570429833417733,3,-0.11995420369983109,-0.1012883135574121,-0.1224666352998587
C15,C16,waypoint minus UCB direct,her_loss,0.0,0.0,3,0.0,0.0,0.0
C15,C16,waypoint minus UCB direct,her_accepted_segments,0.0,0.0,3,0.0,0.0,0.0
C15,C16,waypoint minus UCB direct,her_segment_length,0.0,0.0,3,0.0,0.0,0.0
C15,C16,waypoint minus UCB direct,passive_updates,92.78867102396521,162.1738836466276,3,275.7352941176471,-33.30065359477112,35.93137254901967
C15,C16,waypoint minus UCB direct,passive_known_edge_fraction,-0.07241286074413973,0.008720872569157248,3,-0.06704793763316541,-0.06771515845473297,-0.08247548614452083
C15,C16,waypoint minus UCB direct,frontier_selection_rate,-0.013067640250544662,0.0021396448541453985,3,-0.015506918913398691,-0.012187882965686275,-0.01150811887254902
C15,C16,waypoint minus UCB direct,frontier_yield,-0.004992988297522025,0.9409240720379531,3,-0.8818340568393895,0.9890356945180946,-0.12218060257127113
C15,C16,waypoint minus UCB direct,frontier_reached_fraction,-0.0009086741538300363,0.0020191735920245266,3,-0.0030685402331204195,0.0009317165666740707,-0.0005891987950437599
C15,C16,waypoint minus UCB direct,route_available_rate,0.006697112438725489,0.0029680162396296967,3,0.009657118055555556,0.0037211499183006543,0.0067130693423202575
C15,C16,waypoint minus UCB direct,hop_count_mean,0.17712752894378694,0.17910411475830337,3,0.12984514781852163,0.026408270293591052,0.3751291687192482
C15,C16,waypoint minus UCB direct,waypoint_success_rate,,,0,,,
C15,C16,waypoint minus UCB direct,final_frontier_reach_rate,-2.606294253812636e-05,5.259327000775769e-05,3,-8.297589869281046e-05,2.0743974673202615e-05,-1.5956903594771243e-05
C15,C16,waypoint minus UCB direct,validation_success_rate,-0.0011552798202614381,0.000810398649092117,3,-0.002088758680555556,-0.0007451873978758172,-0.0006318933823529413
C15,C16,waypoint minus UCB direct,validation_timeout_rate,0.002321197576252722,0.005075360613891417,3,0.007997600081699346,0.0007451873978758152,-0.001779194750816995
