id,name,project,end_m,n,early_median,late_median,late_mean,late_max,late_p95,tail_median,late_gt2,url
00_CPD_C15_ADD_ACT_DIR_S99_20260907_035157_850322,00_CPD_C15_ADD_ACT_DIR_S99_20260907_035157_850322,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0278281,1.01219035,1.2466351984349595,8.919861,2.786336715,0.99979398,0.14227642276422764,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_ACT_DIR_S99_20260907_035157_850322
00_CPD_C15_GATE_CA3_DIR_S8_20260907_035107_999884,00_CPD_C15_GATE_CA3_DIR_S8_20260907_035107_999884,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9864399,1.0230816,1.3289840318394308,8.706896,3.171366709999999,0.93783427,0.1565040650406504,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_DIR_S8_20260907_035107_999884
00_CPD_C15_GATE_CA3_BPTT_GOAL_S8_20260907_035116_508075,00_CPD_C15_GATE_CA3_BPTT_GOAL_S8_20260907_035116_508075,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9589949,0.9930164850000001,1.3168389242479674,8.690327,3.5368321099999975,1.08079685,0.17479674796747968,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_BPTT_GOAL_S8_20260907_035116_508075
00_DGP_C15_FIRST_STOP_FILM_S8_20260906_230236_354156,00_DGP_C15_FIRST_STOP_FILM_S8_20260906_230236_354156,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.96262884,0.96257645,1.0163086699593498,8.422018,1.5644953449999999,0.96327115,0.012195121951219513,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_STOP_FILM_S8_20260906_230236_354156
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,00_GSR_C05_D4_H10K_S99_20260903_032032_534334,SF_IntrMotiv_GraphStabilizedRecruitment,99.97517,1000,0.997552615,0.9995115,1.112453765,7.4963365,1.6972222899999996,0.998777785,0.017716535433070866,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_GraphStabilizedRecruitment/runs/00_GSR_C05_D4_H10K_S99_20260903_032032_534334
00_CPD_C15_ADD_CA3_DIR_GOAL_S8_20260907_035153_927450,00_CPD_C15_ADD_CA3_DIR_GOAL_S8_20260907_035153_927450,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0331125,0.9503517349999999,1.2232243044939024,7.268571,3.2552305599999993,0.9522424199999999,0.1524390243902439,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_CA3_DIR_GOAL_S8_20260907_035153_927450
00_CPD_C15_ADD_CA3_BPTT_S99_20260907_035158_284843,00_CPD_C15_ADD_CA3_BPTT_S99_20260907_035158_284843,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9245283,0.9439610549999999,1.1715897303048781,7.016355,2.78195575,0.91660245,0.11382113821138211,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_CA3_BPTT_S99_20260907_035158_284843
00_CPD_C15_ADD_CA3_DIR_S8_20260907_035137_352552,00_CPD_C15_ADD_CA3_DIR_S8_20260907_035137_352552,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.97979134,1.0449537,1.2831883226422764,6.449239,3.020374539999999,1.12220315,0.16260162601626016,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_CA3_DIR_S8_20260907_035137_352552
00_GSR_C05_D4_H10K_S123_20260903_032032_533174,00_GSR_C05_D4_H10K_S123_20260903_032032_533174,SF_IntrMotiv_GraphStabilizedRecruitment,99.97517,1000,1.0149138,0.9990225,1.0226944594094487,6.282644,1.24773741,0.99902254,0.00984251968503937,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_GraphStabilizedRecruitment/runs/00_GSR_C05_D4_H10K_S123_20260903_032032_533174
00_CPD_C15_P_PASS_S123_20260907_035108_070418,00_CPD_C15_P_PASS_S123_20260907_035108_070418,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9613003,1.00167985,1.1039426854471546,6.0317464,2.2735280849999997,1.02024245,0.07113821138211382,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_P_PASS_S123_20260907_035108_070418
00_DPR_C05_PRED_FILM_S8_20260904_060832_707721,00_DPR_C05_PRED_FILM_S8_20260904_060832_707721,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,1.0331795,1.00891465,1.0539709193292683,5.98237,1.3297101249999999,0.9995115,0.0040650406504065045,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C05_PRED_FILM_S8_20260904_060832_707721
00_CPD_C15_BASE_S8_20260907_035047_698679,00_CPD_C15_BASE_S8_20260907_035047_698679,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0083443,0.9554446,1.1297944107723579,5.725984,2.48699485,0.9702017700000001,0.08130081300813008,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_BASE_S8_20260907_035047_698679
00_DPR_C05_MON_FILM_S8_20260904_060812_552774,00_DPR_C05_MON_FILM_S8_20260904_060812_552774,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.96635914,1.24042825,1.4146238962398374,5.7086997,2.3018449249999997,1.43771835,0.09959349593495935,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C05_MON_FILM_S8_20260904_060812_552774
00_CPD_C15_GATE_ACT_DIR_S123_20260907_035134_082384,00_CPD_C15_GATE_ACT_DIR_S123_20260907_035134_082384,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9578947,0.92972538,1.1805579851016261,5.557317,2.8544892099999997,0.92227983,0.15040650406504066,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_ACT_DIR_S123_20260907_035134_082384
00_CPD_C15_P_GOAL_S8_20260907_035107_980830,00_CPD_C15_P_GOAL_S8_20260907_035107_980830,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.99362504,0.9893077,1.1433143690243903,5.445627,2.517328835,0.99012085,0.10975609756097561,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_P_GOAL_S8_20260907_035107_980830
00_CPD_C15_ADD_CA3_DIR_S99_20260907_035137_092766,00_CPD_C15_ADD_CA3_DIR_S99_20260907_035137_092766,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.95394886,0.9931274050000001,1.135219919796748,5.345098,2.30663957,1.03462595,0.08739837398373984,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_CA3_DIR_S99_20260907_035137_092766
00_DGP_C15_FIRST_JOINT_FILM_S8_20260906_230236_411822,00_DGP_C15_FIRST_JOINT_FILM_S8_20260906_230236_411822,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.97611624,0.9615356850000001,1.0193622304674796,5.294667,1.72015667,0.921949535,0.02032520325203252,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_JOINT_FILM_S8_20260906_230236_411822
00_SCR_C15_ARR_DIRS_S8_20260904_235717_207913,00_SCR_C15_ARR_DIRS_S8_20260904_235717_207913,SF_IntrMotiv_SourceCreditRetirement,75.00595,1000,0.983631,0.98505229,1.0631371589837397,4.879276,1.3511933999999997,0.9813284,0.018292682926829267,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SourceCreditRetirement/runs/00_SCR_C15_ARR_DIRS_S8_20260904_235717_207913
00_CCR_C09_DIRECT_IMMEDIATE_HER16_S123_20260901_224226_384335,00_CCR_C09_DIRECT_IMMEDIATE_HER16_S123_20260901_224226_384335,SF_IntrMotiv_CorrectedCoreReevaluation,99.97517,1000,1.0178892,1.2166784499999999,1.3108028613976377,4.8500175,1.999023,1.11161575,0.04921259842519685,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CorrectedCoreReevaluation/runs/00_CCR_C09_DIRECT_IMMEDIATE_HER16_S123_20260901_224226_384335
00_CPD_C15_ADD_CA3_BPTT_GOAL_S99_20260907_035157_359841,00_CPD_C15_ADD_CA3_BPTT_GOAL_S99_20260907_035157_359841,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0278125,1.014678,1.1179028684349592,4.740482,2.203909185,1.0169795499999998,0.06910569105691057,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_CA3_BPTT_GOAL_S99_20260907_035157_359841
00_DGP_C15_FIRST_JOINT_LEG_S99_20260906_230236_406982,00_DGP_C15_FIRST_JOINT_LEG_S99_20260906_230236_406982,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.97174454,0.99030057,1.073750171707317,4.3902435,1.7613844449999998,0.9979388199999999,0.022357723577235773,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_JOINT_LEG_S99_20260906_230236_406982
00_DGP_C15_FIRST_JOINT_LEG_S123_20260906_230236_411798,00_DGP_C15_FIRST_JOINT_LEG_S123_20260906_230236_411798,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.9702676,0.97344025,1.0306782158536585,4.0812564,1.5568842149999997,0.97689569,0.02032520325203252,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_JOINT_LEG_S123_20260906_230236_411798
00_DPR_C15_DIR_FILM_S99_20260904_060857_679377,00_DPR_C15_DIR_FILM_S99_20260904_060857_679377,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.99246055,0.99171269,0.8515179188414633,3.9825616,1.14777599,0.9941513,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C15_DIR_FILM_S99_20260904_060857_679377
00_SCR_C15_ARR_DIRS_S123_20260904_235716_200565,00_SCR_C15_ARR_DIRS_S123_20260904_235716_200565,SF_IntrMotiv_SourceCreditRetirement,74.87488,1000,0.985439065,0.984012785,1.0246616761061946,3.9451115,1.190920065,0.9831029,0.00663716814159292,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SourceCreditRetirement/runs/00_SCR_C15_ARR_DIRS_S123_20260904_235716_200565
00_TCH_C13_HEROFF_S8_20260902_033224_466375,00_TCH_C13_HEROFF_S8_20260902_033224_466375,SF_IntrMotiv_CorrectedCoreReevaluation,99.97517,1000,0.931307785,0.937107365,0.9481406183858268,3.8941567,1.095503195,0.97380555,0.00984251968503937,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CorrectedCoreReevaluation/runs/00_TCH_C13_HEROFF_S8_20260902_033224_466375
00_DGP_C15_FIRST_STOP_FILM_S123_20260906_230236_355952,00_DGP_C15_FIRST_STOP_FILM_S123_20260906_230236_355952,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.9661017,0.981765225,1.0357448382723575,3.8704612,1.5038396699999999,0.988116785,0.008130081300813009,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_STOP_FILM_S123_20260906_230236_355952
00_DGP_C15_FIRST_JOINT_FILM_S99_20260906_230255_186613,00_DGP_C15_FIRST_JOINT_FILM_S99_20260906_230255_186613,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.9634865,0.957337525,1.0434018724186993,3.825,1.7904591349999996,0.94280615,0.028455284552845527,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_JOINT_FILM_S99_20260906_230255_186613
00_DGP_C15_FIRST_STOP_LEG_S8_20260906_230235_910870,00_DGP_C15_FIRST_STOP_LEG_S8_20260906_230235_910870,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.96999997,0.9757606,1.0264359861788617,3.8089175,1.5440379649999998,1.0289997,0.01016260162601626,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_STOP_LEG_S8_20260906_230235_910870
00_CCR_C06_DIRECT_IMMEDIATE_G001_R100_X1_S123_20260901_224226_005593,00_CCR_C06_DIRECT_IMMEDIATE_G001_R100_X1_S123_20260901_224226_005593,SF_IntrMotiv_CorrectedCoreReevaluation,99.97517,1000,0.961297125,0.966430545,1.0391807345669293,3.5947187,1.5573340749999998,0.97625445,0.027559055118110236,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CorrectedCoreReevaluation/runs/00_CCR_C06_DIRECT_IMMEDIATE_G001_R100_X1_S123_20260901_224226_005593
00_DGP_C15_FIRST_JOINT_LEG_S8_20260906_230236_340819,00_DGP_C15_FIRST_JOINT_LEG_S8_20260906_230236_340819,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.9687138,0.997307335,1.079524309715447,3.3031535,1.83306577,0.97826755,0.03861788617886179,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_JOINT_LEG_S8_20260906_230236_340819
00_CCR_C07_DIRECT_IMMEDIATE_O1_S123_20260901_224227_126706,00_CCR_C07_DIRECT_IMMEDIATE_O1_S123_20260901_224227_126706,SF_IntrMotiv_CorrectedCoreReevaluation,99.97517,1000,1.0156814,1.01991815,1.160873363011811,3.2376678,1.900846915,1.0278793,0.03937007874015748,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CorrectedCoreReevaluation/runs/00_CCR_C07_DIRECT_IMMEDIATE_O1_S123_20260901_224227_126706
00_DGP_C15_FIRST_STOP_FILM_S99_20260906_230236_343910,00_DGP_C15_FIRST_STOP_FILM_S99_20260906_230236_343910,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.9669031,0.9688777,1.0355839822560977,3.1970372,1.6502398899999995,0.972323665,0.022357723577235773,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_STOP_FILM_S99_20260906_230236_343910
00_SCR_C15_ARR_DIRO_S8_20260904_235733_655553,00_SCR_C15_ARR_DIRO_S8_20260904_235733_655553,SF_IntrMotiv_SourceCreditRetirement,75.00595,1000,0.985692675,0.98759857,1.004507291402439,2.9767113,1.176293515,0.98773694,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SourceCreditRetirement/runs/00_SCR_C15_ARR_DIRO_S8_20260904_235733_655553
00_CCR_C06_DIRECT_IMMEDIATE_G001_R100_X1_S8_20260901_224226_196133,00_CCR_C06_DIRECT_IMMEDIATE_G001_R100_X1_S8_20260901_224226_196133,SF_IntrMotiv_CorrectedCoreReevaluation,99.97517,1000,0.984628975,1.0548125000000002,1.2140992361417322,2.9550772,1.9269456149999997,1.02484105,0.03937007874015748,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CorrectedCoreReevaluation/runs/00_CCR_C06_DIRECT_IMMEDIATE_G001_R100_X1_S8_20260901_224226_196133
00_SCR_C15_SRC_PREDS_S99_20260904_235740_843679,00_SCR_C15_SRC_PREDS_S99_20260904_235740_843679,SF_IntrMotiv_SourceCreditRetirement,75.00595,1000,0.976247,0.977730005,1.010159525995935,2.9107983,1.1235756049999999,0.9743393,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SourceCreditRetirement/runs/00_SCR_C15_SRC_PREDS_S99_20260904_235740_843679
00_SCR_C15_SRC_MON_S99_20260904_235734_964530,00_SCR_C15_SRC_MON_S99_20260904_235734_964530,SF_IntrMotiv_SourceCreditRetirement,75.00595,1000,0.98156685,0.978305185,1.008279262906504,2.909699,1.136987065,0.98082185,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SourceCreditRetirement/runs/00_SCR_C15_SRC_MON_S99_20260904_235734_964530
00_GSR_C13_D8_H5K_S99_20260903_032034_126532,00_GSR_C13_D8_H5K_S99_20260903_032034_126532,SF_IntrMotiv_GraphStabilizedRecruitment,99.90963,1000,0.92004117,0.96188452,0.9462134863559322,2.8695652,1.076229035,0.934021145,0.00211864406779661,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_GraphStabilizedRecruitment/runs/00_GSR_C13_D8_H5K_S99_20260903_032034_126532
00_DGP_C15_FIRST_JOINT_FILM_S123_20260906_230256_578928,00_DGP_C15_FIRST_JOINT_FILM_S123_20260906_230256_578928,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.97733456,0.9672349,1.023947229004065,2.6220064,1.56698692,0.9492993000000001,0.014227642276422764,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_JOINT_FILM_S123_20260906_230256_578928
00_CPD_C15_BASE_S99_20260907_035104_660932,00_CPD_C15_BASE_S99_20260907_035104_660932,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9923671,0.9775820799999999,1.0365754663414635,2.5163538,1.5799324099999998,0.97183785,0.01016260162601626,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_BASE_S99_20260907_035104_660932
00_DGP_C15_FIRST_STOP_LEG_S123_20260906_230235_910747,00_DGP_C15_FIRST_STOP_LEG_S123_20260906_230235_910747,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.95618147,0.97698598,1.003470453902439,2.5138342,1.4267131400000002,1.0035161499999998,0.0040650406504065045,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_STOP_LEG_S123_20260906_230235_910747
00_SCR_C15_ARR_MON_S123_20260904_235714_635595,00_SCR_C15_ARR_MON_S123_20260904_235714_635595,SF_IntrMotiv_SourceCreditRetirement,75.00595,1000,0.9818764,0.98322928,1.012169320813008,2.4681528,1.1554813499999999,0.9826013,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SourceCreditRetirement/runs/00_SCR_C15_ARR_MON_S123_20260904_235714_635595
00_DGP_C15_FIRST_STOP_LEG_S99_20260906_230235_910809,00_DGP_C15_FIRST_STOP_LEG_S99_20260906_230235_910809,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75.00595,1000,0.9636608,0.97437117,1.0218843421341464,2.440533,1.435305495,0.968091135,0.008130081300813009,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DGPolicyGradientFirstOutcome/runs/00_DGP_C15_FIRST_STOP_LEG_S99_20260906_230235_910809
00_SAT_C15_ARR_MON_LEG_S99_20260905_201610_863724,00_SAT_C15_ARR_MON_LEG_S99_20260905_201610_863724,SF_IntrMotiv_SaturdayBatch,75.00595,1000,0.982164,0.9813912300000001,1.0038989483333336,2.4203188,1.1781397999999998,0.98657925,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SaturdayBatch/runs/00_SAT_C15_ARR_MON_LEG_S99_20260905_201610_863724
00_FMI_PASSIVE_UCB_FRONTIER_S123_20260831_130244_659903,00_FMI_PASSIVE_UCB_FRONTIER_S123_20260831_130244_659903,SF_IntrMotiv_FrontierManagerIsolation,99.9424,1000,0.99782246,0.9929078,0.9816416881010102,2.4184148,1.05205956,0.99436177,0.00202020202020202,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_FrontierManagerIsolation/runs/00_FMI_PASSIVE_UCB_FRONTIER_S123_20260831_130244_659903
00_DPR_C05_DIR_FILM_S123_20260904_060812_566448,00_DPR_C05_DIR_FILM_S123_20260904_060812_566448,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,1.0154573,0.9990225,1.0170193159349592,2.407914,1.3287766699999999,0.9990225,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C05_DIR_FILM_S123_20260904_060812_566448
00_CCR_C05_DIRECT_IMMEDIATE_G001_R100_S8_20260901_224225_924122,00_CCR_C05_DIRECT_IMMEDIATE_G001_R100_S8_20260901_224225_924122,SF_IntrMotiv_CorrectedCoreReevaluation,99.97517,1000,0.960592935,1.0405312000000002,1.0648533482086613,2.2798204,1.26586374,1.039987,0.001968503937007874,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CorrectedCoreReevaluation/runs/00_CCR_C05_DIRECT_IMMEDIATE_G001_R100_S8_20260901_224225_924122
00_CPD_C15_BASE_S123_20260907_035104_661433,00_CPD_C15_BASE_S123_20260907_035104_661433,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0120155,0.96932427,1.0089187920325204,2.2751813,1.5330149999999998,0.9683235,0.006097560975609756,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_BASE_S123_20260907_035104_661433
00_GSR_C13_D4_H10K_S8_20260903_032034_572440,00_GSR_C13_D4_H10K_S8_20260903_032034_572440,SF_IntrMotiv_GraphStabilizedRecruitment,99.81133,1000,0.89737856,0.9197417,0.929173191215933,2.249655,1.14239076,0.85655737,0.0020964360587002098,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_GraphStabilizedRecruitment/runs/00_GSR_C13_D4_H10K_S8_20260903_032034_572440
00_GSR_C05_D8_H10K_S99_20260903_032035_820416,00_GSR_C05_D8_H10K_S99_20260903_032035_820416,SF_IntrMotiv_GraphStabilizedRecruitment,99.97517,1000,0.8830794,0.9327731,0.9829365358835759,2.0888653,1.4077135,1.0057052,0.002079002079002079,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_GraphStabilizedRecruitment/runs/00_GSR_C05_D8_H10K_S99_20260903_032035_820416
00_GSR_C05_D8_H10K_S8_20260903_032035_823568,00_GSR_C05_D8_H10K_S8_20260903_032035_823568,SF_IntrMotiv_GraphStabilizedRecruitment,99.9424,1000,0.9102694,0.9464179500000001,0.936574157639485,2.0257955,1.144606775,1.0400659,0.002145922746781116,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_GraphStabilizedRecruitment/runs/00_GSR_C05_D8_H10K_S8_20260903_032035_823568
00_CEE_X1_SH_EDGE_G1_S123_20260903_204536_480007,00_CEE_X1_SH_EDGE_G1_S123_20260903_204536_480007,SF_IntrMotiv_ControllabilityEdgeExploration,35.487744,1000,0.858548935,0.85383934,0.8670101378383838,2.0,1.0795865699999998,0.855464665,0.0,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_ControllabilityEdgeExploration/runs/00_CEE_X1_SH_EDGE_G1_S123_20260903_204536_480007
00_GCH_DELAYED_HER64_S123_20260901_115244_156597,00_GCH_DELAYED_HER64_S123_20260901_115244_156597,SF_IntrMotiv_HRLGoalConditionHER,99.87686,1000,0.9990225,0.9990225,0.9215507201538463,1.998045,1.0029131799999995,0.9973072000000001,0.0,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_HRLGoalConditionHER/runs/00_GCH_DELAYED_HER64_S123_20260901_115244_156597
00_GSR_C05_D4_H10K_S8_20260903_032034_336008,00_GSR_C05_D4_H10K_S8_20260903_032034_336008,SF_IntrMotiv_GraphStabilizedRecruitment,100.00794,1000,0.9689866300000001,1.0505716,1.0660671664229249,1.998045,1.27307295,1.0627973499999999,0.0,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_GraphStabilizedRecruitment/runs/00_GSR_C05_D4_H10K_S8_20260903_032034_336008
00_PF_GCH_DELAYED_HER16_S8_20260901_114743_284143,00_PF_GCH_DELAYED_HER16_S8_20260901_114743_284143,SF_IntrMotiv_HRLGoalConditionHER,5.013504,154,0.9857313,0.990425,0.9908136455844156,1.998045,1.02751954,0.99902254,0.0,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_HRLGoalConditionHER/runs/00_PF_GCH_DELAYED_HER16_S8_20260901_114743_284143
00_GCH_DELAYED_HER64_S8_20260901_022005_381506,00_GCH_DELAYED_HER64_S8_20260901_022005_381506,SF_IntrMotiv_HRLGoalConditionHER,4.358144,134,0.9180207,0.998533,0.8411676977611942,1.998045,1.09463871,0.3748168,0.0,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_HRLGoalConditionHER/runs/00_GCH_DELAYED_HER64_S8_20260901_022005_381506
00_TCH_C12_HEROFF_S99_20260902_033225_503234,00_TCH_C12_HEROFF_S99_20260902_033225_503234,SF_IntrMotiv_CorrectedCoreReevaluation,99.97517,1000,0.9829092,0.98418134,1.0082507600788952,1.9970659,1.28270642,0.998533,0.0,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CorrectedCoreReevaluation/runs/00_TCH_C12_HEROFF_S99_20260902_033225_503234
00_DPR_C15_PRED_LEG_S123_20260904_060855_697335,00_DPR_C15_PRED_LEG_S123_20260904_060855_697335,SF_IntrMotiv_DirectionalPredictiveRecruitment,74.97318,1000,0.994079,0.990989465,0.7847533209552845,1.9959036,1.128287645,0.9894765000000001,0.0,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C15_PRED_LEG_S123_20260904_060855_697335
