run_name,condition,base,seed,project,training_steps,preflight_steps,design_cells,physical_training_signal,action_set,action_repeat,action_vectors,reference_checkpoint_frames,family,mechanism,control,gradient,reference_class,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count,in_bounds_fraction,visited_cell_fraction,active_unit_fraction,silent_unit_fraction,active_unit_mean_spatial_information,active_only_map_cosine,unique_active_peak_bins,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction,mean_primary_secondary_peak_distance,median_dominant_peak_nearest_neighbor_distance,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability
N8_SCR_ARR_DIRS_S8,N8_SCR_ARR_DIRS,SCR_ARR_DIRS,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_silent,graph,stop,fresh,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SCR_ARR_DIRS_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.06384699046611786,0.30348001245208306,13.0,14.702598571777344,0.06808177539215388,0.5223946785772551,6.498380661010742,0.0,1272.37109375,300.0,1,62.0,0.25833332538604736,16.0,13.0,0.8125,1.9692307710647583,2.0,0.5008333325386047,0.4722357392311096,0.22580644488334656,0.362922340631485,0.12096773833036423,0.07180020958185196,0.0,0.0,0.0,0.0,1533.0,559.0,0.36464449763298035,0.0
N8_SCR_ARR_DIRS_S8,N8_SCR_ARR_DIRS,SCR_ARR_DIRS,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_silent,graph,stop,fresh,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SCR_ARR_DIRS_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8587257617728532,1.0,0.0,0.13644224405288696,0.11924544163562517,13.0,17.86774253845215,0.018450559616147034,0.22050407528969243,8.423181533813477,0.0,1111.421630859375,412.3105773925781,1,73.0,0.30416667461395264,16.0,15.0,0.9375,2.0399999618530273,2.0,0.570763885974884,0.574986457824707,0.3835616409778595,0.5158447623252869,0.09589041024446487,0.06652279943227768,0.0,0.0,0.0,0.0,16173.0,7172.0,0.44345512986183167,0.0
N8_SCR_ARR_DIRS_S8,N8_SCR_ARR_DIRS,SCR_ARR_DIRS,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_silent,graph,stop,fresh,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SCR_ARR_DIRS_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8587257617728532,1.0,0.0,0.15403781831264496,0.1624598076679345,8.0,16.28943634033203,0.029968181679560033,0.32635301881871615,8.303720474243164,0.5,838.8048095703125,0.0,1,77.0,0.32083332538604736,16.0,16.0,1.0,1.8791667222976685,2.0,0.6284722089767456,0.5723980665206909,0.44155845046043396,0.21268559992313385,0.10389610379934311,0.06948895007371902,0.27272728085517883,199.91148376464844,0.07408954203128815,21.0,69017.0,36074.0,0.5226828455924988,0.14254985749721527
N8_SCR_ARR_DIRS_S99,N8_SCR_ARR_DIRS,SCR_ARR_DIRS,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_silent,graph,stop,fresh,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SCR_ARR_DIRS_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0395418219268322,0.4638774728937108,14.0,10.588447570800781,0.12388193202146691,0.32516216732597886,6.840988636016846,0.0,1250.608154296875,212.1320343017578,1,74.0,0.3083333373069763,16.0,13.0,0.8166666626930237,1.8469387292861938,2.0,0.5340277552604675,0.5474432110786438,0.3513513505458832,0.4597346782684326,0.10810811072587967,0.07195033133029938,0.0,0.0,0.0,0.0,2582.0,1022.0,0.39581719040870667,0.0
N8_SCR_ARR_DIRS_S99,N8_SCR_ARR_DIRS,SCR_ARR_DIRS,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_silent,graph,stop,fresh,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SCR_ARR_DIRS_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.04783251881599426,0.5065693937861286,15.0,14.939722061157227,0.020290739046457253,0.19159522121791742,5.835705757141113,0.0,1378.532958984375,0.0,1,92.0,0.38333332538604736,16.0,16.0,1.0,1.7166666984558105,2.0,0.675000011920929,0.6572413444519043,0.3478260934352875,0.7986681461334229,0.08152174204587936,0.06539461016654968,0.0,0.0,0.0,0.0,33547.0,15062.0,0.44898203015327454,0.0
N8_SCR_ARR_DIRS_S99,N8_SCR_ARR_DIRS,SCR_ARR_DIRS,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_silent,graph,stop,fresh,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SCR_ARR_DIRS_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.05901750922203064,0.4625576224941908,13.0,17.048381805419922,0.00995212003537628,0.2748665011821167,6.773441314697266,0.0,1558.1744384765625,220.71067810058594,1,47.0,0.19583334028720856,16.0,15.0,0.9375,2.3511111736297607,2.0,0.4938194453716278,0.29176586866378784,0.2978723347187042,0.2928932309150696,0.1489361673593521,0.07695789635181427,0.0,0.0,0.0,0.0,74409.0,38461.0,0.5168864130973816,0.0
N8_W_REF_JOINT_S123,N8_W_REF_JOINT,W_REF_JOINT,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,joint,pretrained,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_JOINT_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.05828247591853142,0.24405954655921913,15.0,10.248678207397461,0.14302271202293568,0.6237416542158583,3.6906518936157227,0.125,1252.039306640625,261.80340576171875,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_JOINT_S123,N8_W_REF_JOINT,W_REF_JOINT,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,joint,pretrained,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_JOINT_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8670360110803325,1.0,0.0,0.07492290437221527,0.1510006990770523,14.0,5.467021465301514,0.6211257153893853,0.8406666928739104,1.681390404701233,0.0625,994.9567260742188,211.80340576171875,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_JOINT_S123,N8_W_REF_JOINT,W_REF_JOINT,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,joint,pretrained,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_JOINT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.053652871400117874,0.19739310413470193,16.0,4.398343086242676,0.6146198652069166,0.5966850284671855,4.686233043670654,0.0625,1362.8148193359375,200.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_JOINT_S8,N8_W_REF_JOINT,W_REF_JOINT,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,joint,pretrained,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_JOINT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8614958448753463,1.0,0.0,0.037809357047080994,0.3595668838718059,12.0,8.413942337036133,0.1275183475980402,0.316069633169688,4.318202972412109,0.0,1051.0545654296875,200.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_JOINT_S8,N8_W_REF_JOINT,W_REF_JOINT,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,joint,pretrained,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_JOINT_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.04575571045279503,0.3564578820258327,13.0,8.642361640930176,0.25733978529603124,0.39608353365194254,4.552669048309326,0.0,1031.892578125,150.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_JOINT_S8,N8_W_REF_JOINT,W_REF_JOINT,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,joint,pretrained,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_JOINT_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.0687234178185463,0.13225027206417989,15.0,7.0337815284729,0.5327973001819531,0.7622617872493475,0.5925287008285522,0.125,1026.963134765625,200.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_JOINT_S99,N8_W_REF_JOINT,W_REF_JOINT,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,joint,pretrained,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_JOINT_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.061698250472545624,0.23747863855212187,16.0,12.7638578414917,0.10991948928556906,0.7208838050428116,2.7538514137268066,0.0625,1016.7759399414062,250.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_JOINT_S99,N8_W_REF_JOINT,W_REF_JOINT,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,joint,pretrained,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_JOINT_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.817174515235457,1.0,0.0,0.044696591794490814,0.2528549810621475,15.0,3.275641679763794,0.686381148915839,0.6655798563266065,7.173475742340088,0.0,1157.8323974609375,200.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_JOINT_S99,N8_W_REF_JOINT,W_REF_JOINT,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,joint,pretrained,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_JOINT_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.04867289215326309,0.31047658382778504,16.0,11.723631858825684,0.11572986875679853,0.4106208812140434,2.0361900329589844,0.125,1257.0653076171875,200.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_STOP_S123,N8_W_REF_STOP,W_REF_STOP,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,stop,pretrained,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_STOP_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.07950963079929352,0.10580105165355039,16.0,6.9983696937561035,0.3998434577539237,0.6373850522352535,1.0152100324630737,0.25,1165.1868896484375,223.60679626464844,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_STOP_S123,N8_W_REF_STOP,W_REF_STOP,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,stop,pretrained,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_STOP_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.07786224782466888,0.2495314113451929,14.0,12.718199729919434,0.12648820114480921,0.650824173076706,1.2934364080429077,0.125,1153.394287109375,200.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_STOP_S123,N8_W_REF_STOP,W_REF_STOP,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,stop,pretrained,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_STOP_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.06223726645112038,0.292445672771504,16.0,10.935068130493164,0.19309945206314996,0.5513966419915229,1.8694506883621216,0.125,1197.2578125,223.60679626464844,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_STOP_S8,N8_W_REF_STOP,W_REF_STOP,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,stop,pretrained,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_STOP_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.044907376170158386,0.3226267337568181,15.0,11.847590446472168,0.03889436712785532,0.5402908980807951,4.093160629272461,0.0,1165.552490234375,282.84271240234375,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_STOP_S8,N8_W_REF_STOP,W_REF_STOP,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,stop,pretrained,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_STOP_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.052978746592998505,0.22060356631022585,13.0,11.145968437194824,0.18673688277096062,0.3866738682219482,7.475859642028809,0.0,1103.457763671875,300.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_STOP_S8,N8_W_REF_STOP,W_REF_STOP,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,stop,pretrained,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_STOP_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.10981644690036774,0.12394323354241825,15.0,6.621030807495117,0.41829640170766413,0.42615879235637233,0.7019124031066895,0.25,1138.0584716796875,300.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_STOP_S99,N8_W_REF_STOP,W_REF_STOP,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,stop,pretrained,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_STOP_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.03944418579339981,0.3747342656815666,16.0,10.53486442565918,0.047713919778812335,0.3272104974695118,4.479901313781738,0.0,1041.1011962890625,223.60679626464844,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
N8_W_REF_STOP_S99,N8_W_REF_STOP,W_REF_STOP,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,warm_reference,frozen_reference,goal,stop,pretrained,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_W_REF_STOP_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.03935974836349487,0.36030533450513136,14.0,8.38773250579834,0.2518120177694646,0.3738495160623542,4.625612258911133,0.0,1002.1858520507812,200.0,0,,,,,,,,0.0,,,,,,,,,,,,,0.0
