family,factor1,factor2,goal_conditioning,window_low_m,coverage_auc_mean,coverage_auc_std,option_success_mean,option_success_std,action_sensitivity_mean,action_sensitivity_std,target_rate_mean,target_rate_std,shuffle_rate_mean,shuffle_rate_std,target_advantage_mean,target_advantage_std,reachable_pairs_mean,reachable_pairs_std
DPR,C13,PRED,LEG,25,44.89255425925926,12.499310388172509,0.017580347592592593,0.001947480362115633,0.006056334793028323,0.0017423740468825457,,,,,,,0.0004947349673202614,0.0008217831037900042
DPR,C13,PRED,LEG,35,39.351709215300545,9.670562136840637,0.015316576742076501,0.005076182065596199,0.007800472521967213,0.0018347929776117273,,,,,,,0.0001092896262295082,0.00017759564262295082
DPR,C13,PRED,LEG,45,46.705829673563386,18.218765840352752,0.013308595711449578,0.009887324622723516,0.012501140169609673,0.00269580246575309,,,,,,,0.0002375731184210526,0.00041148871161784066
DPR,C13,PRED,LEG,55,42.94430119344262,6.844771095837637,0.02010101250054645,0.022404677457040965,0.01979598624743169,0.008131463801580181,,,,,,,0.00013205829836065574,0.00022873168232174552
DPR,C13,PRED,LEG,65,37.27628480046736,13.273346712025651,0.0102533737760893,0.006635154627590257,0.019691227334446722,0.01102228137666264,,,,,,,0.0,0.0
DPR,C15,DIR,FILM,5,69.03718199562842,2.123169510451999,0.18096387746448087,0.009666932176313025,0.0021484296473442623,0.00028981775196153974,,,,,,,0.9018442622950819,0.02859102283827904
DPR,C15,DIR,FILM,15,66.04340661639344,5.859844041500821,0.16227679281857924,0.000534837437796472,0.0046868923910601094,0.0007486364863725176,,,,,,,0.8837841522404372,0.037052975491323324
DPR,C15,DIR,FILM,25,61.743862,9.341268166693157,0.16763822451089325,0.013994581167589412,0.005951705823747277,0.001418503176119476,,,,,,,0.9032861258932462,0.0191570320586785
DPR,C15,DIR,FILM,35,63.57333720546449,8.894880805650738,0.1637103320590164,0.007406996958500296,0.007379730611016394,0.0021030054885376997,,,,,,,0.895323313726776,0.008996099828225617
DPR,C15,DIR,FILM,45,60.37664888524589,5.388103434181026,0.16494277519016393,0.01201736217321546,0.0087133219151694,0.0024928948888554197,,,,,,,0.8811566458360657,0.004922097149090913
