family,run_name,factor1,factor2,goal_conditioning,seed,window_low_m,window_high_m,samples,coverage_auc,option_success,action_sensitivity,target_rate,shuffle_rate,target_advantage,reachable_pairs
DPR,DPR_C13_PRED_LEG_S99,C13,PRED,LEG,99,15,25,305,40.93265323606557,0.021475368006557378,0.005871802798360656,,,,0.0001092896262295082
DPR,DPR_C13_PRED_LEG_S99,C13,PRED,LEG,99,25,35,306,40.919842970588235,0.019028859232026143,0.007725655244117648,,,,0.0014433552254901959
DPR,DPR_C13_PRED_LEG_S99,C13,PRED,LEG,99,35,45,305,44.72360979672131,0.020109937636065573,0.009114979418032786,,,,0.0003142076754098361
DPR,DPR_C13_PRED_LEG_S99,C13,PRED,LEG,99,45,55,301,67.67689519933553,0.02458675265116279,0.010412555243853823,,,,0.0
DPR,DPR_C13_PRED_LEG_S99,C13,PRED,LEG,99,55,65,305,50.25304434426229,0.04596894813442623,0.010804613435737706,,,,0.0003961748950819672
DPR,DPR_C13_PRED_LEG_S99,C13,PRED,LEG,99,65,75,305,52.342530711475405,0.01776390823934426,0.007570891273114755,,,,0.0
DPR,DPR_C15_DIR_FILM_S123,C15,DIR,FILM,123,5,15,305,66.74025276393442,0.1918397425770492,0.00238439915147541,,,,0.9301229508196721
DPR,DPR_C15_DIR_FILM_S123,C15,DIR,FILM,123,15,25,305,59.80536870491803,0.16205698390163933,0.0038338898724262294,,,,0.8897814190163934
DPR,DPR_C15_DIR_FILM_S123,C15,DIR,FILM,123,25,35,306,51.274102513071895,0.15186149453921569,0.004323484778692811,,,,0.9179738557516339
DPR,DPR_C15_DIR_FILM_S123,C15,DIR,FILM,123,35,45,305,53.35923743278689,0.15708666477377048,0.0051340940858688525,,,,0.9024180318688523
DPR,DPR_C15_DIR_FILM_S123,C15,DIR,FILM,123,45,55,305,54.86865248196722,0.15393660019016392,0.005861837270459016,,,,0.8864754065573771
DPR,DPR_C15_DIR_FILM_S123,C15,DIR,FILM,123,55,65,305,65.59144726557376,0.1689739244918033,0.008312419230852458,,,,0.9149726775737705
DPR,DPR_C15_DIR_FILM_S123,C15,DIR,FILM,123,65,75,305,61.016629518032794,0.1691825277377049,0.012142227592459016,,,,0.9375
DPR,DPR_C15_DIR_FILM_S8,C15,DIR,FILM,8,5,15,305,70.92789714098362,0.17770223676393443,0.0022359518883278686,,,,0.9024590163934426
DPR,DPR_C15_DIR_FILM_S8,C15,DIR,FILM,8,15,25,305,71.43243316065575,0.16288651135737703,0.00523482929642623,,,,0.9174726771803279
DPR,DPR_C15_DIR_FILM_S8,C15,DIR,FILM,8,25,35,306,69.22538216339869,0.17249848850653596,0.0069201647573202615,,,,0.8816176380718954
DPR,DPR_C15_DIR_FILM_S8,C15,DIR,FILM,8,35,45,305,67.74602692459017,0.1717081957606557,0.009302842277606558,,,,0.8852049164590164
DPR,DPR_C15_DIR_FILM_S8,C15,DIR,FILM,8,45,55,305,60.6250253409836,0.16312704601639344,0.009798034300983608,,,,0.880232237704918
DPR,DPR_C15_DIR_FILM_S8,C15,DIR,FILM,8,55,65,305,62.67225526557378,0.18291658979672132,0.011662040292885246,,,,0.9099180303606555
DPR,DPR_C15_DIR_FILM_S8,C15,DIR,FILM,8,65,75,305,65.47435203606558,0.18298064697377048,0.013599523991147543,,,,0.9047131147540983
DPR,DPR_C15_DIR_FILM_S99,C15,DIR,FILM,99,5,15,305,69.44339608196721,0.173349653052459,0.0018249379022295083,,,,0.8729508196721312
DPR,DPR_C15_DIR_FILM_S99,C15,DIR,FILM,99,15,25,305,66.89241798360655,0.16188688319672132,0.004991958004327868,,,,0.8440983605245902
DPR,DPR_C15_DIR_FILM_S99,C15,DIR,FILM,99,25,35,306,64.73210132352942,0.1785546904869281,0.0066114679352287575,,,,0.9102668838562091
DPR,DPR_C15_DIR_FILM_S99,C15,DIR,FILM,99,35,45,305,69.6147472590164,0.16233613564262298,0.0077022554695737695,,,,0.8983469928524591
DPR,DPR_C15_DIR_FILM_S99,C15,DIR,FILM,99,45,55,305,65.63626883278688,0.17776467936393442,0.010480094174065575,,,,0.8767622932459017
DPR,DPR_C15_DIR_FILM_S99,C15,DIR,FILM,99,55,65,305,63.82570364918032,0.1791605056262295,0.011327327505344261,,,,0.8803415274426228
DPR,DPR_C15_DIR_FILM_S99,C15,DIR,FILM,99,65,75,305,55.51545500983606,0.13479307555409836,0.012268814207213116,,,,0.8811475406557379
DPR,DPR_C15_DIR_LEG_S123,C15,DIR,LEG,123,5,15,305,68.1821375114754,0.21231491972131147,0.0002892904088852459,,,,0.9293032786885246
DPR,DPR_C15_DIR_LEG_S123,C15,DIR,LEG,123,15,25,305,50.85880435081967,0.16002619843934426,0.0008022027103213116,,,,0.9015437140327868
DPR,DPR_C15_DIR_LEG_S123,C15,DIR,LEG,123,25,35,306,39.02484450980392,0.14365596290849672,0.001211287714235294,,,,0.8599809359150327
DPR,DPR_C15_DIR_LEG_S123,C15,DIR,LEG,123,35,45,305,37.58552110819672,0.1556197015934426,0.0029059683856721315,,,,0.8286611924262296
DPR,DPR_C15_DIR_LEG_S123,C15,DIR,LEG,123,45,55,305,29.681931888524588,0.13043118166557377,0.003803334902918033,,,,0.7529098342622951
DPR,DPR_C15_DIR_LEG_S123,C15,DIR,LEG,123,55,65,305,33.73512290163934,0.15040148914426227,0.005851758303442624,,,,0.6592349687540984
DPR,DPR_C15_DIR_LEG_S123,C15,DIR,LEG,123,65,75,305,29.34954736393443,0.13559779519344262,0.0070911179741311465,,,,0.5421448060000001
DPR,DPR_C15_DIR_LEG_S8,C15,DIR,LEG,8,5,15,305,74.3183596885246,0.17909505527868855,0.00013650055725737705,,,,0.9003961745573771
DPR,DPR_C15_DIR_LEG_S8,C15,DIR,LEG,8,15,25,305,63.49365233770492,0.1623646985409836,0.0004179500793344262,,,,0.9048633870163935
DPR,DPR_C15_DIR_LEG_S8,C15,DIR,LEG,8,25,35,306,57.38040342156863,0.16901520430392158,0.0012019217593954247,,,,0.892415577254902
DPR,DPR_C15_DIR_LEG_S8,C15,DIR,LEG,8,35,45,305,50.173274547540984,0.17807196229508196,0.0024954396155409835,,,,0.9313524590163934
DPR,DPR_C15_DIR_LEG_S8,C15,DIR,LEG,8,45,55,305,44.911708754098356,0.16168106587868855,0.0048506055112459015,,,,0.8897950787213115
DPR,DPR_C15_DIR_LEG_S8,C15,DIR,LEG,8,55,65,305,40.32118731147541,0.14930589687213114,0.005937251119377049,,,,0.8262704877377051
DPR,DPR_C15_DIR_LEG_S8,C15,DIR,LEG,8,65,75,305,32.74168857704918,0.15111001750163935,0.006863473388885245,,,,0.8025273180327869
DPR,DPR_C15_DIR_LEG_S99,C15,DIR,LEG,99,5,15,305,84.68890289180327,0.2051474644262295,0.0001454115295737705,,,,0.9225683059672132
DPR,DPR_C15_DIR_LEG_S99,C15,DIR,LEG,99,15,25,305,71.70563197704917,0.1752101648032787,0.0003501715373213115,,,,0.9196721295081968
DPR,DPR_C15_DIR_LEG_S99,C15,DIR,LEG,99,25,35,306,61.11023326143792,0.15160620498692812,0.0006186899573202613,,,,0.913099125751634
DPR,DPR_C15_DIR_LEG_S99,C15,DIR,LEG,99,35,45,305,58.38139907868852,0.16980175069180325,0.0013093064576262295,,,,0.91785518747541
DPR,DPR_C15_DIR_LEG_S99,C15,DIR,LEG,99,45,55,305,47.57953759016394,0.15749265347540983,0.0025184648430819673,,,,0.901844262295082
DPR,DPR_C15_DIR_LEG_S99,C15,DIR,LEG,99,55,65,305,41.801911318032786,0.17381541161311476,0.0048489224001967215,,,,0.9255737699016393
DPR,DPR_C15_DIR_LEG_S99,C15,DIR,LEG,99,65,75,305,47.14625695081968,0.15441941792131147,0.0054285291217377055,,,,0.9252049180327869
DPR,DPR_C15_MON_FILM_S123,C15,MON,FILM,123,5,15,305,70.01048974754099,0.1919812330819672,0.002392411696373771,,,,0.9227459016393442
DPR,DPR_C15_MON_FILM_S123,C15,MON,FILM,123,15,25,305,68.63943181311475,0.17649451592786883,0.005197022831836066,,,,0.894726775737705
DPR,DPR_C15_MON_FILM_S123,C15,MON,FILM,123,25,35,306,65.3475167875817,0.17358854379084968,0.006444450904248365,,,,0.8714869249019607
DPR,DPR_C15_MON_FILM_S123,C15,MON,FILM,123,35,45,305,68.04638982295081,0.18637421656721312,0.008060664467868852,,,,0.9301775952131146
DPR,DPR_C15_MON_FILM_S123,C15,MON,FILM,123,45,55,305,69.29138524590164,0.17479069766885244,0.010407930044557378,,,,0.916188524590164
DPR,DPR_C15_MON_FILM_S123,C15,MON,FILM,123,55,65,305,68.31712385901639,0.16807026081311474,0.01267943296262295,,,,0.8841120203934425
DPR,DPR_C15_MON_FILM_S123,C15,MON,FILM,123,65,75,305,62.36735061639344,0.16500568456721312,0.014385455699245903,,,,0.9010792325901639
DPR,DPR_C15_MON_FILM_S8,C15,MON,FILM,8,5,15,305,68.2947115672131,0.18316754443934424,0.0020807918719147537,,,,0.9154644790819673
DPR,DPR_C15_MON_FILM_S8,C15,MON,FILM,8,15,25,305,51.209510793442625,0.15396106330819673,0.003310431113639345,,,,0.8462841523934426
DPR,DPR_C15_MON_FILM_S8,C15,MON,FILM,8,25,35,306,50.12912343137255,0.1507235378137255,0.0048511043501633985,,,,0.8962826777124183
DPR,DPR_C15_MON_FILM_S8,C15,MON,FILM,8,35,45,305,54.6530883180328,0.16221486896065573,0.005649172948885246,,,,0.8581693954098362
DPR,DPR_C15_MON_FILM_S8,C15,MON,FILM,8,45,55,305,59.14371372131148,0.17805649291803277,0.008132502990163933,,,,0.9220765015081966
DPR,DPR_C15_MON_FILM_S8,C15,MON,FILM,8,55,65,305,58.46176267213115,0.182780945652459,0.01123868246229508,,,,0.9194125664262293
DPR,DPR_C15_MON_FILM_S8,C15,MON,FILM,8,65,75,305,57.00736466229509,0.19462465700655737,0.012190917299868853,,,,0.9211885244590164
DPR,DPR_C15_MON_FILM_S99,C15,MON,FILM,99,5,15,305,62.731388419672136,0.17761764700655738,0.0020199242327409834,,,,0.9134972664918033
DPR,DPR_C15_MON_FILM_S99,C15,MON,FILM,99,15,25,305,63.470926822950815,0.15622506081311477,0.004604161707803279,,,,0.9171174839344262
DPR,DPR_C15_MON_FILM_S99,C15,MON,FILM,99,25,35,306,51.174557457516336,0.17389961909803922,0.006220506814215686,,,,0.8591911755555557
DPR,DPR_C15_MON_FILM_S99,C15,MON,FILM,99,35,45,305,56.90535725245902,0.16533901966557377,0.007432585961213114,,,,0.9047404347540984
DPR,DPR_C15_MON_FILM_S99,C15,MON,FILM,99,45,55,305,59.84053042295081,0.18377661793770494,0.009608919754754098,,,,0.9165027316721311
DPR,DPR_C15_MON_FILM_S99,C15,MON,FILM,99,55,65,305,67.90087504918033,0.18926110299016394,0.012604953594131149,,,,0.9343442620983605
DPR,DPR_C15_MON_FILM_S99,C15,MON,FILM,99,65,75,305,63.520506888524594,0.17063818287540983,0.014420103205573773,,,,0.9150546444590164
DPR,DPR_C15_MON_LEG_S123,C15,MON,LEG,123,5,15,305,58.94201639016394,0.16816589912459015,0.0002962400874852459,,,,0.8889344262295082
DPR,DPR_C15_MON_LEG_S123,C15,MON,LEG,123,15,25,305,49.01357313770492,0.1459328162918033,0.0007809287992491803,,,,0.8812158468852459
DPR,DPR_C15_MON_LEG_S123,C15,MON,LEG,123,25,35,306,36.98605506535948,0.14598403373529414,0.0014930111555718955,,,,0.835784309901961
DPR,DPR_C15_MON_LEG_S123,C15,MON,LEG,123,35,45,305,40.26034618360655,0.1502062895180328,0.0026850233586557374,,,,0.8911885154754101
DPR,DPR_C15_MON_LEG_S123,C15,MON,LEG,123,45,55,305,34.07252152786885,0.1531604502885246,0.0047381286545573765,,,,0.72146174547541
DPR,DPR_C15_MON_LEG_S123,C15,MON,LEG,123,55,65,305,27.399391121311474,0.1323059091672131,0.007722676277016392,,,,0.6962431558688525
DPR,DPR_C15_MON_LEG_S123,C15,MON,LEG,123,65,75,305,25.644752311475408,0.12869274135737704,0.011604057132262298,,,,0.6067486293114754
DPR,DPR_C15_MON_LEG_S8,C15,MON,LEG,8,5,15,305,92.95103225901639,0.19199921319344262,0.00013189918952918032,,,,0.8365573720655738
DPR,DPR_C15_MON_LEG_S8,C15,MON,LEG,8,15,25,305,85.31686900327868,0.17499859074754098,0.0004586198919245902,,,,0.923469944852459
DPR,DPR_C15_MON_LEG_S8,C15,MON,LEG,8,25,35,306,71.8019320261438,0.17473138272875818,0.0010566327333921567,,,,0.9346813724836602
DPR,DPR_C15_MON_LEG_S8,C15,MON,LEG,8,35,45,305,52.46893087213114,0.13731476675737703,0.001694236603065574,,,,0.9031830588524592
DPR,DPR_C15_MON_LEG_S8,C15,MON,LEG,8,45,55,305,53.01558705245902,0.1586409485409836,0.003603566430163934,,,,0.906051911737705
DPR,DPR_C15_MON_LEG_S8,C15,MON,LEG,8,55,65,305,62.58060111147541,0.145360655252459,0.0063435562748196716,,,,0.9298497259016393
DPR,DPR_C15_MON_LEG_S8,C15,MON,LEG,8,65,75,305,55.80183669508196,0.14966293720983606,0.00709489515262295,,,,0.9300136608524588
DPR,DPR_C15_MON_LEG_S99,C15,MON,LEG,99,5,15,305,75.79443512786885,0.18790310187868856,0.00015185593992295083,,,,0.926844262295082
DPR,DPR_C15_MON_LEG_S99,C15,MON,LEG,99,15,25,305,57.77212686885247,0.1760906083704918,0.00036534775668524584,,,,0.9165846991475409
DPR,DPR_C15_MON_LEG_S99,C15,MON,LEG,99,25,35,306,48.64768045098039,0.16005904871895424,0.0009184970814411766,,,,0.8360021769281045
DPR,DPR_C15_MON_LEG_S99,C15,MON,LEG,99,35,45,301,43.51218686378738,0.14898220821926908,0.002413850706232558,,,,0.8342331077408639
DPR,DPR_C15_MON_LEG_S99,C15,MON,LEG,99,45,55,305,32.932221747540986,0.13208827249508195,0.0044683061578688526,,,,0.7549726789508197
DPR,DPR_C15_MON_LEG_S99,C15,MON,LEG,99,55,65,305,33.2774024852459,0.14443025541311477,0.006420455750098361,,,,0.8140437147213114
DPR,DPR_C15_MON_LEG_S99,C15,MON,LEG,99,65,75,305,35.25716176065574,0.15550416175737705,0.007301736813245901,,,,0.8419535448196721
DPR,DPR_C15_PRED_FILM_S123,C15,PRED,FILM,123,5,15,305,71.53203548524591,0.1947618583377049,0.0020753961719049176,,,,0.919672131147541
DPR,DPR_C15_PRED_FILM_S123,C15,PRED,FILM,123,15,25,305,67.00797933442622,0.17222718486885244,0.00477714864790164,,,,0.914549177704918
DPR,DPR_C15_PRED_FILM_S123,C15,PRED,FILM,123,25,35,306,65.71640674183006,0.16255821489215685,0.005254545766895425,,,,0.9006808273202616
DPR,DPR_C15_PRED_FILM_S123,C15,PRED,FILM,123,35,45,305,50.21374130819672,0.15426931369508196,0.00554237375042623,,,,0.8821584660327869
DPR,DPR_C15_PRED_FILM_S123,C15,PRED,FILM,123,45,55,305,45.20649430491803,0.15633665521639345,0.006130477674032787,,,,0.8760519118688523
DPR,DPR_C15_PRED_FILM_S123,C15,PRED,FILM,123,55,65,305,47.02705152786885,0.1637571557213115,0.006948744498459017,,,,0.9344262295081968
DPR,DPR_C15_PRED_FILM_S123,C15,PRED,FILM,123,65,75,305,40.75732401967213,0.13784848072131148,0.006905950456360656,,,,0.8921584678032787
DPR,DPR_C15_PRED_FILM_S8,C15,PRED,FILM,8,5,15,172,69.1756525988372,0.19150865416860466,0.001520853099982558,,,,0.9189437973255814
DPR,DPR_C15_PRED_FILM_S8,C15,PRED,FILM,8,15,25,174,68.58362994252873,0.1923448558563218,0.0037976068410919546,,,,0.9193247124137931
DPR,DPR_C15_PRED_FILM_S8,C15,PRED,FILM,8,25,35,203,66.31388070935961,0.17966702541379312,0.005669219073448276,,,,0.9108990120197044
DPR,DPR_C15_PRED_FILM_S8,C15,PRED,FILM,8,35,45,171,63.51301533918128,0.17418841890058478,0.006923844753216376,,,,0.9163011695906432
DPR,DPR_C15_PRED_FILM_S8,C15,PRED,FILM,8,45,55,181,64.82982152486187,0.18621008188397783,0.00820168277845304,,,,0.917541435801105
DPR,DPR_C15_PRED_FILM_S8,C15,PRED,FILM,8,55,65,241,67.52405862240663,0.17651573677178423,0.010305021374522822,,,,0.9359439834024896
DPR,DPR_C15_PRED_FILM_S8,C15,PRED,FILM,8,65,75,211,66.71939498104265,0.1811671260758294,0.011613905211137442,,,,0.8910742479620853
DPR,DPR_C15_PRED_FILM_S99,C15,PRED,FILM,99,5,15,305,79.91340683606558,0.17844566201639345,0.0021354453909409837,,,,0.9264344262295082
DPR,DPR_C15_PRED_FILM_S99,C15,PRED,FILM,99,15,25,305,72.60313741311475,0.16798243020655737,0.004959762634688524,,,,0.9357103824262295
DPR,DPR_C15_PRED_FILM_S99,C15,PRED,FILM,99,25,35,306,64.6296987124183,0.17121976994117646,0.007374865836732025,,,,0.9330065359477124
DPR,DPR_C15_PRED_FILM_S99,C15,PRED,FILM,99,35,45,305,65.98359383934427,0.1672087036852459,0.008024653680918033,,,,0.9054371550819672
DPR,DPR_C15_PRED_FILM_S99,C15,PRED,FILM,99,45,55,305,63.3905865442623,0.1629923611672131,0.010795315331180328,,,,0.9254781413114754
DPR,DPR_C15_PRED_FILM_S99,C15,PRED,FILM,99,55,65,305,64.2361868262295,0.1888333986327869,0.012071469016688525,,,,0.9223360655737705
DPR,DPR_C15_PRED_FILM_S99,C15,PRED,FILM,99,65,75,305,71.52446728196722,0.18227031252459014,0.012191593585967213,,,,0.9247131145573769
DPR,DPR_C15_PRED_LEG_S123,C15,PRED,LEG,123,5,15,305,88.96625514754098,0.22320556778360656,0.00019486888253114753,,,,0.9203278678032788
DPR,DPR_C15_PRED_LEG_S123,C15,PRED,LEG,123,15,25,305,83.01916516065575,0.19261765138688527,0.0006122517280360655,,,,0.9258196721311476
DPR,DPR_C15_PRED_LEG_S123,C15,PRED,LEG,123,25,35,306,69.16331842156863,0.1720656746862745,0.0013760058856535948,,,,0.9375
DPR,DPR_C15_PRED_LEG_S123,C15,PRED,LEG,123,35,45,305,49.00931495737705,0.17365887498688523,0.002666492519757377,,,,0.8713934371803279
DPR,DPR_C15_PRED_LEG_S123,C15,PRED,LEG,123,45,55,305,49.09401034754099,0.17457174624262295,0.004509019655540984,,,,0.7660928927868853
DPR,DPR_C15_PRED_LEG_S123,C15,PRED,LEG,123,55,65,305,53.3353959409836,0.1519258375770492,0.00621287260957377,,,,0.8927595617704919
DPR,DPR_C15_PRED_LEG_S123,C15,PRED,LEG,123,65,75,304,71.72183518421052,0.16614423490131577,0.007139241520592105,,,,0.9011924342105262
DPR,DPR_C15_PRED_LEG_S8,C15,PRED,LEG,8,5,15,305,78.54403176065574,0.1762996554852459,0.0001872797631114754,,,,0.9032786885245901
DPR,DPR_C15_PRED_LEG_S8,C15,PRED,LEG,8,15,25,305,57.62906540000001,0.16144967395737703,0.00041253560589508194,,,,0.9137568295737705
DPR,DPR_C15_PRED_LEG_S8,C15,PRED,LEG,8,25,35,306,43.00847223529412,0.15086355088888886,0.0014030158393790848,,,,0.9370915032679739
DPR,DPR_C15_PRED_LEG_S8,C15,PRED,LEG,8,35,45,305,37.20003713770492,0.1350640586196721,0.002605439572557377,,,,0.8642076495737706
DPR,DPR_C15_PRED_LEG_S8,C15,PRED,LEG,8,45,55,305,33.49141750163934,0.15655993871803278,0.004639082825606557,,,,0.7456694020655737
DPR,DPR_C15_PRED_LEG_S8,C15,PRED,LEG,8,55,65,305,32.491243698360655,0.1559322354295082,0.00643355809442623,,,,0.7316529973114755
DPR,DPR_C15_PRED_LEG_S8,C15,PRED,LEG,8,65,75,305,33.56211955409836,0.1295759764491803,0.007172456017868851,,,,0.7622950775409837
DPR,DPR_C15_PRED_LEG_S99,C15,PRED,LEG,99,5,15,305,58.18527841967213,0.1716728992983607,0.00021923827411147542,,,,0.9247950819672132
DPR,DPR_C15_PRED_LEG_S99,C15,PRED,LEG,99,15,25,305,40.239091065573774,0.13501827915409836,0.00028914638134754106,,,,0.8000546405245901
DPR,DPR_C15_PRED_LEG_S99,C15,PRED,LEG,99,25,35,306,29.298493937908503,0.13094513032026142,0.000808915581385621,,,,0.7959967239215686
DPR,DPR_C15_PRED_LEG_S99,C15,PRED,LEG,99,35,45,305,40.7160904,0.16092369499016396,0.0015480785942459017,,,,0.8815573742622951
DPR,DPR_C15_PRED_LEG_S99,C15,PRED,LEG,99,45,55,305,35.42131301967213,0.1342852547114754,0.002965590479278689,,,,0.7769808683934427
DPR,DPR_C15_PRED_LEG_S99,C15,PRED,LEG,99,55,65,305,28.077309003278685,0.14538218764262295,0.004875814093180328,,,,0.6616120229180328
DPR,DPR_C15_PRED_LEG_S99,C15,PRED,LEG,99,65,75,305,30.006118465573767,0.13963113330163934,0.007684125920360657,,,,0.6835792247868853
SAT,SAT_C15_ARR_DIRO_FILM_S123,ARR,DIRO,FILM,123,5,15,305,56.780908816393435,0.44491642347540983,0.002342376313081967,0.016640604374403446,0.016609648263820886,0.0018637426928531653,0.9737841529836065
SAT,SAT_C15_ARR_DIRO_FILM_S123,ARR,DIRO,FILM,123,15,25,305,38.706059078688526,0.38550560147540985,0.004550016710327869,0.013095676983987049,0.013105574275852457,-0.0007551971136163793,0.8618442569180327
SAT,SAT_C15_ARR_DIRO_FILM_S123,ARR,DIRO,FILM,123,25,35,306,45.44766536928104,0.42931130292483655,0.006878500685947712,0.014193259279047923,0.014150360271263068,0.0030316548103708207,0.943123638104575
SAT,SAT_C15_ARR_DIRO_FILM_S123,ARR,DIRO,FILM,123,35,45,305,45.74038562622951,0.3996371128032787,0.007477883404590164,0.012407380384908474,0.012392446824383693,0.0012050534278185143,0.892472673147541
SAT,SAT_C15_ARR_DIRO_FILM_S123,ARR,DIRO,FILM,123,45,55,305,38.17592315737705,0.40178296272131153,0.008964308582950819,0.01332282876868534,0.013197383445752345,0.009505317735794883,0.8780054558360656
SAT,SAT_C15_ARR_DIRO_FILM_S123,ARR,DIRO,FILM,123,55,65,305,37.605822445901644,0.35265153250163933,0.009136044798360655,0.010721779269827947,0.010564496876970822,0.014887826149106997,0.8093715789180328
SAT,SAT_C15_ARR_DIRO_FILM_S123,ARR,DIRO,FILM,123,65,75,305,46.410547921311476,0.38354156009836066,0.011085821793442623,0.011722835612575276,0.011601054840025642,0.010497387886614362,0.8664754070163934
SAT,SAT_C15_ARR_DIRO_FILM_S8,ARR,DIRO,FILM,8,5,15,305,82.79361124262294,0.4425547979016393,0.001436422017409836,0.01341877872258455,0.013318616888526445,0.0075204381127886855,0.897117482032787
SAT,SAT_C15_ARR_DIRO_FILM_S8,ARR,DIRO,FILM,8,15,25,305,72.87686603278688,0.4580726956393443,0.00455840484852459,0.014451187061794362,0.01434789441177653,0.007199150415621469,0.9395355178360656
SAT,SAT_C15_ARR_DIRO_FILM_S8,ARR,DIRO,FILM,8,25,35,306,59.85622440849673,0.47317947758169926,0.005883071012418301,0.019663478272363186,0.01961496219513302,0.002473421908618434,0.9491830064705883
SAT,SAT_C15_ARR_DIRO_FILM_S8,ARR,DIRO,FILM,8,35,45,305,55.75701067868852,0.44272024865573767,0.005769261968196721,0.018747750357747988,0.018778154806819054,-0.001619139334181341,0.9788934398688525
SAT,SAT_C15_ARR_DIRO_FILM_S8,ARR,DIRO,FILM,8,45,55,305,59.030813508196715,0.39188327786885246,0.005599871102950819,0.015696590172945172,0.01563078657112954,0.004209871430089995,0.8878278590163934
SAT,SAT_C15_ARR_DIRO_FILM_S8,ARR,DIRO,FILM,8,55,65,305,65.2376798295082,0.37715423093442624,0.003908398211245902,0.01259466749662828,0.012577838844011487,0.0013379605849224152,0.9508196721311475
SAT,SAT_C15_ARR_DIRO_FILM_S8,ARR,DIRO,FILM,8,65,75,305,63.29051304590165,0.3445394124557377,0.0033730820395081965,0.01189916489374296,0.011886970237704889,0.0010258842913049016,0.9607786877377049
SAT,SAT_C15_ARR_DIRO_FILM_S99,ARR,DIRO,FILM,99,5,15,305,71.93937029180329,0.477508735147541,0.0020396156961770494,0.020176424291777937,0.020120979086561006,0.0027555918118300493,0.9905737704918033
SAT,SAT_C15_ARR_DIRO_FILM_S99,ARR,DIRO,FILM,99,15,25,305,54.26453662295083,0.4294005504131147,0.0029723947964590165,0.016250868785894577,0.016106090834409108,0.008989018687027617,0.9634289615081966
SAT,SAT_C15_ARR_DIRO_FILM_S99,ARR,DIRO,FILM,99,25,35,306,50.71486909477124,0.4557856477124183,0.004232876062156862,0.015586755352544562,0.015568470928739817,0.0011744521275363073,0.9517293006535948
SAT,SAT_C15_ARR_DIRO_FILM_S99,ARR,DIRO,FILM,99,35,45,305,47.992720557377055,0.4492990684262295,0.005771989231803278,0.016208724993974452,0.016098867892204684,0.006823902308246366,0.9615300537704918
SAT,SAT_C15_ARR_DIRO_FILM_S99,ARR,DIRO,FILM,99,45,55,305,45.6707311737705,0.3210156229344262,0.005079944210491803,0.009477696121602326,0.009350540261922034,0.013598771420524791,0.9181557358688526
SAT,SAT_C15_ARR_DIRO_FILM_S99,ARR,DIRO,FILM,99,55,65,305,44.50329323934426,0.31914875184590163,0.006035405572459017,0.009485538410598519,0.00936940528811688,0.012394929977992186,0.8955601057049181
SAT,SAT_C15_ARR_DIRO_FILM_S99,ARR,DIRO,FILM,99,65,75,305,41.92835517377049,0.4006613392786886,0.007051180494098361,0.011854779968409078,0.011651151314413804,0.0174771272383496,0.827459013147541
SAT,SAT_C15_ARR_DIRO_LEG_S123,ARR,DIRO,LEG,123,5,15,305,49.734967373770495,0.3887226139016393,0.00035964275222622946,0.012044053753662727,0.011939888364104766,0.008724151045759854,0.9034426224918032
SAT,SAT_C15_ARR_DIRO_LEG_S123,ARR,DIRO,LEG,123,15,25,305,32.69899085245901,0.3171563521180328,0.0004031193189311475,0.01060471572821495,0.01024391735554038,0.03522074223680005,0.8360928850819672
SAT,SAT_C15_ARR_DIRO_LEG_S123,ARR,DIRO,LEG,123,25,35,306,35.15830473529412,0.3402161898398693,0.0005669901385294118,0.009877679512318754,0.00972528199923284,0.015670241037528454,0.7951933486274511
SAT,SAT_C15_ARR_DIRO_LEG_S123,ARR,DIRO,LEG,123,35,45,305,31.103763213114753,0.3372135681967213,0.0009575218355409835,0.010526586048422297,0.010273447291528709,0.02464009885973928,0.8020218556065574
SAT,SAT_C15_ARR_DIRO_LEG_S123,ARR,DIRO,LEG,123,45,55,305,33.778804370491805,0.40145167531147546,0.0017891764585245902,0.013038840092194606,0.012854115547624358,0.01437084830036306,0.9103005444918032
SAT,SAT_C15_ARR_DIRO_LEG_S123,ARR,DIRO,LEG,123,55,65,305,30.206370832786885,0.3694350117081967,0.0014569678880163935,0.01058910058134263,0.010468444042777527,0.011525737547247727,0.885860653704918
SAT,SAT_C15_ARR_DIRO_LEG_S123,ARR,DIRO,LEG,123,65,75,305,31.85334969508197,0.3957309106819672,0.0017707195569180325,0.012175714908635553,0.012036860744069152,0.011535745699709832,0.8374726759016394
SAT,SAT_C15_ARR_DIRO_LEG_S8,ARR,DIRO,LEG,8,5,15,305,80.40601482295081,0.4657174016721312,0.0005854624831180328,0.014895879714299383,0.014869566200665645,0.0017696221448988414,0.9795081967213115
SAT,SAT_C15_ARR_DIRO_LEG_S8,ARR,DIRO,LEG,8,15,25,305,56.52663604590163,0.4117160620819672,0.0008984620350163935,0.014064535766385425,0.01394463917486623,0.008598041872269757,0.9260655714098363
SAT,SAT_C15_ARR_DIRO_LEG_S8,ARR,DIRO,LEG,8,25,35,306,48.25539114052287,0.4181197644771242,0.0013398100907516342,0.015437487220623162,0.01549668820776205,-0.0038202347717904983,0.9442946601633987
SAT,SAT_C15_ARR_DIRO_LEG_S8,ARR,DIRO,LEG,8,35,45,305,47.463988101639345,0.4269268071901639,0.0021978828528524588,0.015994744025435163,0.016032401652163453,-0.0023488450168168695,0.8526229419344263
