run_name,base,capacity,seed,target_env_steps,source_unit,target_unit,prospective_attempts,prospective_successes,observed_success_rate,posterior_reliability,attempts,tctrl,endpoint_peak_distance,source_mono_field,target_mono_field,target_peak_x,target_peak_y
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,4,15,123.0,72.0,0.5853658536585366,0.6918220520019531,6.5232439041137695,6.706406116485596,nan,0,0,1650.0,1550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,1,11,1565.0,892.0,0.5699680511182109,0.525196373462677,270.0802001953125,20.493423461914062,nan,0,0,250.0,550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,3,7,67.0,38.0,0.5671641791044776,0.5784367322921753,8.682804107666016,12.600924491882324,nan,0,0,1450.0,750.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,4,8,76.0,43.0,0.5657894736842105,0.5923891663551331,0.8081761598587036,20.07564926147461,nan,0,0,250.0,550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,2,11,481.0,271.0,0.5634095634095634,0.5488167405128479,141.21432495117188,20.932218551635742,nan,0,0,250.0,550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,11,8,3564.0,2954.0,0.8288439955106621,0.7684623599052429,116.09852600097656,20.49553680419922,nan,0,0,850.0,750.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,8,11,3216.0,2406.0,0.7481343283582089,0.7424217462539673,55.698429107666016,20.37481689453125,nan,0,0,150.0,550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,8,15,452.0,331.0,0.7323008849557522,0.7024216055870056,4.613412380218506,19.3819637298584,nan,0,0,350.0,1650.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,2,0,573.0,410.0,0.7155322862129145,0.7654521465301514,86.32329559326172,20.485166549682617,nan,0,0,550.0,850.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,14,5,345.0,246.0,0.7130434782608696,0.7148890495300293,9.561846733093262,21.129802703857422,nan,0,0,1150.0,1550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,4,6,3501.0,2428.0,0.6935161382462154,0.7272406816482544,753.6715087890625,20.747440338134766,nan,0,1,250.0,450.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,1,13,300.0,198.0,0.66,0.5592735409736633,0.9060037136077881,20.281661987304688,nan,1,0,550.0,550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,4,11,1016.0,643.0,0.6328740157480315,0.7445903420448303,30.614273071289062,19.1174373626709,nan,0,0,150.0,550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,8,4,358.0,221.0,0.61731843575419,0.6994594931602478,2.6375298500061035,21.56215476989746,nan,0,0,350.0,550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,9,12,278.0,165.0,0.5935251798561151,0.6297094821929932,24.211750030517578,16.48772430419922,nan,1,0,350.0,550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,6,8,821.0,479.0,0.5834348355663824,0.6511987447738647,32.98060989379883,20.67612075805664,nan,1,0,850.0,750.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,75000000,6,1,180.0,104.0,0.5777777777777777,0.6292198896408081,2.3024706840515137,22.64886474609375,141.42135620117188,1,1,350.0,550.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,4,12,33.0,24.0,0.7272727272727273,0.7309872508049011,4.7309746742248535,23.347454071044922,nan,0,0,1950.0,1750.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,15,13,28.0,19.0,0.6785714285714286,0.6248307228088379,19.093029022216797,22.595245361328125,nan,0,0,150.0,550.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,14,8,27.0,18.0,0.6666666666666666,0.752840518951416,13.328264236450195,21.123180389404297,nan,0,0,1450.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,11,13,21.0,14.0,0.6666666666666666,0.6007176637649536,8.727977752685547,14.166377067565918,nan,0,0,150.0,550.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,14,3,56.0,36.0,0.6428571428571429,0.6882790923118591,28.12611961364746,32.69675064086914,nan,0,0,650.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,5,3,55.0,35.0,0.6363636363636364,0.5700316429138184,18.018939971923828,23.706525802612305,nan,0,0,650.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,1,13,35.0,22.0,0.6285714285714286,0.6509090065956116,10.142812728881836,20.44287872314453,nan,0,0,150.0,550.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,1,6,21.0,13.0,0.6190476190476191,0.6178572177886963,8.512158393859863,22.57138442993164,nan,0,0,450.0,150.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,14,9,36.0,22.0,0.6111111111111112,0.6489256024360657,34.62824249267578,31.61655616760254,nan,0,0,350.0,550.0
