condition,family,schedule,feedback,half_life,seed,target_frames,checkpoint_frames,checkpoint,run_dir,label_suffix,unit,spatial_information_bits,active_fraction,connected_components_half_peak,field_eligible,mono_field,mono_score,field_components_30pct,field_components_50pct,field_components_70pct,dominant_component_mass_30pct,dominant_component_mass_50pct,dominant_component_mass_70pct,field_spread
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,15,0.12994529365227053,0.0342965703429657,4,True,False,0.1699444204568863,5,13,5,0.4623129069805145,0.1699444204568863,0.39358195662498474,0.8300555795431137
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,0,0.13779027657241882,0.0327967203279672,16,True,False,0.24866321682929993,7,8,2,0.3155616223812103,0.24866321682929993,0.7671306729316711,0.7513367831707001
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,1,0.15475686079822779,0.032096790320967905,4,True,False,0.23685480654239655,16,7,5,0.252215176820755,0.2982523739337921,0.23685480654239655,0.7631451934576035
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,2,0.08273869920415791,0.03469653034696531,11,True,False,0.4919445514678955,5,4,4,0.9475960731506348,0.6920318603515625,0.4919445514678955,0.5080554485321045
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,3,0.0997947545389753,0.0313968603139686,14,True,False,0.34834393858909607,5,9,8,0.8618685007095337,0.34834393858909607,0.3603655695915222,0.6516560614109039
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,4,0.09608024573217705,0.030096990300969902,12,True,False,0.22834940254688263,7,7,3,0.7051390409469604,0.22834940254688263,0.39284828305244446,0.7716505974531174
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,5,0.07751077109917745,0.030296970302969704,7,True,False,0.166507288813591,8,10,5,0.4010598659515381,0.166507288813591,0.3656998574733734,0.833492711186409
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,6,0.06511439943596598,0.0326967303269673,8,True,False,0.20721335709095,14,11,3,0.2433278113603592,0.20721335709095,0.5494838953018188,0.79278664290905
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,7,0.06742191038042754,0.0011998800119988001,1,False,False,0.0,0,0,0,0.0,0.0,0.0,1.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,8,0.15373902087517702,0.0380961903809619,2,True,False,0.32956284284591675,6,6,3,0.47593459486961365,0.32956284284591675,0.3508588373661041,0.6704371571540833
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,9,0.1610139030185573,0.0314968503149685,4,True,False,0.4732271432876587,7,7,2,0.4859257638454437,0.4732271432876587,0.6867191195487976,0.5267728567123413
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,10,0.11274163716539193,0.0357964203579642,6,True,False,0.27903082966804504,9,6,3,0.27903082966804504,0.2819565534591675,0.4128611087799072,0.720969170331955
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,11,0.16748143795248271,0.028597140285971403,4,True,False,0.14726823568344116,13,10,5,0.14726823568344116,0.2131955921649933,0.29903730750083923,0.8527317643165588
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,12,0.04343517133074815,0.040195980401959805,5,True,False,0.2924754321575165,11,9,1,0.2924754321575165,0.4552874267101288,1.0,0.7075245678424835
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,13,0.0869417955568393,0.0314968503149685,15,True,False,0.3589869439601898,8,5,2,0.4880695641040802,0.3589869439601898,0.5338166952133179,0.6410130560398102
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,14,0.06471167622889333,0.0400959904009599,11,True,False,0.5182914733886719,9,4,1,0.707579493522644,0.5182914733886719,1.0,0.4817085266113281
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,15,0.12454366888987761,0.030496950304969503,10,True,False,0.2545161843299866,9,7,3,0.2545161843299866,0.25536027550697327,0.5913336873054504,0.7454838156700134
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,0,0.16748387631325545,0.0235976402359764,3,True,False,0.19292651116847992,12,5,2,0.19292651116847992,0.3468795120716095,0.594819188117981,0.8070734888315201
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,1,0.17564207913311003,0.036896310368963105,10,True,False,0.2945782244205475,16,6,2,0.3030725121498108,0.2945782244205475,0.5682163238525391,0.7054217755794525
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,2,0.07537267501491518,0.046495350464953504,14,True,False,0.7429041266441345,2,4,3,0.940990149974823,0.7838180065155029,0.7429041266441345,0.2570958733558655
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,3,0.09252479895570556,0.032996700329967,10,True,False,0.2798898220062256,5,8,4,0.8154445290565491,0.2798898220062256,0.3759748339653015,0.7201101779937744
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,4,0.0825182496537131,0.0273972602739726,5,True,False,0.41864097118377686,10,4,2,0.41864097118377686,0.4230120778083801,0.6627528071403503,0.5813590288162231
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,5,0.0872885307373891,0.0385961403859614,13,True,False,0.2735036611557007,12,8,4,0.3506331443786621,0.2735036611557007,0.40627801418304443,0.7264963388442993
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,6,0.07083608512298685,0.0365963403659634,2,True,False,0.24379442632198334,11,3,1,0.24379442632198334,0.6452191472053528,1.0,0.7562055736780167
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,7,0.21729067461729426,0.0017998200179982,3,False,False,0.0,0,0,0,0.0,0.0,0.0,1.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,8,0.12641188080364785,0.032096790320967905,9,True,False,0.4554295837879181,5,6,1,0.4554295837879181,0.5517157316207886,1.0,0.5445704162120819
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,9,0.12654024655160057,0.032996700329967,2,True,False,0.2822917699813843,6,6,7,0.7553352117538452,0.4402005672454834,0.2822917699813843,0.7177082300186157
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,10,0.08165270987690254,0.031096890310968902,5,True,False,0.41538044810295105,8,4,1,0.41538044810295105,0.6408501267433167,1.0,0.584619551897049
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,11,0.18472055343219065,0.0207979202079792,11,True,False,0.25301650166511536,10,10,8,0.27290719747543335,0.25301650166511536,0.2674415409564972,0.7469834983348846
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,12,0.049641969054001825,0.0403959604039596,2,True,False,0.27173084020614624,11,10,3,0.5981397032737732,0.27173084020614624,0.5330809354782104,0.7282691597938538
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,13,0.07303055909546041,0.027597240275972403,4,True,False,0.25200745463371277,10,5,3,0.25200745463371277,0.33043569326400757,0.4751770496368408,0.7479925453662872
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,14,0.05745111699149145,0.036996300369963,13,True,False,0.4196386933326721,12,5,2,0.4196386933326721,0.48730969429016113,0.7776972651481628,0.5803613066673279
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,15,0.12713952653105232,0.0268973102689731,1,True,False,0.7156220078468323,2,1,1,0.7156220078468323,1.0,1.0,0.2843779921531677
