condition,theta,seed,mean_unit_temporal_density,median_active_unit_temporal_density,std_unit_temporal_density,mean_population_density,std_population_density,unit_coverage,zero_activity_time_fraction,mean_field_width,mean_total_activation,mean_lifetime_hoyer_sparsity,mean_active_unit_lifetime_hoyer_sparsity,mean_population_hoyer_sparsity,mean_lifetime_kurtosis,mean_active_unit_lifetime_kurtosis,best_corr_to_latent_probs,best_corr_to_latent_values,best_corr_to_latent_samples,best_weight_alignment_to_latent_vectors,mean_weight_row_entropy_to_latents,mean_weight_row_effective_latents,mean_weight_row_participation_latents,mean_weight_col_entropy_over_rows,mean_weight_col_effective_rows,mean_weight_col_participation_rows
encourage,1.5,5,0.057861328125,0.0556640625,0.005343278473691233,0.462890625,0.6721219340916568,1.0,0.625,1.0533333333333332,0.1474062694897999,0.841727495052285,0.841727495052285,0.9871698441715699,43.21215665535476,43.21215665535476,0.07083147090182282,0.2707962348296507,0.19185889753409857,0.551919559268413,0.8758942276848751,6.21324571602605,5.475655204193142,0.8846729860598928,6.3208420536931165,5.594008195119725
punish,1.5,5,0.076171875,0.076171875,0.005777421663183219,0.609375,1.5909135298233528,1.0,0.8046875,1.033112582781457,0.35053977112000323,0.8381310127135333,0.8381310127135333,0.9430847356349816,61.03505276846079,61.03505276846079,0.06934890193772816,0.22586597506111644,0.25264308888064,0.4178001217289261,0.957409336015693,7.3242425832132465,6.884889179962949,0.9851666405757644,7.757443250918355,7.544491370971966
no_learning,1.5,6,0.067626953125,0.068359375,0.009414462638993575,0.541015625,0.6776837156859086,1.0,0.560546875,1.0778210116731517,0.20285717272749892,0.8362224230618597,0.8362224230618597,0.9869963441145946,44.90079747464377,44.90079747464377,0.07174305412898352,0.30434034898014667,0.19150780299732334,0.3065863044949606,0.8703204641046466,6.144645488044523,5.425297991435254,0.8706652582500548,6.13812380526815,5.460548678749602
encourage,1.5,6,0.051025390625,0.0517578125,0.00621000846776216,0.408203125,0.5857779730753234,1.0,0.640625,1.066326530612245,0.11855152507877649,0.8540216832156736,0.8540216832156736,0.9912134952409619,47.776589255188654,47.776589255188654,0.06927862737425558,0.257955473963718,0.12148580895890748,0.5136395029832352,0.8624845022430345,6.03924011106354,5.199056167917073,0.8740144399066385,6.169512809604503,5.357526367160931
punish,1.5,6,0.083251953125,0.08203125,0.004973522653189297,0.666015625,1.6043694438176823,1.0,0.765625,1.0590062111801242,0.37615212341317605,0.8197528094364417,0.8197528094364417,0.9413935384831125,47.74815416763139,47.74815416763139,0.05130885743030278,0.2644474604741374,0.2929764874942142,0.4030567300570487,0.9188489412498392,6.818321740887875,6.156172819186324,0.9444789277117784,7.134249323323493,6.7789381610997435
no_learning,1.5,7,0.065185546875,0.0634765625,0.012990024994553739,0.521484375,0.7927450230880414,1.0,0.630859375,1.0809716599190284,0.22433165727006163,0.8441764053657597,0.8441764053657597,0.9772353470384567,49.93829406539997,49.93829406539997,0.07729139095155144,0.2827698982688552,0.2178772105507851,0.3384418566788273,0.8973137030540654,6.468176622090706,5.85327442694134,0.9005250652651754,6.545575864130549,5.915880960407543
encourage,1.5,7,0.05615234375,0.052734375,0.009147946286716403,0.44921875,0.6653824198522512,1.0,0.640625,1.074766355140187,0.11911975057147423,0.8544403098531979,0.8544403098531979,0.9881718266279799,51.7239611838046,51.7239611838046,0.07370305010341521,0.2688494567985077,0.1813241951239034,0.5411595534961591,0.8488709559293648,5.897549463311892,5.186333859436639,0.8577773462828789,6.019998322263225,5.358845271576051
punish,1.5,7,0.081298828125,0.0849609375,0.012427213469359778,0.650390625,1.646741527961237,1.0,0.78125,1.040625,0.3456297698763787,0.832449406717455,0.832449406717455,0.9446462943397022,43.83339225358069,43.83339225358069,0.06932760622612927,0.2431830980272504,0.28133429765670714,0.41521803280131797,0.9146384547369224,6.846240858791498,6.315222669610151,0.936331247443273,7.0162199052084055,6.651593103654086
no_learning,1.5,8,0.064697265625,0.064453125,0.010075053848614917,0.517578125,0.7928412574541541,1.0,0.63671875,1.0515873015873016,0.19864674321785825,0.8438009496932903,0.8438009496932903,0.9766138192844107,53.75072360734634,53.75072360734634,0.07220570205208199,0.28873633281923833,0.2282038759099998,0.3457754199739417,0.9155679883679964,6.729212438221776,6.054579102005432,0.9021366649094444,6.549809472397955,5.7326727627246346
encourage,1.5,8,0.05078125,0.046875,0.011759369705851851,0.40625,0.6487668591258342,1.0,0.673828125,1.0666666666666667,0.10787456669020445,0.8619800565308775,0.8619800565308775,0.9882409711567448,60.73730452657223,60.73730452657223,0.07238221338092274,0.2368873569117159,0.18755285190849527,0.5143081241787637,0.9090341072223984,6.6596907130920915,6.072764146043259,0.9156519704646773,6.729140354152623,6.146786709570004
punish,1.5,8,0.079833984375,0.0791015625,0.006935484722334859,0.638671875,1.695671359988127,1.0,0.8203125,1.0186915887850467,0.34963282292771325,0.8250816167553385,0.8250816167553385,0.9404017451454931,47.87586061209704,47.87586061209704,0.059570709291492815,0.2515760612998812,0.26165099151937915,0.44057476628311615,0.9536538439451651,7.267707686122018,6.771869598627141,0.9822178134097773,7.710622376943197,7.475351555880027
no_learning,1.5,9,0.067626953125,0.0673828125,0.015314838464416206,0.541015625,0.8467985111618108,1.0,0.634765625,1.1035856573705178,0.20691189302285296,0.8358384920374339,0.8358384920374339,0.9766357573952841,44.331668711595896,44.331668711595896,0.07379150330854883,0.32034477419641905,0.25898429492015385,0.3408213053079745,0.8781490175629274,6.222233990105922,5.424086025777026,0.8793596363783871,6.274602670886545,5.577172742753086
encourage,1.5,9,0.054443359375,0.0576171875,0.012292183471849712,0.435546875,0.65531636991436,1.0,0.650390625,1.077294685990338,0.1081820090957494,0.8564907333525629,0.8564907333525629,0.987023344644352,60.35814172766116,60.35814172766116,0.08071930614654482,0.2658626111468476,0.17261585988731187,0.5385635435974913,0.8585920434541754,5.9876023615438525,5.162796808683716,0.8744793728915102,6.1733961582889325,5.470435009747277
punish,1.5,9,0.08349609375,0.0810546875,0.006748181133342409,0.66796875,1.7056630672625346,1.0,0.80078125,1.0332326283987916,0.3667799881266841,0.8264160057779696,0.8264160057779696,0.9375167430126894,51.42761748499852,51.42761748499852,0.058585470713293106,0.2513654665569693,0.2728666700461747,0.40007302895858976,0.947935272093829,7.185691407806918,6.704446117127107,0.9739297525114222,7.580123392377901,7.331161527153819
no_learning,2.0,0,0.022705078125,0.0224609375,0.011675436719939787,0.181640625,0.47620616160399415,1.0,0.853515625,1.0449438202247192,0.07295634999450565,0.9309889097176403,0.9309889097176403,0.9956989737926288,191.4118668172217,191.4118668172217,0.0768590593655285,0.18000236296433142,0.1787325998801817,0.31585452801616054,0.9005312612050915,6.556862753706719,5.87528093649786,0.9046779015401218,6.566530208756292,5.821237322704761
encourage,2.0,0,0.018798828125,0.017578125,0.010959167816144259,0.150390625,0.42715428701127345,1.0,0.875,1.013157894736842,0.04596625243047269,0.9390055811312108,0.9390055811312108,0.9961193105599363,210.77476979436716,210.77476979436716,0.07590996679329513,0.16586960672709855,0.15864614626086498,0.36290298427814877,0.9110507142112062,6.684453576387769,6.0142787236204445,0.924454574958206,6.848559952183482,6.2978322562310645
punish,2.0,0,0.02490234375,0.025390625,0.010907376906097986,0.19921875,0.5956871155635629,1.0,0.87109375,1.02,0.07574810646532688,0.9240107396434377,0.9240107396434377,0.9902036341514269,169.6882781859833,169.6882781859833,0.06836017411234749,0.1777111423415617,0.1907843050593069,0.326805410877175,0.9048079265490105,6.599472513029011,5.879055338071573,0.8983817271943739,6.504489053752056,5.768845615791033
no_learning,2.0,1,0.02099609375,0.0205078125,0.010686556947382466,0.16796875,0.46257323638904735,1.0,0.865234375,1.036144578313253,0.06378889769901967,0.9369861915706192,0.9369861915706192,0.9952638016322133,222.96309015276793,222.96309015276793,0.08249830471570038,0.18065936093649237,0.21881018964019128,0.35501408091033165,0.8684321353335283,6.15165573483724,5.458496553388497,0.849012362972893,5.930342897916898,5.050783208301232
encourage,2.0,1,0.014892578125,0.0146484375,0.0060149829075951755,0.119140625,0.3690476073281188,1.0,0.89453125,1.0338983050847457,0.03493329968574038,0.9507908412806987,0.9507908412806987,0.9973639931576803,247.7031259986335,247.7031259986335,0.08517507716921334,0.15788038499659876,0.20561122949716706,0.378569559065474,0.8983350486138976,6.507710862323968,5.848123581747572,0.8897664254042013,6.383817236936686,5.586631631664254
