condition,theta,seed,mean_unit_temporal_density,median_active_unit_temporal_density,std_unit_temporal_density,mean_population_density,std_population_density,unit_coverage,zero_activity_time_fraction,mean_field_width,mean_total_activation,best_corr_to_latent_probs,best_corr_to_latent_samples
encourage,1.0,8,0.189697265625,0.197265625,0.029828150002342683,6.0703125,4.69737891300497,1.0,0.158203125,1.5409023301933564,3.3535226931408504,0.3860574161319519,0.8183104016945485
punish,1.0,8,0.13543701171875,0.134765625,0.014620818485865968,4.333984375,7.198346255373928,1.0,0.513671875,1.1759406465288818,3.4118458870015402,0.11614243495809995,0.32656347438195255
no_learning,1.0,9,0.1588134765625,0.162109375,0.025128404358201784,5.08203125,2.2554425007132055,1.0,0.0,1.3282286881061767,2.483523450080873,0.257758531389251,0.4424600901280872
encourage,1.0,9,0.19085693359375,0.197265625,0.02700259050993173,6.107421875,4.350173262730059,1.0,0.1640625,1.554947787170562,3.5626953487567974,0.4070001366323305,0.8462903271311657
punish,1.0,9,0.1328125,0.1376953125,0.02027396434768232,4.25,6.967558754685891,1.0,0.50390625,1.1736785329018338,3.0498052256001307,0.11499555060365352,0.3204125422779731
no_learning,1.0,10,0.156982421875,0.15625,0.027676330862463416,5.0234375,3.0096585244166407,1.0,0.0078125,1.2770605759682225,2.7108630098973876,0.1862507933464328,0.37989010589611494
encourage,1.0,10,0.18145751953125,0.181640625,0.02976657725735814,5.806640625,3.829842069472266,1.0,0.1640625,1.5316846986089645,3.568594049755294,0.3895624130185884,0.8534151542671033
punish,1.0,10,0.13739013671875,0.1396484375,0.020598347956652243,4.396484375,7.488860695418286,1.0,0.5390625,1.205032119914347,3.1511315333146355,0.11517342931422614,0.32821367044964544
no_learning,1.0,11,0.16162109375,0.162109375,0.024301498316658798,5.171875,1.9176783448678247,1.0,0.001953125,1.3233383308345827,2.449471421158469,0.2330946197119651,0.4354142409785847
encourage,1.0,11,0.18865966796875,0.19921875,0.029149447478559222,6.037109375,4.349994370029358,1.0,0.166015625,1.5137120470127325,3.462422906254581,0.3641970305772415,0.8322555017150235
punish,1.0,11,0.13702392578125,0.1416015625,0.019143548080520257,4.384765625,7.1890217372615,1.0,0.509765625,1.1859482303222397,3.182730937168534,0.11765075106456307,0.3289600764888877
no_learning,1.0,12,0.1630859375,0.166015625,0.02588811746447571,5.21875,2.0613159480050602,1.0,0.0,1.3313403089187843,2.3793191438343104,0.2471540085981246,0.44710279339992454
encourage,1.0,12,0.18505859375,0.1953125,0.02623120316125643,5.921875,4.159626213300301,1.0,0.212890625,1.589931830099633,3.5594182861196995,0.43557987390357267,0.8445080993661755
punish,1.0,12,0.13641357421875,0.140625,0.021267489781066153,4.365234375,7.426291603237672,1.0,0.55078125,1.1812896405919662,3.257724766955592,0.10942367444070088,0.3309090084359052
no_learning,1.0,13,0.15814208984375,0.1650390625,0.027657951582810047,5.060546875,2.4307289957804294,1.0,0.009765625,1.3335048893463717,2.3631674820651063,0.24781618114145154,0.4186081683861311
encourage,1.0,13,0.1915283203125,0.19921875,0.02453066636867311,6.12890625,4.402922544028107,1.0,0.162109375,1.622543950361944,3.7186961401048038,0.4297109736953887,0.8651359759708482
punish,1.0,13,0.1337890625,0.1396484375,0.022839874147512696,4.28125,7.139718897652764,1.0,0.533203125,1.1887201735357917,3.0884588921010083,0.11312097585049702,0.3243337077623805
no_learning,1.0,14,0.166015625,0.169921875,0.018682740693075187,5.3125,1.9833289565778038,1.0,0.001953125,1.3405618531296204,2.5431539464093285,0.24339036098883104,0.4517961296313465
encourage,1.0,14,0.19183349609375,0.1982421875,0.02552050603280419,6.138671875,4.384622074487605,1.0,0.169921875,1.5786037167252638,3.652321477042507,0.40303535978067784,0.8405520420593979
punish,1.0,14,0.13348388671875,0.1376953125,0.01933254250671102,4.271484375,7.387074817485664,1.0,0.53515625,1.188586956521739,3.232623305698933,0.11164639152674073,0.32097515065373367
no_learning,1.0,15,0.16070556640625,0.169921875,0.028232768006183885,5.142578125,2.58624357964819,1.0,0.005859375,1.3297979797979798,2.6293744969768316,0.24093342386164623,0.41036825607459415
encourage,1.0,15,0.1851806640625,0.1884765625,0.02935962315120045,5.92578125,4.071427615363982,1.0,0.162109375,1.5687693898655637,3.4064134587202592,0.4106709258907322,0.8069340147244641
punish,1.0,15,0.135986328125,0.1357421875,0.013343128341737997,4.3515625,7.081931061412117,1.0,0.5,1.1946380697050938,3.2326206432713835,0.1195080616501331,0.3284428145792778
no_learning,1.0,16,0.16839599609375,0.169921875,0.02137163231069447,5.388671875,2.595689898386166,1.0,0.0078125,1.327080327080327,2.662317015189624,0.2403383241173612,0.4511400346590064
encourage,1.0,16,0.19549560546875,0.19921875,0.026350722647028386,6.255859375,4.756878740857771,1.0,0.16796875,1.5586374695863747,3.592608556635866,0.3983451446091981,0.8513818328033558
punish,1.0,16,0.1356201171875,0.138671875,0.018866479200885335,4.33984375,7.509221828897182,1.0,0.57421875,1.1769067796610169,3.1637482242687716,0.11483263011140862,0.33048326077362933
no_learning,1.0,17,0.16363525390625,0.1640625,0.022041636379223538,5.236328125,2.659154403627962,1.0,0.0078125,1.354040404040404,2.5180823626072346,0.2602555842889907,0.43564113553200656
encourage,1.0,17,0.19390869140625,0.1982421875,0.025611430855437878,6.205078125,5.013549375207797,1.0,0.162109375,1.5505124450951684,3.4219807509282196,0.39763210185436193,0.8335845977578009
punish,1.0,17,0.13037109375,0.13671875,0.020681463461472042,4.171875,7.0844342741234465,1.0,0.509765625,1.1794588625069022,3.121442275568527,0.10938377363768667,0.3164419113903978
no_learning,1.0,18,0.164794921875,0.1650390625,0.01929019951511035,5.2734375,2.1312952478701184,1.0,0.001953125,1.330704780680138,2.641733498185417,0.23631694218814717,0.4344495253109902
encourage,1.0,18,0.1802978515625,0.1845703125,0.03191595961349481,5.76953125,3.941170087077369,1.0,0.1640625,1.485168426344897,3.4765047771600397,0.3551104427606302,0.8453349038370435
punish,1.0,18,0.13336181640625,0.1328125,0.015823886608893452,4.267578125,7.360199900275908,1.0,0.560546875,1.1836403033586131,3.237537153049723,0.11634833238703604,0.3245032318132193
no_learning,1.0,19,0.16729736328125,0.173828125,0.022585894425943866,5.353515625,2.1273028293782854,1.0,0.015625,1.3171552138395002,2.634097394331037,0.24115884767579635,0.43753277505550825
encourage,1.0,19,0.196044921875,0.203125,0.02365897755791009,6.2734375,4.829862905258673,1.0,0.16796875,1.5729676787463271,3.490591334714373,0.4074501235454787,0.8330389861525191
punish,1.0,19,0.134765625,0.13671875,0.01696382106058614,4.3125,7.235437961865197,1.0,0.505859375,1.1851851851851851,3.1738042391233847,0.11208356288311877,0.32458693983991027
no_learning,1.5,0,0.0631103515625,0.0654296875,0.022415446778847596,2.01953125,1.3875877558819254,1.0,0.158203125,1.1350164654226125,0.8168592242975008,0.18479371439259734,0.329959389032328
encourage,1.5,0,0.0821533203125,0.080078125,0.03159876750944805,2.62890625,1.513927649761024,1.0,0.103515625,1.252093023255814,1.2502404813032872,0.2614612411395121,0.5173291513613136
punish,1.5,0,0.04949951171875,0.046875,0.01987376293794981,1.583984375,2.766424203688917,1.0,0.533203125,1.0573663624511083,0.7796650533911309,0.10344286347587084,0.1765000097369068
no_learning,1.5,1,0.06805419921875,0.068359375,0.02600348375437646,2.177734375,2.271952875159025,1.0,0.28515625,1.1389172625127681,0.9444363282615147,0.17369650881942933,0.2973150979342757
encourage,1.5,1,0.09588623046875,0.0966796875,0.030871422745733797,3.068359375,2.3612295781752373,1.0,0.130859375,1.3059019118869493,1.4577100956959494,0.30408108511860665,0.6051396713443029
punish,1.5,1,0.0589599609375,0.0615234375,0.02060314002595571,1.88671875,3.51209675384925,1.0,0.5703125,1.0853932584269663,0.9578144679413555,0.09870070926051713,0.20043426748092474
no_learning,1.5,2,0.070556640625,0.0673828125,0.025412916521748492,2.2578125,1.8253685148056407,1.0,0.20703125,1.1389162561576354,0.9008995240624627,0.1900400338971317,0.35612980330294564
encourage,1.5,2,0.09564208984375,0.1044921875,0.030510680372809657,3.060546875,2.37381674754555,1.0,0.13671875,1.2971854304635762,1.4686849659209011,0.3098358868634491,0.6284424075162236
punish,1.5,2,0.05072021484375,0.0517578125,0.02093630417212943,1.623046875,2.7993609925396785,1.0,0.533203125,1.0905511811023623,0.7644116724516618,0.10788279391190202,0.19942700462725357
no_learning,1.5,3,0.0625,0.064453125,0.022944023680606895,2.0,1.9714762869484381,1.0,0.296875,1.1203501094091903,0.9330492331533178,0.1539520463070373,0.28728892374138976
encourage,1.5,3,0.09002685546875,0.103515625,0.03461414510951002,2.880859375,2.0943247447505864,1.0,0.1875,1.3146167557932265,1.3951128976670106,0.2939065195326085,0.5514883303619779
punish,1.5,3,0.0545654296875,0.05859375,0.020640714611982268,1.74609375,3.265884316109641,1.0,0.58984375,1.0810157194679564,0.8915233312610077,0.10008993655130212,0.1943573398334711
no_learning,1.5,4,0.06719970703125,0.06640625,0.023785158410137227,2.150390625,1.7351039694819759,1.0,0.169921875,1.1433021806853583,0.8342195138407569,0.16557202044799973,0.31595370743870765
encourage,1.5,4,0.09649658203125,0.1083984375,0.03167383546788562,3.087890625,2.1098008467713507,1.0,0.16796875,1.3208020050125313,1.3430318234193472,0.3268709861002298,0.590920076819891
punish,1.5,4,0.05413818359375,0.0546875,0.018336468468265095,1.732421875,3.1425574890559256,1.0,0.533203125,1.0856793145654835,0.7993558818624935,0.09403366676784031,0.20164810544828904
no_learning,1.5,5,0.06378173828125,0.064453125,0.020817104614935744,2.041015625,1.6202687565665947,1.0,0.166015625,1.1383442265795207,0.8235116232207853,0.16953088649557507,0.29278499284616366
encourage,1.5,5,0.0931396484375,0.09765625,0.027752411041680754,2.98046875,1.8059172960779344,1.0,0.126953125,1.260115606936416,1.3843218802716566,0.28976127651943195,0.6112522892946151
punish,1.5,5,0.05401611328125,0.0576171875,0.020914228658831902,1.728515625,3.2359261594064317,1.0,0.595703125,1.0727272727272728,0.9370711542142438,0.08482842112746511,0.1872578907206201
no_learning,1.5,6,0.06939697265625,0.078125,0.02433083653758911,2.220703125,2.300670990301576,1.0,0.33203125,1.1649590163934427,0.9052957071010623,0.1881362249342265,0.3280339968683863
encourage,1.5,6,0.095947265625,0.1064453125,0.03292460591305581,3.0703125,3.2857019649298307,1.0,0.2578125,1.3586862575626621,1.7368925907481987,0.3290535439464543,0.6388255742005263
punish,1.5,6,0.0548095703125,0.056640625,0.020226501936249072,1.75390625,3.1669041059386274,1.0,0.5859375,1.0577149587750294,0.8771994883114136,0.09358432688746422,0.19116431212253843
no_learning,1.5,7,0.0621337890625,0.0654296875,0.022489777998076613,1.98828125,1.7206975826386337,1.0,0.224609375,1.132369299221357,0.7847050578766941,0.16268778773019277,0.2861111879534482
encourage,1.5,7,0.08624267578125,0.087890625,0.02760024342757834,2.759765625,1.7729803496001753,1.0,0.12890625,1.234061135371179,1.215517343743787,0.24214130679376805,0.5350739028243996
punish,1.5,7,0.04791259765625,0.044921875,0.021210660844828717,1.533203125,2.6521790668222676,1.0,0.548828125,1.069482288828338,0.7270078193240821,0.10081304012833665,0.1744630326197652
no_learning,1.5,8,0.0662841796875,0.068359375,0.02105810190799998,2.12109375,1.620481812212324,1.0,0.150390625,1.1504237288135593,0.7745232660860346,0.20453565602246776,0.3563410293784664
encourage,1.5,8,0.09112548828125,0.09765625,0.028753130265533826,2.916015625,1.7474248194860513,1.0,0.16015625,1.308501314636284,1.322144845422788,0.32644369120520883,0.6335433463066702
punish,1.5,8,0.05023193359375,0.048828125,0.018440194498792712,1.607421875,2.881816578266473,1.0,0.548828125,1.0674448767833982,0.7521581512404611,0.10364235286632917,0.17720740521159084
no_learning,1.5,9,0.06231689453125,0.060546875,0.025013916791245722,1.994140625,1.6518115185228033,1.0,0.19140625,1.1510710259301014,0.7936295522556345,0.1873429134415268,0.29029186408142404
encourage,1.5,9,0.091796875,0.107421875,0.034989704252630136,2.9375,1.8645542362720373,1.0,0.087890625,1.3146853146853146,1.343727023288373,0.3143981502464239,0.5784546897190421
punish,1.5,9,0.04937744140625,0.0478515625,0.021469024029000416,1.580078125,2.8499989024377683,1.0,0.5703125,1.0602883355176933,0.8191085904712008,0.09599512613239322,0.1766084471302719
no_learning,1.5,10,0.06512451171875,0.0625,0.023277291467015446,2.083984375,2.198805016311328,1.0,0.255859375,1.1387406616862326,1.016205445908624,0.13572508697105892,0.26868210250564106
encourage,1.5,10,0.08953857421875,0.0947265625,0.028223794036422698,2.865234375,1.7420024688037499,1.0,0.076171875,1.2549187339606502,1.6227572190034296,0.24911433110681186,0.5642859008805254
punish,1.5,10,0.0560302734375,0.0625,0.018493148746495214,1.79296875,3.308386209547404,1.0,0.580078125,1.0787309048178613,0.9047160156159446,0.09249633432445586,0.1916948875538061
no_learning,1.5,11,0.06005859375,0.0625,0.025758860720917928,1.921875,1.5580405111469342,1.0,0.181640625,1.1310344827586207,0.7624117219441466,0.15937532115762293,0.3031963622219547
encourage,1.5,11,0.087890625,0.1064453125,0.035507146411519225,2.8125,2.086975982133,1.0,0.19140625,1.2811387900355873,1.327789565472405,0.27458569870028227,0.5902831509695603
punish,1.5,11,0.04913330078125,0.052734375,0.021612220466487246,1.572265625,2.7603944789546584,1.0,0.5703125,1.0564304461942258,0.7418612905999563,0.08980633679945624,0.1787280358378972
no_learning,1.5,12,0.05718994140625,0.060546875,0.019268461459483726,1.830078125,1.6215207927734028,1.0,0.224609375,1.1275571600481349,0.7020816592572349,0.17789180118044626,0.28608023972802565
encourage,1.5,12,0.09442138671875,0.095703125,0.03126757842619166,3.021484375,2.279649983359476,1.0,0.15234375,1.3605980650835532,1.3740894062999192,0.3586888454426846,0.6222928431459037
punish,1.5,12,0.04901123046875,0.0458984375,0.02254230852735128,1.568359375,2.7851473472420825,1.0,0.55859375,1.062169312169312,0.7233989038772204,0.09056557363351375,0.17645585367954053
no_learning,1.5,13,0.05596923828125,0.056640625,0.02281694643242936,1.791015625,1.5840012329559152,1.0,0.228515625,1.1223990208078336,0.7517427268945427,0.1653902608277494,0.2840023877337937
encourage,1.5,13,0.07904052734375,0.0849609375,0.0355507125459826,2.529296875,1.693023683565955,1.0,0.064453125,1.3028169014084507,1.292429137942245,0.29382181584896827,0.5201325718794478
punish,1.5,13,0.04864501953125,0.044921875,0.021958325269023228,1.556640625,2.746573654501115,1.0,0.5625,1.077027027027027,0.7437943468493378,0.10060560667839295,0.1809500805154122
no_learning,1.5,14,0.06451416015625,0.0673828125,0.02134232813174881,2.064453125,1.6410702055907707,1.0,0.189453125,1.1390086206896552,0.7844214589894858,0.18527532438715485,0.35486172456440307
encourage,1.5,14,0.0892333984375,0.0908203125,0.029024767838764485,2.85546875,2.008431780711866,1.0,0.126953125,1.2995555555555556,1.360212231771658,0.29265429546726807,0.5989697809546054
punish,1.5,14,0.050537109375,0.046875,0.02052959919742193,1.6171875,2.861711391780057,1.0,0.525390625,1.069767441860465,0.7901975590863856,0.09546251388314925,0.1886330359127748
no_learning,1.5,15,0.06475830078125,0.064453125,0.01968996410995281,2.072265625,1.7931761777481205,1.0,0.203125,1.1457883369330453,0.8850001040293138,0.18669361880779717,0.32953677975752826
encourage,1.5,15,0.09197998046875,0.099609375,0.028523146277565452,2.943359375,2.030700609297099,1.0,0.095703125,1.3025064822817631,1.4575583027792907,0.2970083196775019,0.5945057075660762
punish,1.5,15,0.05535888671875,0.0537109375,0.017884758899600388,1.771484375,3.0936754005762888,1.0,0.54296875,1.0888355342136855,0.8313360994792451,0.10738501899331097,0.19745963845071393
no_learning,1.5,16,0.06610107421875,0.068359375,0.0197865960669554,2.115234375,1.8667533082382255,1.0,0.220703125,1.14,0.8500436034237616,0.17984006385144366,0.321864791847037
encourage,1.5,16,0.0938720703125,0.1005859375,0.03177183285167574,3.00390625,2.038684561478538,1.0,0.087890625,1.296795952782462,1.4409324372440848,0.2938341340213312,0.6026637265723163
punish,1.5,16,0.0543212890625,0.0576171875,0.019368446841580116,1.73828125,3.2598797210784385,1.0,0.568359375,1.0787878787878789,0.8391425124072572,0.09706061915447754,0.20199693531167084
no_learning,1.5,17,0.0606689453125,0.0595703125,0.023594331544694258,1.94140625,1.6466361232709967,1.0,0.21484375,1.1425287356321838,0.808474146089435,0.19038729126615697,0.30993927706492524
encourage,1.5,17,0.08648681640625,0.0888671875,0.03553813575379909,2.767578125,2.13935491375823,1.0,0.15234375,1.320596458527493,1.252383998726612,0.3103382925963787,0.5867097456682421
punish,1.5,17,0.05133056640625,0.0556640625,0.019361040408566198,1.642578125,2.873502258268033,1.0,0.537109375,1.0782051282051281,0.8264892811752262,0.09627900876151971,0.1980964155357575
no_learning,1.5,18,0.06280517578125,0.0615234375,0.019155998284333654,2.009765625,1.7924271972853902,1.0,0.185546875,1.1370165745856353,0.8803211952738388,0.1628701485777716,0.30368048652116986
encourage,1.5,18,0.09375,0.0966796875,0.02980116117122486,3.0,2.0242668425877057,1.0,0.123046875,1.2885906040268456,1.4136974038310979,0.2813724504999827,0.6287329993851386
punish,1.5,18,0.051513671875,0.048828125,0.018959842104837817,1.6484375,3.006087167497601,1.0,0.5859375,1.0792838874680306,0.8881952940872013,0.09685769762946657,0.18354491344954105
no_learning,1.5,19,0.068603515625,0.0703125,0.024038865012670878,2.1953125,1.631279184365371,1.0,0.16796875,1.1376518218623481,0.8182570683766737,0.182186148509473,0.3300682979484189
encourage,1.5,19,0.09100341796875,0.09765625,0.02877488831615234,2.912109375,2.222507786946338,1.0,0.19140625,1.2710997442455243,1.2787280465440665,0.2761763941966853,0.5875718123527711
punish,1.5,19,0.05047607421875,0.05078125,0.018734412866956606,1.615234375,2.758934765234285,1.0,0.5078125,1.072632944228275,0.7483187779840594,0.10011977133026245,0.18782731560299898
no_learning,2.0,0,0.0177001953125,0.0126953125,0.015300723627219091,0.56640625,0.9140207656070717,1.0,0.640625,1.0247349823321554,0.24424879600477173,0.09175850251432965,0.1728829306812127
encourage,2.0,0,0.0203857421875,0.0185546875,0.01584423752134357,0.65234375,0.8525206049333574,1.0,0.546875,1.0603174603174603,0.3185575400009646,0.11438012777358171,0.21588480335630605
punish,2.0,0,0.01446533203125,0.009765625,0.012908177996111846,0.462890625,0.9325859983331882,1.0,0.72265625,1.021551724137931,0.16985242008951684,0.08504868070626911,0.13152649553240436
no_learning,2.0,1,0.02105712890625,0.0185546875,0.015477317017558194,0.673828125,1.1780290883331295,1.0,0.6484375,1.0615384615384615,0.2699610992611256,0.10742160052896725,0.15791558855791027
encourage,2.0,1,0.02838134765625,0.0244140625,0.021977996177301222,0.908203125,1.30853981931779,1.0,0.55078125,1.1177884615384615,0.4168554964456478,0.15717879868305185,0.258511565617623
punish,2.0,1,0.01837158203125,0.0166015625,0.012428262615712879,0.587890625,1.2469062667406519,1.0,0.740234375,1.0273037542662116,0.2241424067194171,0.08551732951666355,0.11809319956213382
no_learning,2.0,2,0.017333984375,0.015625,0.014523802458726413,0.5546875,0.8844012253178701,0.875,0.623046875,1.0441176470588236,0.2554277980227665,0.10811523750465182,0.1693432828609501
encourage,2.0,2,0.023681640625,0.0166015625,0.021753189993006225,0.7578125,0.9478272336474354,0.875,0.51953125,1.0868347338935573,0.3512266576731119,0.13779157480628204,0.2520825205463718
punish,2.0,2,0.01556396484375,0.015625,0.013115459562343931,0.498046875,1.0383261459207962,0.84375,0.73828125,1.02,0.20926865317108156,0.09042070488517719,0.13647179003575646
no_learning,2.0,3,0.02081298828125,0.01953125,0.01565251312278462,0.666015625,1.2102174648615263,0.90625,0.6796875,1.0364741641337385,0.32386540575849465,0.1030442648199544,0.16483108292600654
encourage,2.0,3,0.024658203125,0.0234375,0.019796477954378486,0.7890625,1.1312489209248997,0.90625,0.587890625,1.1160220994475138,0.42732852202132066,0.1456197733882216,0.23112405788343574
punish,2.0,3,0.01666259765625,0.0185546875,0.012284756215773702,0.533203125,1.2819628709483883,0.875,0.79296875,1.0459770114942528,0.2233748833468326,0.0792733573716853,0.11821614139654123
no_learning,2.0,4,0.01959228515625,0.017578125,0.014356501535645874,0.626953125,1.075061814061282,0.90625,0.638671875,1.02555910543131,0.21137747434001475,0.1006680268477492,0.16301206723280146
encourage,2.0,4,0.0250244140625,0.021484375,0.02073579046596667,0.80078125,1.0455258914290155,0.90625,0.521484375,1.0991957104557641,0.31372498608864385,0.1328393934953381,0.22920940772358953
punish,2.0,4,0.0167236328125,0.013671875,0.012225937507425998,0.53515625,1.1670669595554222,0.90625,0.74609375,1.0300751879699248,0.18307851965244265,0.08818344353081733,0.12659996713332045
no_learning,2.0,5,0.0181884765625,0.017578125,0.01161080554142303,0.58203125,0.9127511292917898,0.96875,0.623046875,1.0347222222222223,0.23670606237096053,0.09639017078656219,0.15030411746123598
encourage,2.0,5,0.021728515625,0.017578125,0.01697611432245358,0.6953125,0.9083690204667649,0.96875,0.521484375,1.0787878787878789,0.33346552831903664,0.12773449419170288,0.2312644091173289
punish,2.0,5,0.0186767578125,0.017578125,0.012400204932149871,0.59765625,1.2224440710461717,0.96875,0.724609375,1.0303030303030303,0.2207369466161171,0.07748137802241264,0.11799026555526097
no_learning,2.0,6,0.0216064453125,0.01953125,0.014533546020252268,0.69140625,1.13126915341175,0.9375,0.6328125,1.0535714285714286,0.24474519453021343,0.1167367159217095,0.1954974693030391
encourage,2.0,6,0.02813720703125,0.0263671875,0.02048954831579177,0.900390625,1.260828040381443,0.9375,0.5703125,1.1081730769230769,0.42736830193823505,0.1588029525295865,0.28524395058292346
punish,2.0,6,0.01800537109375,0.0185546875,0.01030879994685235,0.576171875,1.2382489028700912,0.9375,0.724609375,1.0207612456747406,0.18853450025664192,0.07877999999693658,0.12402100484157312
no_learning,2.0,7,0.0169677734375,0.0146484375,0.014172252881312575,0.54296875,0.9323344016625352,1.0,0.666015625,1.0570342205323193,0.22219869094976086,0.09611810841426896,0.14014429377113846
encourage,2.0,7,0.02227783203125,0.0146484375,0.01969450432444432,0.712890625,1.0632303756886883,1.0,0.6015625,1.0703812316715542,0.33722192897371966,0.11680142144652811,0.21243112292769428
punish,2.0,7,0.01458740234375,0.01171875,0.012079256811569898,0.466796875,1.0656529934693724,1.0,0.76953125,1.0391304347826087,0.17439575403234853,0.08625255666960477,0.10955856146234468
no_learning,2.0,8,0.0162353515625,0.0126953125,0.013675689165229734,0.51953125,0.9780847510688618,0.9375,0.69921875,1.0597609561752988,0.19681621654936104,0.1270551888215897,0.16154807684222167
encourage,2.0,8,0.02166748046875,0.013671875,0.019979949526785102,0.693359375,1.033479995984252,0.9375,0.609375,1.1305732484076434,0.2988686932603122,0.1625373543549052,0.23713297216612172
punish,2.0,8,0.01434326171875,0.013671875,0.011956505141699056,0.458984375,1.0763242859407471,0.9375,0.771484375,1.0262008733624455,0.14637343137993303,0.08612845958157767,0.11205710034093323
no_learning,2.0,9,0.0169677734375,0.013671875,0.01445541363715773,0.54296875,1.0068657738365316,0.90625,0.6875,1.0651340996168583,0.24438023491423422,0.1122490011599268,0.15291615665153963
encourage,2.0,9,0.02020263671875,0.01171875,0.020100406944131427,0.646484375,0.8915988884475234,0.90625,0.556640625,1.1533101045296168,0.3309079693780584,0.15293102743095346,0.21634673830330223
punish,2.0,9,0.01507568359375,0.01171875,0.013158562527199212,0.482421875,1.0985091076188145,0.90625,0.767578125,1.0378151260504203,0.18048791811073756,0.08368302518999451,0.11061449970131651
no_learning,2.0,10,0.021484375,0.0166015625,0.011990262849422534,0.6875,1.3448396744593758,1.0,0.6796875,1.0414201183431953,0.3708465404573808,0.0955934455330995,0.14185981623173016
encourage,2.0,10,0.0267333984375,0.0244140625,0.016168211738583505,0.85546875,1.292484803691493,1.0,0.548828125,1.0814814814814815,0.5137747742488887,0.12361631049671387,0.21640295674507593
punish,2.0,10,0.0196533203125,0.0166015625,0.010939434425407492,0.62890625,1.4627485015240786,1.0,0.765625,1.0353697749196142,0.23923459396475075,0.08473872776747186,0.11701124222369658
no_learning,2.0,11,0.01556396484375,0.015625,0.014389677225685382,0.498046875,0.8523841184012841,0.875,0.67578125,1.0323886639676114,0.22560238583429854,0.10349785406658661,0.15449756160544315
encourage,2.0,11,0.02001953125,0.01953125,0.018720985852227357,0.640625,0.962048392428884,0.875,0.603515625,1.0580645161290323,0.3059590416240255,0.12015020978624935,0.21490812434644171
punish,2.0,11,0.013916015625,0.013671875,0.012446383883330943,0.4453125,0.9906484125782214,0.875,0.765625,1.0224215246636772,0.17521926867787502,0.07789745588097927,0.11336214081995812
no_learning,2.0,12,0.014892578125,0.01171875,0.01328941542993831,0.4765625,0.9372069854593221,0.9375,0.732421875,1.0517241379310345,0.2051504540055759,0.09443162956384767,0.12643668121195942
encourage,2.0,12,0.01751708984375,0.0126953125,0.01585587166863743,0.560546875,0.8862260298184287,0.9375,0.642578125,1.0871212121212122,0.2856382976822378,0.11541387929433247,0.16792141662868054
punish,2.0,12,0.0137939453125,0.009765625,0.011080192555913044,0.44140625,1.0060774187213117,0.9375,0.779296875,1.0272727272727273,0.15679586921762,0.08640782723649858,0.10234340175816488
no_learning,2.0,13,0.0166015625,0.013671875,0.013990770294818752,0.53125,0.9073269463098734,0.90625,0.673828125,1.0381679389312977,0.2334895458919466,0.10172249086647057,0.14215728368176456
encourage,2.0,13,0.01971435546875,0.013671875,0.018213344701266104,0.630859375,0.8719057139247394,0.90625,0.587890625,1.0912162162162162,0.3474720384631704,0.1351077546056655,0.20762198501687076
punish,2.0,13,0.0142822265625,0.01171875,0.011569664256335769,0.45703125,0.9892534743549994,0.90625,0.75390625,1.0263157894736843,0.1643386796978399,0.08205901174399152,0.11206357948443099
no_learning,2.0,14,0.01824951171875,0.017578125,0.015713322872383077,0.583984375,0.8887190921522162,0.84375,0.626953125,1.07168458781362,0.19111629383672446,0.11381990918531384,0.19546455659189177
encourage,2.0,14,0.0255126953125,0.0185546875,0.023589278548990282,0.81640625,1.1273778581118832,0.875,0.578125,1.1389645776566757,0.359734266128097,0.1558006811057789,0.2804841341240908
punish,2.0,14,0.013916015625,0.013671875,0.011797323660497626,0.4453125,0.9018955190839735,0.84375,0.74609375,1.0410958904109588,0.13406518634008793,0.08703161642108075,0.1299131119923836
no_learning,2.0,15,0.0184326171875,0.013671875,0.012760289509457587,0.58984375,0.9701272342254584,0.96875,0.634765625,1.0863309352517985,0.26116424298742924,0.11625193300069717,0.17991618008430077
encourage,2.0,15,0.02459716796875,0.01953125,0.017806268070328268,0.787109375,0.9700544865042939,1.0,0.50390625,1.1225626740947074,0.3721185202139514,0.1511771781761749,0.2509377031172133
punish,2.0,15,0.01556396484375,0.01171875,0.01090174006256939,0.498046875,1.078915513514721,0.96875,0.736328125,1.0323886639676114,0.18866643242138947,0.08929168744475716,0.12535721258566687
no_learning,2.0,16,0.0186767578125,0.0185546875,0.012371330834716582,0.59765625,1.070846981055621,0.9375,0.646484375,1.0303030303030303,0.23963007176636075,0.09446166252723272,0.1611937254402705
encourage,2.0,16,0.025146484375,0.0263671875,0.018674763093030407,0.8046875,1.0847565521091587,0.9375,0.533203125,1.08994708994709,0.37513695479996173,0.13490164359529191,0.24643692903252792
punish,2.0,16,0.0159912109375,0.0166015625,0.010769203200409782,0.51171875,1.1641870214439076,0.9375,0.755859375,1.0155038759689923,0.19262844789821437,0.08288896250268767,0.11564714780578093
no_learning,2.0,17,0.01800537109375,0.015625,0.014775929362377089,0.576171875,0.9509753390382867,0.9375,0.640625,1.0350877192982457,0.22969360598531885,0.1021181155438897,0.1436354153791302
encourage,2.0,17,0.02471923828125,0.0166015625,0.022785577302884857,0.791015625,0.929800331257125,0.9375,0.49609375,1.091644204851752,0.35788402933062113,0.152538029047332,0.23379538601690456
